Produto;Filial;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000761;Loja Centro;05/10/2026;2;15,0;3035,08;🟡 Planejado;A;Fornecedor Gamma;16,0;22,8
PC000761;Loja Centro;15/10/2026;3;19,0;3982,1;🟡 Planejado;A;Fornecedor Gamma;12,0;30,0
PC000761;Loja Centro;31/10/2026;3;20,0;4112,78;🟡 Planejado;A;Fornecedor Gamma;12,0;30,0
PC000761;Loja Centro;13/11/2026;4;23,0;4835,58;🟡 Planejado;A;Fornecedor Gamma;10,0;35,4
PC000761;Loja Centro;29/11/2026;4;23,0;4859,75;🟡 Planejado;A;Fornecedor Gamma;10,0;35,4
PC000761;Loja Centro;24/12/2026;5;14,0;2974,48;🟡 Planejado;A;Fornecedor Gamma;16,0;22,9
PC000761;Loja Centro;09/01/2027;5;15,0;3141,1;🟡 Planejado;A;Fornecedor Gamma;16,0;22,9
PC000761;Loja Centro;21/01/2027;6;17,0;3538,57;🟡 Planejado;A;Fornecedor Gamma;14,0;26,2
PC000761;Loja Centro;05/02/2027;6;16,0;3377,49;🟡 Planejado;A;Fornecedor Gamma;14,0;26,2
PC000843;Loja Centro;08/09/2026;1;11,0;2296,43;🔴 Prioritário (até 30 dias);A;Fornecedor Beta;21,0;17,5
PC000843;Loja Centro;23/09/2026;2;11,0;2234,86;🟡 Planejado;A;Fornecedor Beta;21,0;17,7
PC000843;Loja Centro;08/10/2026;2;11,0;2203,83;🟡 Planejado;A;Fornecedor Beta;21,0;17,7
PC000843;Loja Centro;20/10/2026;3;13,0;2537,3;🟡 Planejado;A;Fornecedor Beta;18,0;20,1
PC000843;Loja Centro;05/11/2026;3;13,0;2676,75;🟡 Planejado;A;Fornecedor Beta;18,0;20,1
PC000843;Loja Centro;19/11/2026;4;13,0;2663,36;🟡 Planejado;A;Fornecedor Beta;17,0;21,1
PC000843;Loja Centro;05/12/2026;4;14,0;2811,99;🟡 Planejado;A;Fornecedor Beta;17,0;21,1
PC000843;Loja Centro;23/12/2026;5;12,0;2354,29;🟡 Planejado;A;Fornecedor Beta;19,0;18,8
PC000843;Loja Centro;08/01/2027;5;12,0;2503,72;🟡 Planejado;A;Fornecedor Beta;19,0;18,8
PC000843;Loja Centro;25/01/2027;6;12,0;2326,05;🟡 Planejado;A;Fornecedor Beta;20,0;17,9
PC000843;Loja Centro;09/02/2027;6;11,0;2235,86;🟡 Planejado;A;Fornecedor Beta;20,0;17,9
PC000600;Loja Centro;31/08/2026;1;6,0;2405,99;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;40,0;9,1
PC000600;Loja Centro;16/09/2026;2;6,0;2395,6;🟡 Planejado;A;Fornecedor Gamma;40,0;9,1
PC000600;Loja Centro;02/10/2026;2;6,0;2405,83;🟡 Planejado;A;Fornecedor Gamma;40,0;9,1
PC000600;Loja Centro;13/10/2026;3;9,0;3523,21;🟡 Planejado;A;Fornecedor Gamma;29,0;12,7
PC000600;Loja Centro;28/10/2026;3;8,0;3159,92;🟡 Planejado;A;Fornecedor Gamma;29,0;12,7
PC000600;Loja Centro;12/11/2026;4;12,0;4907,54;🟡 Planejado;A;Fornecedor Gamma;23,0;16,1
PC000600;Loja Centro;28/11/2026;4;11,0;4272,58;🟡 Planejado;A;Fornecedor Gamma;23,0;16,1
PC000600;Loja Centro;20/12/2026;5;8,0;3044,99;🟡 Planejado;A;Fornecedor Gamma;31,0;11,7
PC000600;Loja Centro;04/01/2027;5;7,0;2917,15;🟡 Planejado;A;Fornecedor Gamma;31,0;11,7
PC000600;Loja Centro;22/01/2027;6;7,0;2822,06;🟡 Planejado;A;Fornecedor Gamma;34,0;10,8
PC000600;Loja Centro;06/02/2027;6;7,0;2674,82;🟡 Planejado;A;Fornecedor Gamma;34,0;10,8
PC000665;Loja Centro;28/10/2026;3;8,0;3735,65;🟡 Planejado;A;Fornecedor Gamma;28,0;12,9
PC000665;Loja Centro;12/11/2026;4;11,0;5006,55;🟡 Planejado;A;Fornecedor Gamma;24,0;15,4
PC000665;Loja Centro;27/11/2026;4;10,0;4251,89;🟡 Planejado;A;Fornecedor Gamma;24,0;15,4
PC000665;Loja Centro;16/12/2026;5;8,0;3478,82;🟡 Planejado;A;Fornecedor Gamma;29,0;12,5
PC000665;Loja Centro;01/01/2027;5;8,0;3663,62;🟡 Planejado;A;Fornecedor Gamma;29,0;12,5
PC000665;Loja Centro;21/01/2027;6;6,0;2850,48;🟡 Planejado;A;Fornecedor Gamma;36,0;10,2
PC000665;Loja Centro;05/02/2027;6;6,0;2802,07;🟡 Planejado;A;Fornecedor Gamma;36,0;10,2
PC000027;Loja Centro;14/08/2026;1;10,0;3708,55;🚨 Urgente (até 7 dias);A;Fornecedor Alfa;34,0;10,6
PC000027;Loja Centro;30/08/2026;1;7,0;2717,23;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;34,0;10,6
PC000027;Loja Centro;14/09/2026;2;7,0;2566,5;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;29/09/2026;2;7,0;2556,35;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;14/10/2026;3;7,0;2565,46;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;30/10/2026;3;7,0;2731,33;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;14/11/2026;4;7,0;2565,11;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;29/11/2026;4;7,0;2562,66;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;14/12/2026;5;7,0;2564,8;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;30/12/2026;5;7,0;2734,54;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;14/01/2027;6;7,0;2564,68;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000027;Loja Centro;30/01/2027;6;7,0;2735,04;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000477;Loja Centro;19/09/2026;2;7,0;2387,07;🟡 Planejado;A;Fornecedor Gamma;35,0;10,3
PC000477;Loja Centro;05/10/2026;2;7,0;2479,36;🟡 Planejado;A;Fornecedor Gamma;35,0;10,3
PC000477;Loja Centro;14/10/2026;3;9,0;3331,29;🟡 Planejado;A;Fornecedor Gamma;25,0;14,4
PC000477;Loja Centro;29/10/2026;3;9,0;3232,21;🟡 Planejado;A;Fornecedor Gamma;25,0;14,4
PC000477;Loja Centro;12/11/2026;4;14,0;5286,74;🟡 Planejado;A;Fornecedor Gamma;19,0;19,2
PC000477;Loja Centro;27/11/2026;4;12,0;4330,6;🟡 Planejado;A;Fornecedor Gamma;19,0;19,2
PC000477;Loja Centro;22/12/2026;5;8,0;2745,07;🟡 Planejado;A;Fornecedor Gamma;30,0;12,0
PC000477;Loja Centro;07/01/2027;5;8,0;2873,9;🟡 Planejado;A;Fornecedor Gamma;30,0;12,0
PC000477;Loja Centro;22/01/2027;6;8,0;2759,78;🟡 Planejado;A;Fornecedor Gamma;30,0;12,1
PC000477;Loja Centro;07/02/2027;6;8,0;2898,85;🟡 Planejado;A;Fornecedor Gamma;30,0;12,1
PC000939;Loja Centro;29/09/2026;2;11,0;2474,79;🟡 Planejado;A;Fornecedor Delta;21,0;17,1
PC000939;Loja Centro;13/10/2026;3;18,0;4065,73;🟡 Planejado;A;Fornecedor Delta;16,0;23,4
PC000939;Loja Centro;28/10/2026;3;14,0;3288,11;🟡 Planejado;A;Fornecedor Delta;16,0;23,4
PC000939;Loja Centro;12/11/2026;4;17,0;3873,54;🟡 Planejado;A;Fornecedor Delta;14,0;25,4
PC000939;Loja Centro;28/11/2026;4;17,0;3809,48;🟡 Planejado;A;Fornecedor Delta;14,0;25,4
PC000939;Loja Centro;18/12/2026;5;12,0;2772,24;🟡 Planejado;A;Fornecedor Delta;19,0;19,7
PC000939;Loja Centro;02/01/2027;5;12,0;2764,79;🟡 Planejado;A;Fornecedor Delta;19,0;19,7
PC000939;Loja Centro;19/01/2027;6;12,0;2706,05;🟡 Planejado;A;Fornecedor Delta;20,0;18,5
PC000939;Loja Centro;03/02/2027;6;11,0;2600,41;🟡 Planejado;A;Fornecedor Delta;20,0;18,5
PC000410;Loja Centro;10/12/2026;4;8,0;3327,17;🟡 Planejado;A;Fornecedor Beta;27,0;13,3
PC000410;Loja Centro;02/01/2027;5;6,0;2543,64;🟡 Planejado;A;Fornecedor Beta;35,0;10,5
PC000410;Loja Centro;18/01/2027;6;7,0;2573,04;🟡 Planejado;A;Fornecedor Beta;36,0;10,3
PC000410;Loja Centro;03/02/2027;6;7,0;2646,15;🟡 Planejado;A;Fornecedor Beta;36,0;10,3
PC000260;Loja Centro;05/10/2026;2;8,0;2187,31;🟡 Planejado;A;Fornecedor Gamma;28,0;12,9
PC000260;Loja Centro;16/10/2026;3;10,0;2581,32;🟡 Planejado;A;Fornecedor Gamma;23,0;15,7
PC000260;Loja Centro;01/11/2026;3;10,0;2737,02;🟡 Planejado;A;Fornecedor Gamma;23,0;15,7
PC000260;Loja Centro;12/11/2026;4;14,0;3649,88;🟡 Planejado;A;Fornecedor Gamma;17,0;20,9
PC000260;Loja Centro;27/11/2026;4;13,0;3421,53;🟡 Planejado;A;Fornecedor Gamma;17,0;20,9
PC000260;Loja Centro;21/12/2026;5;9,0;2391,44;🟡 Planejado;A;Fornecedor Gamma;26,0;13,9
PC000260;Loja Centro;05/01/2027;5;9,0;2265,4;🟡 Planejado;A;Fornecedor Gamma;26,0;13,9
PC000260;Loja Centro;19/01/2027;6;9,0;2389,96;🟡 Planejado;A;Fornecedor Gamma;25,0;14,5
PC000260;Loja Centro;04/02/2027;6;10,0;2529,49;🟡 Planejado;A;Fornecedor Gamma;25,0;14,5
PC000755;Loja Centro;22/12/2026;5;5,0;2190,93;🟡 Planejado;A;Fornecedor Beta;46,0;8,0
PC000755;Loja Centro;06/01/2027;5;5,0;2168,4;🟡 Planejado;A;Fornecedor Beta;46,0;8,0
PC000755;Loja Centro;22/01/2027;6;5,0;2312,52;🟡 Planejado;A;Fornecedor Beta;46,0;8,0
PC000755;Loja Centro;07/02/2027;6;5,0;2312,79;🟡 Planejado;A;Fornecedor Beta;46,0;8,0
PC000059;Loja Centro;05/09/2026;1;11,0;2360,07;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;22,0;16,9
PC000059;Loja Centro;21/09/2026;2;11,0;2418,39;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;07/10/2026;2;11,0;2431,21;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;23/10/2026;3;11,0;2423,08;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;08/11/2026;3;11,0;2428,04;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;24/11/2026;4;11,0;2425,01;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;09/12/2026;4;10,0;2275,23;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;25/12/2026;5;11,0;2425,81;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;10/01/2027;5;11,0;2426,51;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000059;Loja Centro;26/01/2027;6;11,0;2426,11;🟡 Planejado;A;Fornecedor Gamma;22,0;16,8
PC000590;Loja Centro;24/11/2026;4;9,0;3067,64;🟡 Planejado;A;Fornecedor Alfa;24,0;14,9
PC000590;Loja Centro;09/12/2026;4;9,0;2987,15;🟡 Planejado;A;Fornecedor Alfa;24,0;14,9
PC000590;Loja Centro;11/01/2027;6;8,0;2632,32;🟡 Planejado;A;Fornecedor Alfa;33,0;11,2
PC000590;Loja Centro;26/01/2027;6;7,0;2242,49;🟡 Planejado;A;Fornecedor Alfa;33,0;11,2
PC000937;Loja Centro;28/08/2026;1;16,0;2061,92;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;14,0;25,5
PC000937;Loja Centro;12/09/2026;1;16,0;2002,33;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;14,0;25,5
PC000937;Loja Centro;28/09/2026;2;16,0;2096,5;🟡 Planejado;A;Fornecedor Alfa;14,0;25,4
PC000937;Loja Centro;14/10/2026;3;17,0;2111,77;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;30/10/2026;3;17,0;2116,95;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;15/11/2026;4;17,0;2112,78;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;01/12/2026;4;17,0;2114,99;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;17/12/2026;5;17,0;2113,32;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;02/01/2027;5;17,0;2114,25;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;18/01/2027;6;17,0;2113,58;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000937;Loja Centro;03/02/2027;6;17,0;2113,96;🟡 Planejado;A;Fornecedor Alfa;14,0;25,3
PC000833;Loja Centro;12/09/2026;1;8,0;2106,22;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;29,0;12,5
PC000833;Loja Centro;29/09/2026;2;7,0;1966,61;🟡 Planejado;A;Fornecedor Delta;31,0;11,8
PC000833;Loja Centro;13/10/2026;3;14,0;3654,34;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000833;Loja Centro;28/10/2026;3;11,0;2830,96;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000833;Loja Centro;12/11/2026;4;14,0;3664,26;🟡 Planejado;A;Fornecedor Delta;18,0;19,8
PC000833;Loja Centro;28/11/2026;4;13,0;3449,78;🟡 Planejado;A;Fornecedor Delta;18,0;19,8
PC000833;Loja Centro;22/12/2026;5;9,0;2324,62;🟡 Planejado;A;Fornecedor Delta;27,0;13,4
PC000833;Loja Centro;06/01/2027;5;8,0;2191,47;🟡 Planejado;A;Fornecedor Delta;27,0;13,4
PC000833;Loja Centro;23/01/2027;6;8,0;2153,19;🟡 Planejado;A;Fornecedor Delta;29,0;12,7
PC000833;Loja Centro;07/02/2027;6;8,0;2076,19;🟡 Planejado;A;Fornecedor Delta;29,0;12,7
PC000457;Loja Centro;02/09/2026;1;7,0;2279,99;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;32,0;11,3
PC000457;Loja Centro;17/09/2026;2;7,0;2230,78;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000457;Loja Centro;02/10/2026;2;7,0;2204,79;🟡 Planejado;A;Fornecedor Gamma;32,0;11,4
PC000457;Loja Centro;13/10/2026;3;10,0;3006,9;🟡 Planejado;A;Fornecedor Gamma;24,0;14,9
PC000457;Loja Centro;29/10/2026;3;10,0;3069,22;🟡 Planejado;A;Fornecedor Gamma;24,0;14,9
PC000457;Loja Centro;12/11/2026;4;11,0;3410,88;🟡 Planejado;A;Fornecedor Gamma;22,0;16,7
PC000457;Loja Centro;28/11/2026;4;11,0;3443,58;🟡 Planejado;A;Fornecedor Gamma;22,0;16,7
PC000457;Loja Centro;18/12/2026;5;8,0;2520,06;🟡 Planejado;A;Fornecedor Gamma;28,0;13,0
PC000457;Loja Centro;03/01/2027;5;9,0;2671,94;🟡 Planejado;A;Fornecedor Gamma;28,0;13,0
PC000457;Loja Centro;18/01/2027;6;9,0;2686,65;🟡 Planejado;A;Fornecedor Gamma;27,0;13,4
PC000457;Loja Centro;03/02/2027;6;9,0;2748,45;🟡 Planejado;A;Fornecedor Gamma;27,0;13,4
PC000078;Loja Centro;27/08/2026;1;8,0;2420,44;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;29,0;12,6
PC000078;Loja Centro;11/09/2026;1;8,0;2402,2;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;29,0;12,6
PC000078;Loja Centro;28/09/2026;2;7,0;2285,77;🟡 Planejado;A;Fornecedor Gamma;31,0;11,9
PC000078;Loja Centro;13/10/2026;3;13,0;3872,21;🟡 Planejado;A;Fornecedor Gamma;23,0;16,0
PC000078;Loja Centro;28/10/2026;3;10,0;3039,99;🟡 Planejado;A;Fornecedor Gamma;23,0;16,0
PC000078;Loja Centro;12/11/2026;4;17,0;5132,52;🟡 Planejado;A;Fornecedor Gamma;17,0;21,3
PC000078;Loja Centro;28/11/2026;4;14,0;4322,67;🟡 Planejado;A;Fornecedor Gamma;17,0;21,3
PC000078;Loja Centro;24/12/2026;5;8,0;2511,41;🟡 Planejado;A;Fornecedor Gamma;28,0;13,0
PC000078;Loja Centro;09/01/2027;5;9,0;2643,44;🟡 Planejado;A;Fornecedor Gamma;28,0;13,0
PC000078;Loja Centro;26/01/2027;6;8,0;2340,4;🟡 Planejado;A;Fornecedor Gamma;30,0;12,2
PC000312;Loja Centro;04/02/2027;6;8,0;3340,03;🟡 Planejado;B;Fornecedor Gamma;49,0;7,4
PC000666;Loja Centro;29/11/2026;4;12,0;4776,25;🟡 Planejado;B;Fornecedor Delta;33,0;11,1
PC000666;Loja Centro;01/01/2027;5;9,0;3416,55;🟡 Planejado;B;Fornecedor Delta;47,0;7,8
PC000666;Loja Centro;21/01/2027;6;9,0;3429,41;🟡 Planejado;B;Fornecedor Delta;46,0;7,9
PC000022;Loja Centro;13/10/2026;3;30,0;4231,07;🟡 Planejado;B;Fornecedor Gamma;17,0;21,1
PC000022;Loja Centro;02/11/2026;3;23,0;3221,0;🟡 Planejado;B;Fornecedor Gamma;17,0;21,1
PC000022;Loja Centro;19/11/2026;4;26,0;3598,9;🟡 Planejado;B;Fornecedor Gamma;16,0;23,4
PC000022;Loja Centro;10/12/2026;4;27,0;3758,76;🟡 Planejado;B;Fornecedor Gamma;16,0;23,4
PC000022;Loja Centro;14/01/2027;6;20,0;2771,81;🟡 Planejado;B;Fornecedor Gamma;21,0;17,7
PC000022;Loja Centro;03/02/2027;6;19,0;2700,49;🟡 Planejado;B;Fornecedor Gamma;21,0;17,7
PC000841;Loja Centro;14/08/2026;1;19,0;3284,58;🚨 Urgente (até 7 dias);B;Fornecedor Beta;28,0;12,9
PC000841;Loja Centro;03/09/2026;1;14,0;2443,7;🔴 Prioritário (até 30 dias);B;Fornecedor Beta;28,0;12,9
PC000841;Loja Centro;24/09/2026;2;15,0;2559,89;🟡 Planejado;B;Fornecedor Beta;28,0;12,9
PC000841;Loja Centro;13/10/2026;3;20,0;3417,64;🟡 Planejado;B;Fornecedor Beta;23,0;15,7
PC000841;Loja Centro;02/11/2026;3;17,0;2977,16;🟡 Planejado;B;Fornecedor Beta;23,0;15,7
PC000841;Loja Centro;16/11/2026;4;23,0;3924,45;🟡 Planejado;B;Fornecedor Beta;18,0;20,1
PC000841;Loja Centro;06/12/2026;4;22,0;3795,13;🟡 Planejado;B;Fornecedor Beta;18,0;20,1
PC000841;Loja Centro;14/01/2027;6;16,0;2806,06;🟡 Planejado;B;Fornecedor Beta;26,0;14,2
PC000841;Loja Centro;03/02/2027;6;16,0;2690,65;🟡 Planejado;B;Fornecedor Beta;26,0;14,2
PC000124;Loja Centro;12/11/2026;4;7,0;2622,15;🟡 Planejado;B;Fornecedor Beta;57,0;6,4
PC000124;Loja Centro;02/12/2026;4;7,0;2560,07;🟡 Planejado;B;Fornecedor Beta;57,0;6,4
PC000124;Loja Centro;23/12/2026;5;7,0;2680,33;🟡 Planejado;B;Fornecedor Beta;57,0;6,4
PC000124;Loja Centro;13/01/2027;6;7,0;2682,04;🟡 Planejado;B;Fornecedor Beta;57,0;6,4
PC000124;Loja Centro;03/02/2027;6;7,0;2683,53;🟡 Planejado;B;Fornecedor Beta;57,0;6,4
PC000855;Loja Centro;10/11/2026;3;10,0;4014,43;🟡 Planejado;B;Fornecedor Beta;43,0;8,4
PC000855;Loja Centro;24/11/2026;4;11,0;4682,76;🟡 Planejado;B;Fornecedor Beta;36,0;10,1
PC000855;Loja Centro;26/12/2026;5;8,0;3189,71;🟡 Planejado;B;Fornecedor Beta;54,0;6,8
PC000855;Loja Centro;16/01/2027;6;8,0;3118,7;🟡 Planejado;B;Fornecedor Beta;55,0;6,7
PC000855;Loja Centro;06/02/2027;6;8,0;3180,25;🟡 Planejado;B;Fornecedor Beta;55,0;6,7
PC000354;Loja Centro;02/11/2026;3;8,0;2735,9;🟡 Planejado;B;Fornecedor Delta;49,0;7,4
PC000354;Loja Centro;22/11/2026;4;8,0;2690,28;🟡 Planejado;B;Fornecedor Delta;49,0;7,4
PC000354;Loja Centro;12/12/2026;5;8,0;2681,79;🟡 Planejado;B;Fornecedor Delta;49,0;7,4
PC000354;Loja Centro;01/01/2027;5;8,0;2675,47;🟡 Planejado;B;Fornecedor Delta;49,0;7,4
PC000354;Loja Centro;21/01/2027;6;8,0;2682,34;🟡 Planejado;B;Fornecedor Delta;49,0;7,4
PC000899;Loja Centro;06/09/2026;1;14,0;2264,83;🔴 Prioritário (até 30 dias);B;Fornecedor Beta;30,0;12,2
PC000899;Loja Centro;25/09/2026;2;15,0;2394,27;🟡 Planejado;B;Fornecedor Beta;28,0;12,8
PC000899;Loja Centro;13/10/2026;3;25,0;4157,28;🟡 Planejado;B;Fornecedor Beta;20,0;18,4
PC000899;Loja Centro;03/11/2026;3;21,0;3494,26;🟡 Planejado;B;Fornecedor Beta;20,0;18,4
PC000899;Loja Centro;19/11/2026;4;25,0;4086,99;🟡 Planejado;B;Fornecedor Beta;17,0;21,7
PC000899;Loja Centro;09/12/2026;4;24,0;3921,49;🟡 Planejado;B;Fornecedor Beta;17,0;21,7
PC000899;Loja Centro;09/01/2027;5;19,0;3091,18;🟡 Planejado;B;Fornecedor Beta;22,0;16,9
PC000899;Loja Centro;28/01/2027;6;20,0;3229,44;🟡 Planejado;B;Fornecedor Beta;21,0;17,5
PC000099;Loja Centro;31/01/2027;6;8,0;2656,67;🟡 Planejado;B;Fornecedor Beta;54,0;6,8
PC000635;Loja Centro;13/10/2026;3;11,0;4468,92;🟡 Planejado;B;Fornecedor Alfa;46,0;8,0
PC000635;Loja Centro;02/11/2026;3;9,0;3656,42;🟡 Planejado;B;Fornecedor Alfa;46,0;8,0
PC000635;Loja Centro;17/11/2026;4;10,0;4377,01;🟡 Planejado;B;Fornecedor Alfa;38,0;9,5
PC000635;Loja Centro;07/12/2026;4;10,0;4367,16;🟡 Planejado;B;Fornecedor Alfa;38,0;9,5
PC000635;Loja Centro;14/01/2027;6;7,0;2896,93;🟡 Planejado;B;Fornecedor Alfa;60,0;6,1
PC000635;Loja Centro;04/02/2027;6;7,0;2935,37;🟡 Planejado;B;Fornecedor Alfa;60,0;6,1
PC000920;Loja Centro;25/11/2026;4;20,0;3872,02;🟡 Planejado;B;Fornecedor Alfa;20,0;18,5
PC000920;Loja Centro;29/12/2026;5;13,0;2516,76;🟡 Planejado;B;Fornecedor Alfa;31,0;11,8
PC000920;Loja Centro;15/01/2027;6;16,0;2978,58;🟡 Planejado;B;Fornecedor Alfa;27,0;13,7
PC000920;Loja Centro;04/02/2027;6;15,0;2859,11;🟡 Planejado;B;Fornecedor Alfa;27,0;13,7
PC000300;Loja Centro;14/08/2026;1;8,0;2625,59;🚨 Urgente (até 7 dias);B;Fornecedor Delta;54,0;6,8
PC000300;Loja Centro;04/09/2026;1;8,0;2493,06;🔴 Prioritário (até 30 dias);B;Fornecedor Delta;54,0;6,8
PC000300;Loja Centro;24/09/2026;2;7,0;2381,4;🟡 Planejado;B;Fornecedor Delta;54,0;6,8
PC000300;Loja Centro;13/10/2026;3;12,0;3684,61;🟡 Planejado;B;Fornecedor Delta;42,0;8,8
PC000300;Loja Centro;03/11/2026;3;10,0;3226,51;🟡 Planejado;B;Fornecedor Delta;42,0;8,8
PC000300;Loja Centro;17/11/2026;4;13,0;4020,76;🟡 Planejado;B;Fornecedor Delta;33,0;11,1
PC000300;Loja Centro;08/12/2026;4;13,0;4080,09;🟡 Planejado;B;Fornecedor Delta;33,0;11,1
PC000300;Loja Centro;13/01/2027;6;9,0;2968,49;🟡 Planejado;B;Fornecedor Delta;45,0;8,1
PC000300;Loja Centro;03/02/2027;6;9,0;2971,25;🟡 Planejado;B;Fornecedor Delta;45,0;8,1
PC000058;Loja Centro;11/09/2026;1;13,0;2457,03;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;31,0;12,0
PC000058;Loja Centro;03/10/2026;2;13,0;2387,08;🟡 Planejado;B;Fornecedor Alfa;32,0;11,5
PC000058;Loja Centro;14/10/2026;3;18,0;3346,09;🟡 Planejado;B;Fornecedor Alfa;22,0;16,3
PC000058;Loja Centro;03/11/2026;3;18,0;3319,72;🟡 Planejado;B;Fornecedor Alfa;22,0;16,3
PC000058;Loja Centro;18/11/2026;4;22,0;4053,92;🟡 Planejado;B;Fornecedor Alfa;19,0;19,6
PC000058;Loja Centro;09/12/2026;4;23,0;4184,57;🟡 Planejado;B;Fornecedor Alfa;19,0;19,6
PC000058;Loja Centro;17/01/2027;6;14,0;2659,88;🟡 Planejado;B;Fornecedor Alfa;28,0;13,0
PC000058;Loja Centro;07/02/2027;6;15,0;2770,71;🟡 Planejado;B;Fornecedor Alfa;28,0;13,0
PC000886;Loja Centro;26/10/2026;3;14,0;2917,83;🟡 Planejado;B;Fornecedor Alfa;30,0;12,1
PC000886;Loja Centro;12/11/2026;4;18,0;3907,62;🟡 Planejado;B;Fornecedor Alfa;24,0;15,3
PC000886;Loja Centro;02/12/2026;4;17,0;3549,51;🟡 Planejado;B;Fornecedor Alfa;24,0;15,3
PC000886;Loja Centro;08/01/2027;5;11,0;2416,93;🟡 Planejado;B;Fornecedor Alfa;36,0;10,0
PC000886;Loja Centro;25/01/2027;6;13,0;2654,65;🟡 Planejado;B;Fornecedor Alfa;33,0;11,1
PC000959;Loja Centro;14/08/2026;1;10,0;2753,62;🚨 Urgente (até 7 dias);B;Fornecedor Alfa;53,0;6,9
PC000959;Loja Centro;04/09/2026;1;8,0;2299,12;🔴 Prioritário (até 30 dias);B;Fornecedor Alfa;53,0;6,9
PC000959;Loja Centro;24/09/2026;2;8,0;2230,29;🟡 Planejado;B;Fornecedor Alfa;52,0;7,0
PC000959;Loja Centro;13/10/2026;3;11,0;3312,15;🟡 Planejado;B;Fornecedor Alfa;41,0;8,8
PC000959;Loja Centro;03/11/2026;3;10,0;2938,95;🟡 Planejado;B;Fornecedor Alfa;41,0;8,8
PC000959;Loja Centro;19/11/2026;4;12,0;3340,41;🟡 Planejado;B;Fornecedor Alfa;36,0;10,3
PC000959;Loja Centro;10/12/2026;4;12,0;3420,73;🟡 Planejado;B;Fornecedor Alfa;36,0;10,3
PC000959;Loja Centro;12/01/2027;6;8,0;2361,96;🟡 Planejado;B;Fornecedor Alfa;49,0;7,4
PC000959;Loja Centro;02/02/2027;6;9,0;2463,2;🟡 Planejado;B;Fornecedor Alfa;49,0;7,4
PC000731;Loja Centro;23/08/2026;1;14,0;1954,93;🔴 Prioritário (até 30 dias);B;Fornecedor Beta;30,0;12,3
PC000731;Loja Centro;12/09/2026;1;13,0;1928,85;🔴 Prioritário (até 30 dias);B;Fornecedor Beta;30,0;12,3
PC000731;Loja Centro;25/09/2026;2;18,0;2531,08;🟡 Planejado;B;Fornecedor Beta;24,0;15,3
PC000731;Loja Centro;13/10/2026;3;22,0;3169,93;🟡 Planejado;B;Fornecedor Beta;20,0;18,5
