Produto;Descricao;Categoria;Emissao;Quantidade;Vlr.Unitario;Vlr.Total;Custo Total;Promocao
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/04/2014;15780,0;9,14;144256,0;93766,4;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/05/2014;15992,0;9,22;147453,0;95844,45;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/06/2014;14918,0;9,45;140943,0;91612,95;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/07/2014;16604,0;9,47;157211,0;102187,15;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/08/2014;14164,0;9,45;133801,0;86970,65;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/09/2014;15286,0;9,23;141043,0;91677,95;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/10/2014;16002,0;9,16;146512,0;95232,8;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/11/2014;15752,0;9,58;150953,0;98119,45;1
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/12/2014;17581,0;10,02;176125,0;114481,25;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/01/2015;15835,0;9,37;148423,0;96474,95;1
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/02/2015;14897,0;9,14;136209,0;88535,85;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/03/2015;17011,0;9,5;161541,0;105001,65;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/04/2015;16330,0;9,22;150556,0;97861,4;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/05/2015;15337,0;9,57;146734,0;95377,1;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/06/2015;16673,0;9,76;162735,0;105777,75;0
LOJA0537;Loja 537 (Tipo a, Sortimento a);Tipo a;15/07/2015;17165,0;9,52;163368,0;106189,2;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/01/2013;14638,0;6,67;97696,0;63502,4;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/02/2013;13591,0;6,76;91934,0;59757,1;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/03/2013;14218,0;6,94;98619,0;64102,35;1
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/04/2013;14621,0;6,73;98393,0;63955,45;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/05/2013;14384,0;6,79;97619,0;63452,35;1
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/06/2013;14406,0;6,58;94776,0;61604,4;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/07/2013;14922,0;6,78;101162,0;65755,3;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/08/2013;15037,0;6,58;98886,0;64275,9;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/09/2013;13523,0;6,68;90302,0;58696,3;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/10/2013;14131,0;6,65;93982,0;61088,3;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/11/2013;15003,0;6,76;101376,0;65894,4;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/12/2013;14862,0;7,15;106246,0;69059,9;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/01/2014;14640,0;6,72;98392,0;63954,8;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/02/2014;13722,0;6,59;90420,0;58773,0;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/03/2014;14426,0;6,66;96139,0;62490,35;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/04/2014;13905,0;6,83;94908,0;61690,2;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/05/2014;13945,0;6,78;94514,0;61434,1;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/06/2014;13959,0;6,8;94932,0;61705,8;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/07/2014;14559,0;6,82;99308,0;64550,2;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/08/2014;12693,0;6,72;85260,0;55419,0;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/09/2014;13814,0;6,7;92494,0;60121,1;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/10/2014;14364,0;6,53;93803,0;60971,95;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/11/2014;14842,0;6,83;101345,0;65874,25;1
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/12/2014;14942,0;7,29;108951,0;70818,15;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/01/2015;14266,0;6,94;98986,0;64340,9;1
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/02/2015;13353,0;6,68;89234,0;58002,1;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/03/2015;14658,0;6,85;100338,0;65219,7;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/04/2015;14141,0;6,9;97524,0;63390,6;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/05/2015;15225,0;6,93;105499,0;68574,35;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/06/2015;15401,0;6,9;106288,0;69087,2;0
LOJA0538;Loja 538 (Tipo a, Sortimento a);Tipo a;15/07/2015;15062,0;7,05;106149,0;68996,85;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/01/2013;29357,0;9,74;285841,0;185796,65;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/02/2013;27274,0;9,78;266612,0;173297,8;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/03/2013;30236,0;9,99;302043,0;196327,95;1
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/04/2013;29600,0;9,76;288824,0;187735,6;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/05/2013;27431,0;9,93;272345,0;177024,25;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/06/2013;27711,0;9,62;266520,0;173238,0;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/07/2013;31430,0;9,73;305863,0;198810,95;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/08/2013;28579,0;9,88;282481,0;183612,65;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/09/2013;27377,0;9,42;257791,0;167564,15;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/10/2013;29915,0;9,52;284717,0;185066,05;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/11/2013;28472,0;9,9;281805,0;183173,25;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/12/2013;29151,0;10,25;298842,0;194247,3;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/01/2014;27871,0;9,63;268479,0;174511,35;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/02/2014;26948,0;9,69;261260,0;169819,0;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/03/2014;29382,0;9,68;284549,0;184956,85;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/04/2014;28078,0;9,8;275142,0;178842,3;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/05/2014;29119,0;9,81;285784,0;185759,6;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/06/2014;26822,0;10,02;268736,0;174678,4;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/01/2015;28292,0;10,14;286812,0;186427,8;1
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/02/2015;26252,0;10,04;263556,0;171311,4;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/03/2015;29269,0;10,1;295644,0;192168,6;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/04/2015;26693,0;10,35;276224,0;179545,6;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/05/2015;26001,0;10,27;266997,0;173548,05;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/06/2015;28310,0;10,27;290739,0;188980,35;0
LOJA0539;Loja 539 (Tipo a, Sortimento a);Tipo a;15/07/2015;30928,0;10,28;317813,0;206578,45;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/01/2013;7142,0;13,92;99442,0;64637,3;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/02/2013;6788,0;13,95;94715,0;61564,75;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/03/2013;8371,0;14,38;120386,0;78250,9;1
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/04/2013;8079,0;13,49;109003,0;70851,95;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/05/2013;8156,0;13,91;113470,0;73755,5;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/06/2013;8118,0;13,37;108510,0;70531,5;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/07/2013;9569,0;13,82;132261,0;85969,65;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/08/2013;9013,0;13,65;123022,0;79964,3;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/09/2013;8405,0;13,63;114538,0;74449,7;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/10/2013;9231,0;13,66;126071,0;81946,15;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/11/2013;9398,0;13,95;131097,0;85213,05;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/12/2013;10367,0;15,0;155489,0;101067,85;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/01/2014;9401,0;14,35;134904,0;87687,6;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/02/2014;9176,0;13,81;126730,0;82374,5;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/03/2014;10529,0;14,38;151378,0;98395,7;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/04/2014;10358,0;14,38;148997,0;96848,05;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/05/2014;10422,0;14,5;151114,0;98224,1;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/06/2014;9987,0;15,05;150320,0;97708,0;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/01/2015;11456,0;15,23;174482,0;113413,3;1
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/02/2015;10346,0;14,5;150004,0;97502,6;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/03/2015;12207,0;15,34;187293,0;121740,45;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/04/2015;11369,0;15,03;170838,0;111044,7;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/05/2015;11017,0;15,01;165403,0;107511,95;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/06/2015;11820,0;15,58;184199,0;119729,35;0
LOJA0540;Loja 540 (Tipo d, Sortimento c);Tipo d;15/07/2015;12671,0;15,0;190006,0;123503,9;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/01/2013;20219,0;7,52;151957,0;98772,05;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/02/2013;19903,0;7,52;149752,0;97338,8;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/03/2013;22202,0;7,77;172441,0;112086,65;1
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/04/2013;19264,0;7,44;143417,0;93221,05;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/05/2013;19365,0;7,54;145989,0;94892,85;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/06/2013;18894,0;7,43;140314,0;91204,1;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/07/2013;21221,0;7,77;164886,0;107175,9;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/08/2013;20823,0;7,51;156360,0;101634,0;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/09/2013;20668,0;7,22;149145,0;96944,25;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/10/2013;21044,0;7,36;154798,0;100618,7;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/11/2013;22895,0;7,95;182039,0;118325,35;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/12/2013;26662,0;8,4;223964,0;145576,6;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/01/2014;22010,0;7,53;165834,0;107792,1;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/02/2014;20923,0;7,45;155848,0;101301,2;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/03/2014;21396,0;7,73;165495,0;107571,75;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/04/2014;21139,0;7,88;166481,0;108212,65;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/05/2014;21737,0;7,78;169157,0;109952,05;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/06/2014;20000,0;7,94;158817,0;103231,05;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/07/2014;22058,0;7,96;175597,0;114138,05;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/08/2014;23218,0;7,72;179191,0;116474,15;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/09/2014;20930,0;7,7;161265,0;104822,25;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/10/2014;21417,0;7,57;162041,0;105326,65;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/11/2014;22088,0;8,18;180597,0;117388,05;1
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/12/2014;27506,0;8,73;240135,0;156087,75;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/01/2015;22359,0;7,91;176935,0;115007,75;1
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/02/2015;20294,0;7,81;158589,0;103082,85;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/03/2015;22261,0;8,19;182425,0;118576,25;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/04/2015;21226,0;8,07;171266,0;111322,9;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/05/2015;20517,0;8,2;168340,0;109421,0;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/06/2015;21723,0;8,35;181330,0;117864,5;0
LOJA0541;Loja 541 (Tipo a, Sortimento c);Tipo a;15/07/2015;21706,0;8,34;181108,0;117720,2;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/01/2013;13622,0;11,4;155274,0;100928,1;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/02/2013;11823,0;11,63;137551,0;89408,15;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/03/2013;13982,0;11,67;163191,0;106074,15;1
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/04/2013;13343,0;11,43;152566,0;99167,9;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/05/2013;12687,0;11,89;150858,0;98057,7;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/06/2013;13268,0;11,43;151617,0;98551,05;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/07/2013;15420,0;11,65;179698,0;116803,7;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/08/2013;13485,0;11,63;156896,0;101982,4;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/09/2013;12788,0;11,34;144968,0;94229,2;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/10/2013;13811,0;11,31;156163,0;101505,95;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/11/2013;13473,0;11,77;158536,0;103048,4;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/12/2013;14860,0;11,95;177602,0;115441,3;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/01/2014;13223,0;11,69;154540,0;100451,0;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/02/2014;12601,0;11,3;142417,0;92571,05;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/03/2014;13671,0;11,63;158942,0;103312,3;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/04/2014;12845,0;11,69;150194,0;97626,1;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/05/2014;13206,0;11,64;153698,0;99903,7;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/06/2014;12329,0;11,91;146810,0;95426,5;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/01/2015;13108,0;12,07;158220,0;102843,0;1
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/02/2015;12127,0;11,91;144413,0;93868,45;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/03/2015;13945,0;12,23;170593,0;110885,45;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/04/2015;12591,0;11,98;150791,0;98014,15;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/05/2015;11907,0;12,24;145726,0;94721,9;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/06/2015;12858,0;12,41;159515,0;103684,75;0
LOJA0542;Loja 542 (Tipo a, Sortimento a);Tipo a;15/07/2015;13707,0;12,01;164632,0;107010,8;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/01/2013;6595,0;11,07;73037,0;47474,05;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/02/2013;5684,0;11,26;63994,0;41596,1;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/03/2013;7060,0;11,7;82618,0;53701,7;1
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/04/2013;6338,0;11,41;72303,0;46996,95;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/05/2013;6094,0;11,45;69787,0;45361,55;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/06/2013;6565,0;11,42;74989,0;48742,85;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/07/2013;6760,0;11,39;76999,0;50049,35;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/08/2013;6634,0;11,1;73620,0;47853,0;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/09/2013;5715,0;11,57;66103,0;42966,95;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/10/2013;5866,0;11,26;66075,0;42948,75;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/11/2013;5705,0;11,27;64295,0;41791,75;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/12/2013;6884,0;12,47;85859,0;55808,35;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/01/2014;6000,0;11,88;71263,0;46320,95;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/02/2014;5432,0;11,52;62561,0;40664,65;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/03/2014;5801,0;11,95;69303,0;45046,95;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/04/2014;5940,0;11,61;68969,0;44829,85;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/05/2014;5642,0;11,75;66288,0;43087,2;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/06/2014;5715,0;11,84;67656,0;43976,4;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/07/2014;6263,0;11,53;72234,0;46952,1;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/08/2014;5792,0;11,36;65822,0;42784,3;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/09/2014;6057,0;11,63;70424,0;45775,6;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/10/2014;6011,0;10,65;64039,0;41625,35;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/11/2014;5796,0;11,86;68721,0;44668,65;1
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/12/2014;6528,0;12,19;79608,0;51745,2;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/01/2015;6106,0;11,87;72465,0;47102,25;1
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/02/2015;5146,0;11,56;59483,0;38663,95;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/03/2015;6471,0;12,28;79488,0;51667,2;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/04/2015;5743,0;11,67;67040,0;43576,0;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/05/2015;5192,0;11,5;59732,0;38825,8;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/06/2015;5899,0;12,58;74232,0;48250,8;0
LOJA0543;Loja 543 (Tipo c, Sortimento a);Tipo c;15/07/2015;6149,0;11,43;70280,0;45682,0;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/01/2013;48780,0;7,42;362172,0;235411,8;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/02/2013;44165,0;7,48;330206,0;214633,9;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/03/2013;50663,0;7,66;387833,0;252091,45;1
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/04/2013;49134,0;7,39;363321,0;236158,65;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/05/2013;50159,0;7,32;367316,0;238755,4;1
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/06/2013;48281,0;7,34;354578,0;230475,7;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/07/2013;53894,0;7,54;406489,0;264217,85;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/08/2013;51648,0;7,34;378859,0;246258,35;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/09/2013;47483,0;7,42;352367,0;229038,55;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/10/2013;48646,0;7,3;355331,0;230965,15;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/11/2013;50505,0;7,54;381025,0;247666,25;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/12/2013;53807,0;7,93;426842,0;277447,3;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/01/2014;44572,0;7,55;336658,0;218827,7;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/02/2014;42323,0;7,53;318679,0;207141,35;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/03/2014;49290,0;7,58;373411,0;242717,15;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/04/2014;48260,0;7,52;362700,0;235755,0;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/05/2014;45319,0;7,48;339095,0;220411,75;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/06/2014;44659,0;7,79;348018,0;226211,7;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/07/2014;47143,0;7,62;359288,0;233537,2;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/08/2014;43438,0;7,48;324973,0;211232,45;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/09/2014;43730,0;7,81;341666,0;222082,9;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/10/2014;42633,0;7,56;322329,0;209513,85;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/11/2014;43922,0;7,94;348799,0;226719,35;1
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/12/2014;48866,0;8,21;401202,0;260781,3;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/01/2015;42189,0;8,01;337776,0;219554,4;1
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/02/2015;38475,0;7,6;292367,0;190038,55;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/03/2015;43687,0;7,94;346829,0;225438,85;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/04/2015;42130,0;7,83;329874,0;214418,1;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/05/2015;41301,0;7,81;322763,0;209795,95;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/06/2015;45413,0;8,11;368265,0;239372,25;0
LOJA0544;Loja 544 (Tipo a, Sortimento a);Tipo a;15/07/2015;44641,0;7,9;352678,0;229240,7;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/01/2013;24911,0;9,96;248186,0;161320,9;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/02/2013;23918,0;9,9;236857,0;153957,05;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/03/2013;26652,0;10,19;271614,0;176549,1;1
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/04/2013;25247,0;9,78;247019,0;160562,35;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/05/2013;24602,0;9,98;245414,0;159519,1;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/06/2013;24355,0;9,77;237966,0;154677,9;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/07/2013;28190,0;10,21;287768,0;187049,2;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/08/2013;26191,0;10,07;263836,0;171493,4;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/09/2013;24989,0;9,57;239059,0;155388,35;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/10/2013;25872,0;9,71;251219,0;163292,35;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/11/2013;25134,0;9,96;250305,0;162698,25;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/12/2013;28041,0;10,76;301850,0;196202,5;0
LOJA0545;Loja 545 (Tipo a, Sortimento c);Tipo a;15/01/2014;25930,0;10,01;259516,0;168685,4;0
