Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000621;Arrefecimento;01/10/2022;21;7025,32;Loja Norte;2022-10
PC000621;Arrefecimento;01/11/2022;29;9701,63;Loja Norte;2022-11
PC000621;Arrefecimento;01/12/2022;31;10370,71;Loja Norte;2022-12
PC000621;Arrefecimento;01/01/2023;25;8363,47;Loja Norte;2023-01
PC000621;Arrefecimento;01/02/2023;29;9701,63;Loja Norte;2023-02
PC000621;Arrefecimento;01/03/2023;27;9032,55;Loja Norte;2023-03
PC000621;Arrefecimento;01/04/2023;24;8028,94;Loja Norte;2023-04
PC000621;Arrefecimento;01/05/2023;22;7359,86;Loja Norte;2023-05
PC000621;Arrefecimento;01/06/2023;25;8363,47;Loja Norte;2023-06
PC000621;Arrefecimento;01/07/2023;21;7025,32;Loja Norte;2023-07
PC000621;Arrefecimento;01/08/2023;21;7025,32;Loja Norte;2023-08
PC000621;Arrefecimento;01/09/2023;20;6690,78;Loja Norte;2023-09
PC000621;Arrefecimento;01/10/2023;23;7694,4;Loja Norte;2023-10
PC000621;Arrefecimento;01/11/2023;27;9032,55;Loja Norte;2023-11
PC000621;Arrefecimento;01/12/2023;44;14719,71;Loja Norte;2023-12
PC000621;Arrefecimento;01/01/2024;23;7694,4;Loja Norte;2024-01
PC000621;Arrefecimento;01/02/2024;23;7694,4;Loja Norte;2024-02
PC000621;Arrefecimento;01/03/2024;31;10370,71;Loja Norte;2024-03
PC000621;Arrefecimento;01/04/2024;24;8028,94;Loja Norte;2024-04
PC000621;Arrefecimento;01/05/2024;26;8698,01;Loja Norte;2024-05
PC000621;Arrefecimento;01/06/2024;28;9367,09;Loja Norte;2024-06
PC000621;Arrefecimento;01/07/2024;22;7359,86;Loja Norte;2024-07
PC000621;Arrefecimento;01/08/2024;20;6690,78;Loja Norte;2024-08
PC000621;Arrefecimento;01/09/2024;21;7025,32;Loja Norte;2024-09
PC000621;Arrefecimento;01/10/2024;21;7025,32;Loja Norte;2024-10
PC000621;Arrefecimento;01/11/2024;38;12712,48;Loja Norte;2024-11
PC000621;Arrefecimento;01/12/2024;41;13716,1;Loja Norte;2024-12
PC000621;Arrefecimento;01/01/2025;26;8698,01;Loja Norte;2025-01
PC000621;Arrefecimento;01/02/2025;28;9367,09;Loja Norte;2025-02
PC000621;Arrefecimento;01/03/2025;25;8363,47;Loja Norte;2025-03
PC000621;Arrefecimento;01/04/2025;27;9032,55;Loja Norte;2025-04
PC000621;Arrefecimento;01/05/2025;26;8698,01;Loja Norte;2025-05
PC000621;Arrefecimento;01/06/2025;27;9032,55;Loja Norte;2025-06
PC000621;Arrefecimento;01/07/2025;23;7694,4;Loja Norte;2025-07
PC000621;Arrefecimento;01/08/2025;22;7359,86;Loja Norte;2025-08
PC000621;Arrefecimento;01/09/2025;20;6690,78;Loja Norte;2025-09
PC000621;Arrefecimento;01/10/2025;28;9367,09;Loja Norte;2025-10
PC000621;Arrefecimento;01/11/2025;35;11708,86;Loja Norte;2025-11
PC000621;Arrefecimento;01/12/2025;37;12377,94;Loja Norte;2025-12
PC000621;Arrefecimento;01/01/2026;26;8698,01;Loja Norte;2026-01
PC000621;Arrefecimento;01/02/2026;26;8698,01;Loja Norte;2026-02
PC000621;Arrefecimento;01/03/2026;34;11374,33;Loja Norte;2026-03
PC000621;Arrefecimento;01/04/2026;28;9367,09;Loja Norte;2026-04
PC000621;Arrefecimento;01/05/2026;26;8698,01;Loja Norte;2026-05
PC000621;Arrefecimento;01/06/2026;30;10036,17;Loja Norte;2026-06
PC000621;Arrefecimento;01/07/2026;21;7025,32;Loja Norte;2026-07
PC000621;Arrefecimento;01/08/2026;25;8363,47;Loja Norte;2026-08
PC000622;Arrefecimento;01/09/2022;3;147,62;Loja Norte;2022-09
PC000622;Arrefecimento;01/10/2022;3;147,62;Loja Norte;2022-10
PC000622;Arrefecimento;01/11/2022;4;196,83;Loja Norte;2022-11
PC000622;Arrefecimento;01/12/2022;6;295,24;Loja Norte;2022-12
PC000622;Arrefecimento;01/01/2023;4;196,83;Loja Norte;2023-01
PC000622;Arrefecimento;01/02/2023;4;196,83;Loja Norte;2023-02
PC000622;Arrefecimento;01/03/2023;4;196,83;Loja Norte;2023-03
PC000622;Arrefecimento;01/04/2023;4;196,83;Loja Norte;2023-04
PC000622;Arrefecimento;01/05/2023;4;196,83;Loja Norte;2023-05
PC000622;Arrefecimento;01/06/2023;3;147,62;Loja Norte;2023-06
PC000622;Arrefecimento;01/07/2023;3;147,62;Loja Norte;2023-07
PC000622;Arrefecimento;01/08/2023;4;196,83;Loja Norte;2023-08
PC000622;Arrefecimento;01/09/2023;3;147,62;Loja Norte;2023-09
PC000622;Arrefecimento;01/10/2023;3;147,62;Loja Norte;2023-10
PC000622;Arrefecimento;01/11/2023;5;246,04;Loja Norte;2023-11
PC000622;Arrefecimento;01/12/2023;6;295,24;Loja Norte;2023-12
PC000622;Arrefecimento;01/01/2024;3;147,62;Loja Norte;2024-01
PC000622;Arrefecimento;01/02/2024;4;196,83;Loja Norte;2024-02
PC000622;Arrefecimento;01/03/2024;4;196,83;Loja Norte;2024-03
PC000622;Arrefecimento;01/04/2024;4;196,83;Loja Norte;2024-04
PC000622;Arrefecimento;01/05/2024;3;147,62;Loja Norte;2024-05
PC000622;Arrefecimento;01/06/2024;4;196,83;Loja Norte;2024-06
PC000622;Arrefecimento;01/07/2024;3;147,62;Loja Norte;2024-07
PC000622;Arrefecimento;01/08/2024;4;196,83;Loja Norte;2024-08
PC000622;Arrefecimento;01/09/2024;3;147,62;Loja Norte;2024-09
PC000622;Arrefecimento;01/10/2024;3;147,62;Loja Norte;2024-10
PC000622;Arrefecimento;01/11/2024;4;196,83;Loja Norte;2024-11
PC000622;Arrefecimento;01/12/2024;6;295,24;Loja Norte;2024-12
PC000622;Arrefecimento;01/01/2025;4;196,83;Loja Norte;2025-01
PC000622;Arrefecimento;01/02/2025;3;147,62;Loja Norte;2025-02
PC000622;Arrefecimento;01/03/2025;4;196,83;Loja Norte;2025-03
PC000622;Arrefecimento;01/04/2025;4;196,83;Loja Norte;2025-04
PC000622;Arrefecimento;01/05/2025;4;196,83;Loja Norte;2025-05
PC000622;Arrefecimento;01/06/2025;3;147,62;Loja Norte;2025-06
PC000622;Arrefecimento;01/07/2025;3;147,62;Loja Norte;2025-07
PC000622;Arrefecimento;01/08/2025;3;147,62;Loja Norte;2025-08
PC000622;Arrefecimento;01/09/2025;3;147,62;Loja Norte;2025-09
PC000622;Arrefecimento;01/10/2025;4;196,83;Loja Norte;2025-10
PC000622;Arrefecimento;01/11/2025;5;246,04;Loja Norte;2025-11
PC000622;Arrefecimento;01/12/2025;6;295,24;Loja Norte;2025-12
PC000622;Arrefecimento;01/01/2026;3;147,62;Loja Norte;2026-01
PC000622;Arrefecimento;01/02/2026;3;147,62;Loja Norte;2026-02
PC000622;Arrefecimento;01/03/2026;4;196,83;Loja Norte;2026-03
PC000622;Arrefecimento;01/04/2026;3;147,62;Loja Norte;2026-04
PC000622;Arrefecimento;01/05/2026;4;196,83;Loja Norte;2026-05
PC000622;Arrefecimento;01/06/2026;4;196,83;Loja Norte;2026-06
PC000622;Arrefecimento;01/07/2026;4;196,83;Loja Norte;2026-07
PC000622;Arrefecimento;01/08/2026;3;147,62;Loja Norte;2026-08
PC000629;Arrefecimento;01/09/2022;1;87,34;Loja Norte;2022-09
PC000629;Arrefecimento;01/10/2022;1;87,34;Loja Norte;2022-10
PC000629;Arrefecimento;01/11/2022;2;174,68;Loja Norte;2022-11
PC000629;Arrefecimento;01/12/2022;2;174,68;Loja Norte;2022-12
PC000629;Arrefecimento;01/01/2023;1;87,34;Loja Norte;2023-01
PC000629;Arrefecimento;01/02/2023;1;87,34;Loja Norte;2023-02
PC000629;Arrefecimento;01/03/2023;1;87,34;Loja Norte;2023-03
PC000629;Arrefecimento;01/04/2023;2;174,68;Loja Norte;2023-04
PC000629;Arrefecimento;01/05/2023;1;87,34;Loja Norte;2023-05
PC000629;Arrefecimento;01/06/2023;1;87,34;Loja Norte;2023-06
PC000629;Arrefecimento;01/07/2023;1;87,34;Loja Norte;2023-07
PC000629;Arrefecimento;01/08/2023;1;87,34;Loja Norte;2023-08
PC000629;Arrefecimento;01/09/2023;1;87,34;Loja Norte;2023-09
PC000629;Arrefecimento;01/10/2023;1;87,34;Loja Norte;2023-10
PC000629;Arrefecimento;01/11/2023;2;174,68;Loja Norte;2023-11
PC000629;Arrefecimento;01/12/2023;2;174,68;Loja Norte;2023-12
PC000629;Arrefecimento;01/01/2024;2;174,68;Loja Norte;2024-01
PC000629;Arrefecimento;01/02/2024;2;174,68;Loja Norte;2024-02
PC000629;Arrefecimento;01/03/2024;2;174,68;Loja Norte;2024-03
PC000629;Arrefecimento;01/04/2024;2;174,68;Loja Norte;2024-04
PC000629;Arrefecimento;01/05/2024;1;87,34;Loja Norte;2024-05
PC000629;Arrefecimento;01/06/2024;2;174,68;Loja Norte;2024-06
PC000629;Arrefecimento;01/07/2024;2;174,68;Loja Norte;2024-07
PC000629;Arrefecimento;01/08/2024;1;87,34;Loja Norte;2024-08
PC000629;Arrefecimento;01/09/2024;1;87,34;Loja Norte;2024-09
PC000629;Arrefecimento;01/10/2024;1;87,34;Loja Norte;2024-10
PC000629;Arrefecimento;01/11/2024;2;174,68;Loja Norte;2024-11
PC000629;Arrefecimento;01/12/2024;2;174,68;Loja Norte;2024-12
PC000629;Arrefecimento;01/01/2025;1;87,34;Loja Norte;2025-01
PC000629;Arrefecimento;01/02/2025;2;174,68;Loja Norte;2025-02
PC000629;Arrefecimento;01/03/2025;2;174,68;Loja Norte;2025-03
PC000629;Arrefecimento;01/04/2025;2;174,68;Loja Norte;2025-04
PC000629;Arrefecimento;01/05/2025;2;174,68;Loja Norte;2025-05
PC000629;Arrefecimento;01/06/2025;1;87,34;Loja Norte;2025-06
PC000629;Arrefecimento;01/07/2025;2;174,68;Loja Norte;2025-07
PC000629;Arrefecimento;01/08/2025;1;87,34;Loja Norte;2025-08
PC000629;Arrefecimento;01/09/2025;1;87,34;Loja Norte;2025-09
PC000629;Arrefecimento;01/10/2025;1;87,34;Loja Norte;2025-10
PC000629;Arrefecimento;01/11/2025;2;174,68;Loja Norte;2025-11
PC000629;Arrefecimento;01/12/2025;2;174,68;Loja Norte;2025-12
PC000629;Arrefecimento;01/01/2026;2;174,68;Loja Norte;2026-01
PC000629;Arrefecimento;01/02/2026;2;174,68;Loja Norte;2026-02
PC000629;Arrefecimento;01/03/2026;2;174,68;Loja Norte;2026-03
PC000629;Arrefecimento;01/04/2026;2;174,68;Loja Norte;2026-04
PC000629;Arrefecimento;01/05/2026;1;87,34;Loja Norte;2026-05
PC000629;Arrefecimento;01/06/2026;2;174,68;Loja Norte;2026-06
PC000629;Arrefecimento;01/07/2026;2;174,68;Loja Norte;2026-07
PC000629;Arrefecimento;01/08/2026;1;87,34;Loja Norte;2026-08
PC000635;Arrefecimento;01/09/2022;13;8847,9;Loja Norte;2022-09
PC000635;Arrefecimento;01/10/2022;12;8167,29;Loja Norte;2022-10
PC000635;Arrefecimento;01/11/2022;22;14973,37;Loja Norte;2022-11
PC000635;Arrefecimento;01/12/2022;25;17015,19;Loja Norte;2022-12
PC000635;Arrefecimento;01/01/2023;13;8847,9;Loja Norte;2023-01
PC000635;Arrefecimento;01/02/2023;15;10209,11;Loja Norte;2023-02
PC000635;Arrefecimento;01/03/2023;14;9528,51;Loja Norte;2023-03
PC000635;Arrefecimento;01/04/2023;16;10889,72;Loja Norte;2023-04
PC000635;Arrefecimento;01/05/2023;15;10209,11;Loja Norte;2023-05
PC000635;Arrefecimento;01/06/2023;15;10209,11;Loja Norte;2023-06
PC000635;Arrefecimento;01/07/2023;17;11570,33;Loja Norte;2023-07
PC000635;Arrefecimento;01/08/2023;15;10209,11;Loja Norte;2023-08
PC000635;Arrefecimento;01/09/2023;14;9528,51;Loja Norte;2023-09
PC000635;Arrefecimento;01/10/2023;14;9528,51;Loja Norte;2023-10
PC000635;Arrefecimento;01/11/2023;20;13612,15;Loja Norte;2023-11
PC000635;Arrefecimento;01/12/2023;25;17015,19;Loja Norte;2023-12
PC000635;Arrefecimento;01/01/2024;19;12931,54;Loja Norte;2024-01
PC000635;Arrefecimento;01/02/2024;17;11570,33;Loja Norte;2024-02
PC000635;Arrefecimento;01/03/2024;16;10889,72;Loja Norte;2024-03
PC000635;Arrefecimento;01/04/2024;17;11570,33;Loja Norte;2024-04
PC000635;Arrefecimento;01/05/2024;16;10889,72;Loja Norte;2024-05
PC000635;Arrefecimento;01/06/2024;19;12931,54;Loja Norte;2024-06
PC000635;Arrefecimento;01/07/2024;15;10209,11;Loja Norte;2024-07
PC000635;Arrefecimento;01/08/2024;15;10209,11;Loja Norte;2024-08
PC000635;Arrefecimento;01/09/2024;16;10889,72;Loja Norte;2024-09
PC000635;Arrefecimento;01/10/2024;15;10209,11;Loja Norte;2024-10
PC000635;Arrefecimento;01/11/2024;23;15653,97;Loja Norte;2024-11
PC000635;Arrefecimento;01/12/2024;25;17015,19;Loja Norte;2024-12
PC000635;Arrefecimento;01/01/2025;16;10889,72;Loja Norte;2025-01
PC000635;Arrefecimento;01/02/2025;18;12250,94;Loja Norte;2025-02
PC000635;Arrefecimento;01/03/2025;18;12250,94;Loja Norte;2025-03
PC000635;Arrefecimento;01/04/2025;19;12931,54;Loja Norte;2025-04
PC000635;Arrefecimento;01/05/2025;16;10889,72;Loja Norte;2025-05
PC000635;Arrefecimento;01/06/2025;17;11570,33;Loja Norte;2025-06
PC000635;Arrefecimento;01/07/2025;18;12250,94;Loja Norte;2025-07
PC000635;Arrefecimento;01/08/2025;13;8847,9;Loja Norte;2025-08
PC000635;Arrefecimento;01/09/2025;15;10209,11;Loja Norte;2025-09
PC000635;Arrefecimento;01/10/2025;14;9528,51;Loja Norte;2025-10
PC000635;Arrefecimento;01/11/2025;23;15653,97;Loja Norte;2025-11
PC000635;Arrefecimento;01/12/2025;26;17695,8;Loja Norte;2025-12
PC000635;Arrefecimento;01/01/2026;16;10889,72;Loja Norte;2026-01
PC000635;Arrefecimento;01/02/2026;17;11570,33;Loja Norte;2026-02
PC000635;Arrefecimento;01/03/2026;21;14292,76;Loja Norte;2026-03
PC000635;Arrefecimento;01/04/2026;18;12250,94;Loja Norte;2026-04
PC000635;Arrefecimento;01/05/2026;18;12250,94;Loja Norte;2026-05
PC000635;Arrefecimento;01/06/2026;18;12250,94;Loja Norte;2026-06
PC000635;Arrefecimento;01/07/2026;15;10209,11;Loja Norte;2026-07
PC000635;Arrefecimento;01/08/2026;17;11570,33;Loja Norte;2026-08
PC000641;Arrefecimento;01/09/2022;6;2119,95;Loja Norte;2022-09
PC000641;Arrefecimento;01/10/2022;8;2826,6;Loja Norte;2022-10
PC000641;Arrefecimento;01/11/2022;10;3533,25;Loja Norte;2022-11
PC000641;Arrefecimento;01/12/2022;12;4239,9;Loja Norte;2022-12
PC000641;Arrefecimento;01/01/2023;7;2473,27;Loja Norte;2023-01
PC000641;Arrefecimento;01/02/2023;8;2826,6;Loja Norte;2023-02
PC000641;Arrefecimento;01/03/2023;8;2826,6;Loja Norte;2023-03
PC000641;Arrefecimento;01/04/2023;9;3179,92;Loja Norte;2023-04
PC000641;Arrefecimento;01/05/2023;9;3179,92;Loja Norte;2023-05
PC000641;Arrefecimento;01/06/2023;9;3179,92;Loja Norte;2023-06
PC000641;Arrefecimento;01/07/2023;9;3179,92;Loja Norte;2023-07
PC000641;Arrefecimento;01/08/2023;8;2826,6;Loja Norte;2023-08
PC000641;Arrefecimento;01/09/2023;8;2826,6;Loja Norte;2023-09
PC000641;Arrefecimento;01/10/2023;7;2473,27;Loja Norte;2023-10
PC000641;Arrefecimento;01/11/2023;11;3886,57;Loja Norte;2023-11
PC000641;Arrefecimento;01/12/2023;12;4239,9;Loja Norte;2023-12
PC000641;Arrefecimento;01/01/2024;9;3179,92;Loja Norte;2024-01
PC000641;Arrefecimento;01/02/2024;7;2473,27;Loja Norte;2024-02
PC000641;Arrefecimento;01/03/2024;9;3179,92;Loja Norte;2024-03
PC000641;Arrefecimento;01/04/2024;9;3179,92;Loja Norte;2024-04
PC000641;Arrefecimento;01/05/2024;10;3533,25;Loja Norte;2024-05
PC000641;Arrefecimento;01/06/2024;7;2473,27;Loja Norte;2024-06
PC000641;Arrefecimento;01/07/2024;9;3179,92;Loja Norte;2024-07
PC000641;Arrefecimento;01/08/2024;8;2826,6;Loja Norte;2024-08
PC000641;Arrefecimento;01/09/2024;7;2473,27;Loja Norte;2024-09
PC000641;Arrefecimento;01/10/2024;8;2826,6;Loja Norte;2024-10
PC000641;Arrefecimento;01/11/2024;10;3533,25;Loja Norte;2024-11
PC000641;Arrefecimento;01/12/2024;13;4593,22;Loja Norte;2024-12
PC000641;Arrefecimento;01/01/2025;9;3179,92;Loja Norte;2025-01
PC000641;Arrefecimento;01/02/2025;10;3533,25;Loja Norte;2025-02
PC000641;Arrefecimento;01/03/2025;10;3533,25;Loja Norte;2025-03
PC000641;Arrefecimento;01/04/2025;9;3179,92;Loja Norte;2025-04
PC000641;Arrefecimento;01/05/2025;10;3533,25;Loja Norte;2025-05
PC000641;Arrefecimento;01/06/2025;7;2473,27;Loja Norte;2025-06
PC000641;Arrefecimento;01/07/2025;8;2826,6;Loja Norte;2025-07
PC000641;Arrefecimento;01/08/2025;8;2826,6;Loja Norte;2025-08
PC000641;Arrefecimento;01/09/2025;7;2473,27;Loja Norte;2025-09
PC000641;Arrefecimento;01/10/2025;7;2473,27;Loja Norte;2025-10
PC000641;Arrefecimento;01/11/2025;9;3179,92;Loja Norte;2025-11
PC000641;Arrefecimento;01/12/2025;11;3886,57;Loja Norte;2025-12
PC000641;Arrefecimento;01/01/2026;9;3179,92;Loja Norte;2026-01
PC000641;Arrefecimento;01/02/2026;8;2826,6;Loja Norte;2026-02
PC000641;Arrefecimento;01/03/2026;10;3533,25;Loja Norte;2026-03
PC000641;Arrefecimento;01/04/2026;9;3179,92;Loja Norte;2026-04
PC000641;Arrefecimento;01/05/2026;9;3179,92;Loja Norte;2026-05
PC000641;Arrefecimento;01/06/2026;8;2826,6;Loja Norte;2026-06
PC000641;Arrefecimento;01/07/2026;9;3179,92;Loja Norte;2026-07
PC000641;Arrefecimento;01/08/2026;8;2826,6;Loja Norte;2026-08
PC000643;Arrefecimento;01/09/2022;5;2095,1;Loja Norte;2022-09
PC000643;Arrefecimento;01/10/2022;5;2095,1;Loja Norte;2022-10
PC000643;Arrefecimento;01/11/2022;8;3352,16;Loja Norte;2022-11
PC000643;Arrefecimento;01/12/2022;10;4190,2;Loja Norte;2022-12
PC000643;Arrefecimento;01/01/2023;6;2514,12;Loja Norte;2023-01
PC000643;Arrefecimento;01/02/2023;5;2095,1;Loja Norte;2023-02
PC000643;Arrefecimento;01/03/2023;6;2514,12;Loja Norte;2023-03
PC000643;Arrefecimento;01/04/2023;6;2514,12;Loja Norte;2023-04
PC000643;Arrefecimento;01/05/2023;6;2514,12;Loja Norte;2023-05
PC000643;Arrefecimento;01/06/2023;5;2095,1;Loja Norte;2023-06
PC000643;Arrefecimento;01/07/2023;5;2095,1;Loja Norte;2023-07
PC000643;Arrefecimento;01/08/2023;5;2095,1;Loja Norte;2023-08
PC000643;Arrefecimento;01/09/2023;5;2095,1;Loja Norte;2023-09
PC000643;Arrefecimento;01/10/2023;5;2095,1;Loja Norte;2023-10
PC000643;Arrefecimento;01/11/2023;8;3352,16;Loja Norte;2023-11
PC000643;Arrefecimento;01/12/2023;8;3352,16;Loja Norte;2023-12
PC000643;Arrefecimento;01/01/2024;6;2514,12;Loja Norte;2024-01
PC000643;Arrefecimento;01/02/2024;6;2514,12;Loja Norte;2024-02
PC000643;Arrefecimento;01/03/2024;6;2514,12;Loja Norte;2024-03
PC000643;Arrefecimento;01/04/2024;7;2933,14;Loja Norte;2024-04
PC000643;Arrefecimento;01/05/2024;5;2095,1;Loja Norte;2024-05
PC000643;Arrefecimento;01/06/2024;5;2095,1;Loja Norte;2024-06
PC000643;Arrefecimento;01/07/2024;6;2514,12;Loja Norte;2024-07
PC000643;Arrefecimento;01/08/2024;4;1676,08;Loja Norte;2024-08
PC000643;Arrefecimento;01/09/2024;6;2514,12;Loja Norte;2024-09
PC000643;Arrefecimento;01/10/2024;5;2095,1;Loja Norte;2024-10
PC000643;Arrefecimento;01/11/2024;7;2933,14;Loja Norte;2024-11
PC000643;Arrefecimento;01/12/2024;10;4190,2;Loja Norte;2024-12
PC000643;Arrefecimento;01/01/2025;6;2514,12;Loja Norte;2025-01
PC000643;Arrefecimento;01/02/2025;6;2514,12;Loja Norte;2025-02
PC000643;Arrefecimento;01/03/2025;7;2933,14;Loja Norte;2025-03
PC000643;Arrefecimento;01/04/2025;5;2095,1;Loja Norte;2025-04
PC000643;Arrefecimento;01/05/2025;6;2514,12;Loja Norte;2025-05
PC000643;Arrefecimento;01/06/2025;6;2514,12;Loja Norte;2025-06
PC000643;Arrefecimento;01/07/2025;5;2095,1;Loja Norte;2025-07
PC000643;Arrefecimento;01/08/2025;5;2095,1;Loja Norte;2025-08
PC000643;Arrefecimento;01/09/2025;5;2095,1;Loja Norte;2025-09
PC000643;Arrefecimento;01/10/2025;5;2095,1;Loja Norte;2025-10
PC000643;Arrefecimento;01/11/2025;9;3771,18;Loja Norte;2025-11
PC000643;Arrefecimento;01/12/2025;8;3352,16;Loja Norte;2025-12
PC000643;Arrefecimento;01/01/2026;6;2514,12;Loja Norte;2026-01
PC000643;Arrefecimento;01/02/2026;6;2514,12;Loja Norte;2026-02
PC000643;Arrefecimento;01/03/2026;5;2095,1;Loja Norte;2026-03
PC000643;Arrefecimento;01/04/2026;6;2514,12;Loja Norte;2026-04
PC000643;Arrefecimento;01/05/2026;6;2514,12;Loja Norte;2026-05
PC000643;Arrefecimento;01/06/2026;6;2514,12;Loja Norte;2026-06
PC000643;Arrefecimento;01/07/2026;5;2095,1;Loja Norte;2026-07
PC000643;Arrefecimento;01/08/2026;5;2095,1;Loja Norte;2026-08
PC000645;Arrefecimento;01/09/2022;6;480,24;Loja Norte;2022-09
PC000645;Arrefecimento;01/10/2022;7;560,28;Loja Norte;2022-10
PC000645;Arrefecimento;01/11/2022;9;720,36;Loja Norte;2022-11
PC000645;Arrefecimento;01/12/2022;11;880,44;Loja Norte;2022-12
PC000645;Arrefecimento;01/01/2023;7;560,28;Loja Norte;2023-01
PC000645;Arrefecimento;01/02/2023;6;480,24;Loja Norte;2023-02
PC000645;Arrefecimento;01/03/2023;7;560,28;Loja Norte;2023-03
PC000645;Arrefecimento;01/04/2023;6;480,24;Loja Norte;2023-04
PC000645;Arrefecimento;01/05/2023;7;560,28;Loja Norte;2023-05
PC000645;Arrefecimento;01/06/2023;7;560,28;Loja Norte;2023-06
PC000645;Arrefecimento;01/07/2023;6;480,24;Loja Norte;2023-07
PC000645;Arrefecimento;01/08/2023;7;560,28;Loja Norte;2023-08
PC000645;Arrefecimento;01/09/2023;7;560,28;Loja Norte;2023-09
PC000645;Arrefecimento;01/10/2023;7;560,28;Loja Norte;2023-10
PC000645;Arrefecimento;01/11/2023;9;720,36;Loja Norte;2023-11
PC000645;Arrefecimento;01/12/2023;10;800,4;Loja Norte;2023-12
PC000645;Arrefecimento;01/01/2024;8;640,32;Loja Norte;2024-01
PC000645;Arrefecimento;01/02/2024;7;560,28;Loja Norte;2024-02
PC000645;Arrefecimento;01/03/2024;6;480,24;Loja Norte;2024-03
PC000645;Arrefecimento;01/04/2024;9;720,36;Loja Norte;2024-04
PC000645;Arrefecimento;01/05/2024;8;640,32;Loja Norte;2024-05
PC000645;Arrefecimento;01/06/2024;6;480,24;Loja Norte;2024-06
PC000645;Arrefecimento;01/07/2024;6;480,24;Loja Norte;2024-07
PC000645;Arrefecimento;01/08/2024;7;560,28;Loja Norte;2024-08
PC000645;Arrefecimento;01/09/2024;7;560,28;Loja Norte;2024-09
PC000645;Arrefecimento;01/10/2024;7;560,28;Loja Norte;2024-10
PC000645;Arrefecimento;01/11/2024;9;720,36;Loja Norte;2024-11
PC000645;Arrefecimento;01/12/2024;13;1040,52;Loja Norte;2024-12
PC000645;Arrefecimento;01/01/2025;7;560,28;Loja Norte;2025-01
PC000645;Arrefecimento;01/02/2025;9;720,36;Loja Norte;2025-02
PC000645;Arrefecimento;01/03/2025;8;640,32;Loja Norte;2025-03
PC000645;Arrefecimento;01/04/2025;7;560,28;Loja Norte;2025-04
PC000645;Arrefecimento;01/05/2025;7;560,28;Loja Norte;2025-05
PC000645;Arrefecimento;01/06/2025;8;640,32;Loja Norte;2025-06
PC000645;Arrefecimento;01/07/2025;7;560,28;Loja Norte;2025-07
PC000645;Arrefecimento;01/08/2025;7;560,28;Loja Norte;2025-08
PC000645;Arrefecimento;01/09/2025;6;480,24;Loja Norte;2025-09
PC000645;Arrefecimento;01/10/2025;7;560,28;Loja Norte;2025-10
PC000645;Arrefecimento;01/11/2025;9;720,36;Loja Norte;2025-11
PC000645;Arrefecimento;01/12/2025;11;880,44;Loja Norte;2025-12
PC000645;Arrefecimento;01/01/2026;9;720,36;Loja Norte;2026-01
PC000645;Arrefecimento;01/02/2026;7;560,28;Loja Norte;2026-02
PC000645;Arrefecimento;01/03/2026;8;640,32;Loja Norte;2026-03
PC000645;Arrefecimento;01/04/2026;8;640,32;Loja Norte;2026-04
PC000645;Arrefecimento;01/05/2026;7;560,28;Loja Norte;2026-05
PC000645;Arrefecimento;01/06/2026;7;560,28;Loja Norte;2026-06
PC000645;Arrefecimento;01/07/2026;9;720,36;Loja Norte;2026-07
PC000645;Arrefecimento;01/08/2026;7;560,28;Loja Norte;2026-08
PC000651;Arrefecimento;01/09/2022;3;105,06;Loja Norte;2022-09
PC000651;Arrefecimento;01/10/2022;4;140,08;Loja Norte;2022-10
PC000651;Arrefecimento;01/11/2022;4;140,08;Loja Norte;2022-11
PC000651;Arrefecimento;01/12/2022;4;140,08;Loja Norte;2022-12
PC000651;Arrefecimento;01/01/2023;4;140,08;Loja Norte;2023-01
PC000651;Arrefecimento;01/02/2023;4;140,08;Loja Norte;2023-02
PC000651;Arrefecimento;01/03/2023;4;140,08;Loja Norte;2023-03
PC000651;Arrefecimento;01/04/2023;4;140,08;Loja Norte;2023-04
PC000651;Arrefecimento;01/05/2023;3;105,06;Loja Norte;2023-05
PC000651;Arrefecimento;01/06/2023;3;105,06;Loja Norte;2023-06
PC000651;Arrefecimento;01/07/2023;3;105,06;Loja Norte;2023-07
PC000651;Arrefecimento;01/08/2023;3;105,06;Loja Norte;2023-08
PC000651;Arrefecimento;01/09/2023;3;105,06;Loja Norte;2023-09
PC000651;Arrefecimento;01/10/2023;3;105,06;Loja Norte;2023-10
PC000651;Arrefecimento;01/11/2023;5;175,1;Loja Norte;2023-11
PC000651;Arrefecimento;01/12/2023;5;175,1;Loja Norte;2023-12
PC000651;Arrefecimento;01/01/2024;4;140,08;Loja Norte;2024-01
PC000651;Arrefecimento;01/02/2024;4;140,08;Loja Norte;2024-02
PC000651;Arrefecimento;01/03/2024;4;140,08;Loja Norte;2024-03
PC000651;Arrefecimento;01/04/2024;4;140,08;Loja Norte;2024-04
PC000651;Arrefecimento;01/05/2024;4;140,08;Loja Norte;2024-05
PC000651;Arrefecimento;01/06/2024;3;105,06;Loja Norte;2024-06
PC000651;Arrefecimento;01/07/2024;4;140,08;Loja Norte;2024-07
PC000651;Arrefecimento;01/08/2024;3;105,06;Loja Norte;2024-08
PC000651;Arrefecimento;01/09/2024;3;105,06;Loja Norte;2024-09
PC000651;Arrefecimento;01/10/2024;3;105,06;Loja Norte;2024-10
PC000651;Arrefecimento;01/11/2024;5;175,1;Loja Norte;2024-11
