Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000477;Arrefecimento;01/01/2023;4;2710,33;Loja Sul;2023-01
PC000477;Arrefecimento;01/02/2023;5;3387,92;Loja Sul;2023-02
PC000477;Arrefecimento;01/03/2023;4;2710,33;Loja Sul;2023-03
PC000477;Arrefecimento;01/04/2023;5;3387,92;Loja Sul;2023-04
PC000477;Arrefecimento;01/05/2023;4;2710,33;Loja Sul;2023-05
PC000477;Arrefecimento;01/06/2023;4;2710,33;Loja Sul;2023-06
PC000477;Arrefecimento;01/07/2023;4;2710,33;Loja Sul;2023-07
PC000477;Arrefecimento;01/08/2023;4;2710,33;Loja Sul;2023-08
PC000477;Arrefecimento;01/09/2023;4;2710,33;Loja Sul;2023-09
PC000477;Arrefecimento;01/10/2023;4;2710,33;Loja Sul;2023-10
PC000477;Arrefecimento;01/11/2023;5;3387,92;Loja Sul;2023-11
PC000477;Arrefecimento;01/12/2023;6;4065,5;Loja Sul;2023-12
PC000477;Arrefecimento;01/01/2024;5;3387,92;Loja Sul;2024-01
PC000477;Arrefecimento;01/02/2024;5;3387,92;Loja Sul;2024-02
PC000477;Arrefecimento;01/03/2024;5;3387,92;Loja Sul;2024-03
PC000477;Arrefecimento;01/04/2024;5;3387,92;Loja Sul;2024-04
PC000477;Arrefecimento;01/05/2024;5;3387,92;Loja Sul;2024-05
PC000477;Arrefecimento;01/06/2024;4;2710,33;Loja Sul;2024-06
PC000477;Arrefecimento;01/07/2024;4;2710,33;Loja Sul;2024-07
PC000477;Arrefecimento;01/08/2024;5;3387,92;Loja Sul;2024-08
PC000477;Arrefecimento;01/09/2024;4;2710,33;Loja Sul;2024-09
PC000477;Arrefecimento;01/10/2024;3;2032,75;Loja Sul;2024-10
PC000477;Arrefecimento;01/11/2024;5;3387,92;Loja Sul;2024-11
PC000477;Arrefecimento;01/12/2024;7;4743,09;Loja Sul;2024-12
PC000477;Arrefecimento;01/01/2025;4;2710,33;Loja Sul;2025-01
PC000477;Arrefecimento;01/02/2025;5;3387,92;Loja Sul;2025-02
PC000477;Arrefecimento;01/03/2025;6;4065,5;Loja Sul;2025-03
PC000477;Arrefecimento;01/04/2025;5;3387,92;Loja Sul;2025-04
PC000477;Arrefecimento;01/05/2025;4;2710,33;Loja Sul;2025-05
PC000477;Arrefecimento;01/06/2025;5;3387,92;Loja Sul;2025-06
PC000477;Arrefecimento;01/07/2025;4;2710,33;Loja Sul;2025-07
PC000477;Arrefecimento;01/08/2025;4;2710,33;Loja Sul;2025-08
PC000477;Arrefecimento;01/09/2025;4;2710,33;Loja Sul;2025-09
PC000477;Arrefecimento;01/10/2025;4;2710,33;Loja Sul;2025-10
PC000477;Arrefecimento;01/11/2025;6;4065,5;Loja Sul;2025-11
PC000477;Arrefecimento;01/12/2025;6;4065,5;Loja Sul;2025-12
PC000477;Arrefecimento;01/01/2026;5;3387,92;Loja Sul;2026-01
PC000477;Arrefecimento;01/02/2026;5;3387,92;Loja Sul;2026-02
PC000477;Arrefecimento;01/03/2026;5;3387,92;Loja Sul;2026-03
PC000477;Arrefecimento;01/04/2026;4;2710,33;Loja Sul;2026-04
PC000477;Arrefecimento;01/05/2026;5;3387,92;Loja Sul;2026-05
PC000477;Arrefecimento;01/06/2026;4;2710,33;Loja Sul;2026-06
PC000477;Arrefecimento;01/07/2026;4;2710,33;Loja Sul;2026-07
PC000477;Arrefecimento;01/08/2026;4;2710,33;Loja Sul;2026-08
PC000487;Arrefecimento;01/05/2025;17;5774,93;Loja Sul;2025-05
PC000487;Arrefecimento;01/06/2025;16;5435,23;Loja Sul;2025-06
PC000487;Arrefecimento;01/07/2025;17;5774,93;Loja Sul;2025-07
PC000487;Arrefecimento;01/08/2025;15;5095,52;Loja Sul;2025-08
PC000487;Arrefecimento;01/09/2025;13;4416,12;Loja Sul;2025-09
PC000487;Arrefecimento;01/10/2025;14;4755,82;Loja Sul;2025-10
PC000487;Arrefecimento;01/11/2025;25;8492,54;Loja Sul;2025-11
PC000487;Arrefecimento;01/12/2025;27;9171,94;Loja Sul;2025-12
PC000487;Arrefecimento;01/01/2026;16;5435,23;Loja Sul;2026-01
PC000487;Arrefecimento;01/02/2026;19;6454,33;Loja Sul;2026-02
PC000487;Arrefecimento;01/03/2026;19;6454,33;Loja Sul;2026-03
PC000487;Arrefecimento;01/04/2026;21;7133,73;Loja Sul;2026-04
PC000487;Arrefecimento;01/05/2026;19;6454,33;Loja Sul;2026-05
PC000487;Arrefecimento;01/06/2026;17;5774,93;Loja Sul;2026-06
PC000487;Arrefecimento;01/07/2026;16;5435,23;Loja Sul;2026-07
PC000487;Arrefecimento;01/08/2026;16;5435,23;Loja Sul;2026-08
PC000494;Arrefecimento;01/09/2022;6;444,91;Loja Sul;2022-09
PC000494;Arrefecimento;01/10/2022;7;519,06;Loja Sul;2022-10
PC000494;Arrefecimento;01/11/2022;9;667,37;Loja Sul;2022-11
PC000494;Arrefecimento;01/12/2022;13;963,98;Loja Sul;2022-12
PC000494;Arrefecimento;01/01/2023;7;519,06;Loja Sul;2023-01
PC000494;Arrefecimento;01/02/2023;9;667,37;Loja Sul;2023-02
PC000494;Arrefecimento;01/03/2023;7;519,06;Loja Sul;2023-03
PC000494;Arrefecimento;01/04/2023;9;667,37;Loja Sul;2023-04
PC000494;Arrefecimento;01/05/2023;7;519,06;Loja Sul;2023-05
PC000494;Arrefecimento;01/06/2023;9;667,37;Loja Sul;2023-06
PC000494;Arrefecimento;01/07/2023;9;667,37;Loja Sul;2023-07
PC000494;Arrefecimento;01/08/2023;8;593,22;Loja Sul;2023-08
PC000494;Arrefecimento;01/09/2023;8;593,22;Loja Sul;2023-09
PC000494;Arrefecimento;01/10/2023;8;593,22;Loja Sul;2023-10
PC000494;Arrefecimento;01/11/2023;10;741,52;Loja Sul;2023-11
PC000494;Arrefecimento;01/12/2023;12;889,82;Loja Sul;2023-12
PC000494;Arrefecimento;01/01/2024;9;667,37;Loja Sul;2024-01
PC000494;Arrefecimento;01/02/2024;10;741,52;Loja Sul;2024-02
PC000494;Arrefecimento;01/03/2024;9;667,37;Loja Sul;2024-03
PC000494;Arrefecimento;01/04/2024;7;519,06;Loja Sul;2024-04
PC000494;Arrefecimento;01/05/2024;9;667,37;Loja Sul;2024-05
PC000494;Arrefecimento;01/06/2024;8;593,22;Loja Sul;2024-06
PC000494;Arrefecimento;01/07/2024;8;593,22;Loja Sul;2024-07
PC000494;Arrefecimento;01/08/2024;7;519,06;Loja Sul;2024-08
PC000494;Arrefecimento;01/09/2024;8;593,22;Loja Sul;2024-09
PC000494;Arrefecimento;01/10/2024;8;593,22;Loja Sul;2024-10
PC000494;Arrefecimento;01/11/2024;10;741,52;Loja Sul;2024-11
PC000494;Arrefecimento;01/12/2024;11;815,67;Loja Sul;2024-12
PC000494;Arrefecimento;01/01/2025;10;741,52;Loja Sul;2025-01
PC000494;Arrefecimento;01/02/2025;9;667,37;Loja Sul;2025-02
PC000494;Arrefecimento;01/03/2025;9;667,37;Loja Sul;2025-03
PC000494;Arrefecimento;01/04/2025;9;667,37;Loja Sul;2025-04
PC000494;Arrefecimento;01/05/2025;8;593,22;Loja Sul;2025-05
PC000494;Arrefecimento;01/06/2025;9;667,37;Loja Sul;2025-06
PC000494;Arrefecimento;01/07/2025;8;593,22;Loja Sul;2025-07
PC000494;Arrefecimento;01/08/2025;8;593,22;Loja Sul;2025-08
PC000494;Arrefecimento;01/09/2025;8;593,22;Loja Sul;2025-09
PC000494;Arrefecimento;01/10/2025;7;519,06;Loja Sul;2025-10
PC000494;Arrefecimento;01/11/2025;9;667,37;Loja Sul;2025-11
PC000494;Arrefecimento;01/12/2025;11;815,67;Loja Sul;2025-12
PC000494;Arrefecimento;01/01/2026;8;593,22;Loja Sul;2026-01
PC000494;Arrefecimento;01/02/2026;9;667,37;Loja Sul;2026-02
PC000494;Arrefecimento;01/03/2026;8;593,22;Loja Sul;2026-03
PC000494;Arrefecimento;01/04/2026;8;593,22;Loja Sul;2026-04
PC000494;Arrefecimento;01/05/2026;9;667,37;Loja Sul;2026-05
PC000494;Arrefecimento;01/06/2026;8;593,22;Loja Sul;2026-06
PC000494;Arrefecimento;01/07/2026;8;593,22;Loja Sul;2026-07
PC000494;Arrefecimento;01/08/2026;9;667,37;Loja Sul;2026-08
PC000498;Arrefecimento;01/09/2022;1;357,54;Loja Sul;2022-09
PC000498;Arrefecimento;01/10/2022;1;357,54;Loja Sul;2022-10
PC000498;Arrefecimento;01/11/2022;2;715,08;Loja Sul;2022-11
PC000498;Arrefecimento;01/12/2022;2;715,08;Loja Sul;2022-12
PC000498;Arrefecimento;01/01/2023;2;715,08;Loja Sul;2023-01
PC000498;Arrefecimento;01/02/2023;2;715,08;Loja Sul;2023-02
PC000498;Arrefecimento;01/03/2023;1;357,54;Loja Sul;2023-03
PC000498;Arrefecimento;01/04/2023;2;715,08;Loja Sul;2023-04
PC000498;Arrefecimento;01/05/2023;1;357,54;Loja Sul;2023-05
PC000498;Arrefecimento;01/06/2023;1;357,54;Loja Sul;2023-06
PC000498;Arrefecimento;01/07/2023;1;357,54;Loja Sul;2023-07
PC000498;Arrefecimento;01/08/2023;1;357,54;Loja Sul;2023-08
PC000498;Arrefecimento;01/09/2023;1;357,54;Loja Sul;2023-09
PC000498;Arrefecimento;01/10/2023;1;357,54;Loja Sul;2023-10
PC000498;Arrefecimento;01/11/2023;2;715,08;Loja Sul;2023-11
PC000498;Arrefecimento;01/12/2023;2;715,08;Loja Sul;2023-12
PC000498;Arrefecimento;01/01/2024;1;357,54;Loja Sul;2024-01
PC000498;Arrefecimento;01/02/2024;2;715,08;Loja Sul;2024-02
PC000498;Arrefecimento;01/03/2024;1;357,54;Loja Sul;2024-03
PC000498;Arrefecimento;01/04/2024;1;357,54;Loja Sul;2024-04
PC000498;Arrefecimento;01/05/2024;1;357,54;Loja Sul;2024-05
PC000498;Arrefecimento;01/06/2024;1;357,54;Loja Sul;2024-06
PC000498;Arrefecimento;01/07/2024;1;357,54;Loja Sul;2024-07
PC000498;Arrefecimento;01/08/2024;1;357,54;Loja Sul;2024-08
PC000498;Arrefecimento;01/09/2024;1;357,54;Loja Sul;2024-09
PC000498;Arrefecimento;01/10/2024;1;357,54;Loja Sul;2024-10
PC000498;Arrefecimento;01/11/2024;2;715,08;Loja Sul;2024-11
PC000498;Arrefecimento;01/12/2024;2;715,08;Loja Sul;2024-12
PC000498;Arrefecimento;01/01/2025;1;357,54;Loja Sul;2025-01
PC000498;Arrefecimento;01/02/2025;1;357,54;Loja Sul;2025-02
PC000498;Arrefecimento;01/03/2025;2;715,08;Loja Sul;2025-03
PC000498;Arrefecimento;01/04/2025;2;715,08;Loja Sul;2025-04
PC000498;Arrefecimento;01/05/2025;2;715,08;Loja Sul;2025-05
PC000498;Arrefecimento;01/06/2025;1;357,54;Loja Sul;2025-06
PC000498;Arrefecimento;01/07/2025;1;357,54;Loja Sul;2025-07
PC000498;Arrefecimento;01/08/2025;1;357,54;Loja Sul;2025-08
PC000498;Arrefecimento;01/09/2025;1;357,54;Loja Sul;2025-09
PC000498;Arrefecimento;01/10/2025;1;357,54;Loja Sul;2025-10
PC000498;Arrefecimento;01/11/2025;2;715,08;Loja Sul;2025-11
PC000498;Arrefecimento;01/12/2025;2;715,08;Loja Sul;2025-12
PC000498;Arrefecimento;01/01/2026;1;357,54;Loja Sul;2026-01
PC000498;Arrefecimento;01/02/2026;1;357,54;Loja Sul;2026-02
PC000498;Arrefecimento;01/03/2026;2;715,08;Loja Sul;2026-03
PC000498;Arrefecimento;01/04/2026;1;357,54;Loja Sul;2026-04
PC000498;Arrefecimento;01/05/2026;1;357,54;Loja Sul;2026-05
PC000498;Arrefecimento;01/06/2026;1;357,54;Loja Sul;2026-06
PC000498;Arrefecimento;01/07/2026;1;357,54;Loja Sul;2026-07
PC000498;Arrefecimento;01/08/2026;1;357,54;Loja Sul;2026-08
PC000506;Arrefecimento;01/09/2022;19;5904,08;Loja Sul;2022-09
PC000506;Arrefecimento;01/10/2022;19;5904,08;Loja Sul;2022-10
PC000506;Arrefecimento;01/11/2022;22;6836,31;Loja Sul;2022-11
PC000506;Arrefecimento;01/12/2022;29;9011,49;Loja Sul;2022-12
PC000506;Arrefecimento;01/01/2023;19;5904,08;Loja Sul;2023-01
PC000506;Arrefecimento;01/02/2023;18;5593,34;Loja Sul;2023-02
PC000506;Arrefecimento;01/03/2023;21;6525,57;Loja Sul;2023-03
PC000506;Arrefecimento;01/04/2023;19;5904,08;Loja Sul;2023-04
PC000506;Arrefecimento;01/05/2023;19;5904,08;Loja Sul;2023-05
PC000506;Arrefecimento;01/06/2023;17;5282,6;Loja Sul;2023-06
PC000506;Arrefecimento;01/07/2023;21;6525,57;Loja Sul;2023-07
PC000506;Arrefecimento;01/08/2023;18;5593,34;Loja Sul;2023-08
PC000506;Arrefecimento;01/09/2023;18;5593,34;Loja Sul;2023-09
PC000506;Arrefecimento;01/10/2023;17;5282,6;Loja Sul;2023-10
PC000506;Arrefecimento;01/11/2023;24;7457,79;Loja Sul;2023-11
PC000506;Arrefecimento;01/12/2023;33;10254,46;Loja Sul;2023-12
PC000506;Arrefecimento;01/01/2024;16;4971,86;Loja Sul;2024-01
PC000506;Arrefecimento;01/02/2024;22;6836,31;Loja Sul;2024-02
PC000506;Arrefecimento;01/03/2024;19;5904,08;Loja Sul;2024-03
PC000506;Arrefecimento;01/04/2024;20;6214,82;Loja Sul;2024-04
PC000506;Arrefecimento;01/05/2024;23;7147,05;Loja Sul;2024-05
PC000506;Arrefecimento;01/06/2024;22;6836,31;Loja Sul;2024-06
PC000506;Arrefecimento;01/07/2024;20;6214,82;Loja Sul;2024-07
PC000506;Arrefecimento;01/08/2024;17;5282,6;Loja Sul;2024-08
PC000506;Arrefecimento;01/09/2024;16;4971,86;Loja Sul;2024-09
PC000506;Arrefecimento;01/10/2024;21;6525,57;Loja Sul;2024-10
PC000506;Arrefecimento;01/11/2024;21;6525,57;Loja Sul;2024-11
PC000506;Arrefecimento;01/12/2024;27;8390,01;Loja Sul;2024-12
PC000506;Arrefecimento;01/01/2025;21;6525,57;Loja Sul;2025-01
PC000506;Arrefecimento;01/02/2025;23;7147,05;Loja Sul;2025-02
PC000506;Arrefecimento;01/03/2025;20;6214,82;Loja Sul;2025-03
PC000506;Arrefecimento;01/04/2025;20;6214,82;Loja Sul;2025-04
PC000506;Arrefecimento;01/05/2025;18;5593,34;Loja Sul;2025-05
PC000506;Arrefecimento;01/06/2025;20;6214,82;Loja Sul;2025-06
PC000506;Arrefecimento;01/07/2025;18;5593,34;Loja Sul;2025-07
PC000506;Arrefecimento;01/08/2025;16;4971,86;Loja Sul;2025-08
PC000506;Arrefecimento;01/09/2025;20;6214,82;Loja Sul;2025-09
PC000506;Arrefecimento;01/10/2025;21;6525,57;Loja Sul;2025-10
PC000506;Arrefecimento;01/11/2025;28;8700,75;Loja Sul;2025-11
PC000506;Arrefecimento;01/12/2025;27;8390,01;Loja Sul;2025-12
PC000506;Arrefecimento;01/01/2026;23;7147,05;Loja Sul;2026-01
PC000506;Arrefecimento;01/02/2026;20;6214,82;Loja Sul;2026-02
PC000506;Arrefecimento;01/03/2026;21;6525,57;Loja Sul;2026-03
PC000506;Arrefecimento;01/04/2026;21;6525,57;Loja Sul;2026-04
PC000506;Arrefecimento;01/05/2026;22;6836,31;Loja Sul;2026-05
PC000506;Arrefecimento;01/06/2026;20;6214,82;Loja Sul;2026-06
PC000506;Arrefecimento;01/07/2026;19;5904,08;Loja Sul;2026-07
PC000506;Arrefecimento;01/08/2026;17;5282,6;Loja Sul;2026-08
PC000515;Arrefecimento;01/09/2022;8;1125,37;Loja Sul;2022-09
PC000515;Arrefecimento;01/10/2022;9;1266,05;Loja Sul;2022-10
PC000515;Arrefecimento;01/11/2022;12;1688,06;Loja Sul;2022-11
PC000515;Arrefecimento;01/12/2022;12;1688,06;Loja Sul;2022-12
PC000515;Arrefecimento;01/01/2023;10;1406,72;Loja Sul;2023-01
PC000515;Arrefecimento;01/02/2023;8;1125,37;Loja Sul;2023-02
PC000515;Arrefecimento;01/03/2023;8;1125,37;Loja Sul;2023-03
PC000515;Arrefecimento;01/04/2023;9;1266,05;Loja Sul;2023-04
PC000515;Arrefecimento;01/05/2023;10;1406,72;Loja Sul;2023-05
PC000515;Arrefecimento;01/06/2023;10;1406,72;Loja Sul;2023-06
PC000515;Arrefecimento;01/07/2023;9;1266,05;Loja Sul;2023-07
PC000515;Arrefecimento;01/08/2023;8;1125,37;Loja Sul;2023-08
PC000515;Arrefecimento;01/09/2023;8;1125,37;Loja Sul;2023-09
PC000515;Arrefecimento;01/10/2023;9;1266,05;Loja Sul;2023-10
PC000515;Arrefecimento;01/11/2023;9;1266,05;Loja Sul;2023-11
PC000515;Arrefecimento;01/12/2023;12;1688,06;Loja Sul;2023-12
PC000515;Arrefecimento;01/01/2024;8;1125,37;Loja Sul;2024-01
PC000515;Arrefecimento;01/02/2024;9;1266,05;Loja Sul;2024-02
PC000515;Arrefecimento;01/03/2024;10;1406,72;Loja Sul;2024-03
PC000515;Arrefecimento;01/04/2024;10;1406,72;Loja Sul;2024-04
PC000515;Arrefecimento;01/05/2024;9;1266,05;Loja Sul;2024-05
PC000515;Arrefecimento;01/06/2024;8;1125,37;Loja Sul;2024-06
PC000515;Arrefecimento;01/07/2024;10;1406,72;Loja Sul;2024-07
PC000515;Arrefecimento;01/08/2024;9;1266,05;Loja Sul;2024-08
PC000515;Arrefecimento;01/09/2024;9;1266,05;Loja Sul;2024-09
PC000515;Arrefecimento;01/10/2024;9;1266,05;Loja Sul;2024-10
PC000515;Arrefecimento;01/11/2024;11;1547,39;Loja Sul;2024-11
PC000515;Arrefecimento;01/12/2024;15;2110,08;Loja Sul;2024-12
PC000515;Arrefecimento;01/01/2025;9;1266,05;Loja Sul;2025-01
PC000515;Arrefecimento;01/02/2025;9;1266,05;Loja Sul;2025-02
PC000515;Arrefecimento;01/03/2025;9;1266,05;Loja Sul;2025-03
PC000515;Arrefecimento;01/04/2025;9;1266,05;Loja Sul;2025-04
PC000515;Arrefecimento;01/05/2025;9;1266,05;Loja Sul;2025-05
PC000515;Arrefecimento;01/06/2025;9;1266,05;Loja Sul;2025-06
PC000515;Arrefecimento;01/07/2025;9;1266,05;Loja Sul;2025-07
PC000515;Arrefecimento;01/08/2025;9;1266,05;Loja Sul;2025-08
PC000515;Arrefecimento;01/09/2025;8;1125,37;Loja Sul;2025-09
PC000515;Arrefecimento;01/10/2025;8;1125,37;Loja Sul;2025-10
PC000515;Arrefecimento;01/11/2025;13;1828,73;Loja Sul;2025-11
PC000515;Arrefecimento;01/12/2025;15;2110,08;Loja Sul;2025-12
PC000515;Arrefecimento;01/01/2026;11;1547,39;Loja Sul;2026-01
PC000515;Arrefecimento;01/02/2026;10;1406,72;Loja Sul;2026-02
PC000515;Arrefecimento;01/03/2026;10;1406,72;Loja Sul;2026-03
PC000515;Arrefecimento;01/04/2026;9;1266,05;Loja Sul;2026-04
PC000515;Arrefecimento;01/05/2026;10;1406,72;Loja Sul;2026-05
PC000515;Arrefecimento;01/06/2026;9;1266,05;Loja Sul;2026-06
PC000515;Arrefecimento;01/07/2026;8;1125,37;Loja Sul;2026-07
PC000515;Arrefecimento;01/08/2026;9;1266,05;Loja Sul;2026-08
PC000516;Arrefecimento;01/09/2022;15;276,97;Loja Sul;2022-09
PC000516;Arrefecimento;01/10/2022;16;295,43;Loja Sul;2022-10
PC000516;Arrefecimento;01/11/2022;28;517,01;Loja Sul;2022-11
PC000516;Arrefecimento;01/12/2022;29;535,48;Loja Sul;2022-12
PC000516;Arrefecimento;01/01/2023;21;387,76;Loja Sul;2023-01
PC000516;Arrefecimento;01/02/2023;19;350,83;Loja Sul;2023-02
PC000516;Arrefecimento;01/03/2023;21;387,76;Loja Sul;2023-03
PC000516;Arrefecimento;01/04/2023;19;350,83;Loja Sul;2023-04
PC000516;Arrefecimento;01/05/2023;20;369,29;Loja Sul;2023-05
PC000516;Arrefecimento;01/06/2023;22;406,22;Loja Sul;2023-06
PC000516;Arrefecimento;01/07/2023;18;332,36;Loja Sul;2023-07
PC000516;Arrefecimento;01/08/2023;16;295,43;Loja Sul;2023-08
PC000516;Arrefecimento;01/09/2023;16;295,43;Loja Sul;2023-09
PC000516;Arrefecimento;01/10/2023;17;313,9;Loja Sul;2023-10
PC000516;Arrefecimento;01/11/2023;25;461,62;Loja Sul;2023-11
PC000516;Arrefecimento;01/12/2023;26;480,08;Loja Sul;2023-12
PC000516;Arrefecimento;01/01/2024;21;387,76;Loja Sul;2024-01
PC000516;Arrefecimento;01/02/2024;22;406,22;Loja Sul;2024-02
PC000516;Arrefecimento;01/03/2024;17;313,9;Loja Sul;2024-03
PC000516;Arrefecimento;01/04/2024;24;443,15;Loja Sul;2024-04
PC000516;Arrefecimento;01/05/2024;19;350,83;Loja Sul;2024-05
PC000516;Arrefecimento;01/06/2024;16;295,43;Loja Sul;2024-06
PC000516;Arrefecimento;01/07/2024;19;350,83;Loja Sul;2024-07
PC000516;Arrefecimento;01/08/2024;20;369,29;Loja Sul;2024-08
PC000516;Arrefecimento;01/09/2024;19;350,83;Loja Sul;2024-09
PC000516;Arrefecimento;01/10/2024;16;295,43;Loja Sul;2024-10
PC000516;Arrefecimento;01/11/2024;29;535,48;Loja Sul;2024-11
PC000516;Arrefecimento;01/12/2024;34;627,8;Loja Sul;2024-12
PC000516;Arrefecimento;01/01/2025;17;313,9;Loja Sul;2025-01
PC000516;Arrefecimento;01/02/2025;23;424,69;Loja Sul;2025-02
PC000516;Arrefecimento;01/03/2025;22;406,22;Loja Sul;2025-03
PC000516;Arrefecimento;01/04/2025;19;350,83;Loja Sul;2025-04
PC000516;Arrefecimento;01/05/2025;24;443,15;Loja Sul;2025-05
PC000516;Arrefecimento;01/06/2025;22;406,22;Loja Sul;2025-06
PC000516;Arrefecimento;01/07/2025;18;332,36;Loja Sul;2025-07
PC000516;Arrefecimento;01/08/2025;20;369,29;Loja Sul;2025-08
PC000516;Arrefecimento;01/09/2025;19;350,83;Loja Sul;2025-09
PC000516;Arrefecimento;01/10/2025;19;350,83;Loja Sul;2025-10
PC000516;Arrefecimento;01/11/2025;25;461,62;Loja Sul;2025-11
PC000516;Arrefecimento;01/12/2025;31;572,4;Loja Sul;2025-12
PC000516;Arrefecimento;01/01/2026;22;406,22;Loja Sul;2026-01
PC000516;Arrefecimento;01/02/2026;21;387,76;Loja Sul;2026-02
PC000516;Arrefecimento;01/03/2026;24;443,15;Loja Sul;2026-03
PC000516;Arrefecimento;01/04/2026;24;443,15;Loja Sul;2026-04
PC000516;Arrefecimento;01/05/2026;20;369,29;Loja Sul;2026-05
PC000516;Arrefecimento;01/06/2026;18;332,36;Loja Sul;2026-06
PC000516;Arrefecimento;01/07/2026;21;387,76;Loja Sul;2026-07
PC000516;Arrefecimento;01/08/2026;16;295,43;Loja Sul;2026-08
PC000520;Arrefecimento;01/09/2022;13;8599,58;Loja Sul;2022-09
PC000520;Arrefecimento;01/10/2022;13;8599,58;Loja Sul;2022-10
PC000520;Arrefecimento;01/11/2022;17;11245,61;Loja Sul;2022-11
PC000520;Arrefecimento;01/12/2022;22;14553,14;Loja Sul;2022-12
PC000520;Arrefecimento;01/01/2023;16;10584,1;Loja Sul;2023-01
PC000520;Arrefecimento;01/02/2023;16;10584,1;Loja Sul;2023-02
PC000520;Arrefecimento;01/03/2023;14;9261,09;Loja Sul;2023-03
PC000520;Arrefecimento;01/04/2023;14;9261,09;Loja Sul;2023-04
PC000520;Arrefecimento;01/05/2023;14;9261,09;Loja Sul;2023-05
PC000520;Arrefecimento;01/06/2023;15;9922,6;Loja Sul;2023-06
PC000520;Arrefecimento;01/07/2023;15;9922,6;Loja Sul;2023-07
PC000520;Arrefecimento;01/08/2023;11;7276,57;Loja Sul;2023-08
PC000520;Arrefecimento;01/09/2023;13;8599,58;Loja Sul;2023-09
PC000520;Arrefecimento;01/10/2023;15;9922,6;Loja Sul;2023-10
PC000520;Arrefecimento;01/11/2023;20;13230,13;Loja Sul;2023-11
PC000520;Arrefecimento;01/12/2023;24;15876,15;Loja Sul;2023-12
PC000520;Arrefecimento;01/01/2024;14;9261,09;Loja Sul;2024-01
PC000520;Arrefecimento;01/02/2024;17;11245,61;Loja Sul;2024-02
PC000520;Arrefecimento;01/03/2024;15;9922,6;Loja Sul;2024-03
PC000520;Arrefecimento;01/04/2024;17;11245,61;Loja Sul;2024-04
PC000520;Arrefecimento;01/05/2024;13;8599,58;Loja Sul;2024-05
PC000520;Arrefecimento;01/06/2024;12;7938,08;Loja Sul;2024-06
PC000520;Arrefecimento;01/07/2024;16;10584,1;Loja Sul;2024-07
PC000520;Arrefecimento;01/08/2024;16;10584,1;Loja Sul;2024-08
PC000520;Arrefecimento;01/09/2024;13;8599,58;Loja Sul;2024-09
PC000520;Arrefecimento;01/10/2024;11;7276,57;Loja Sul;2024-10
PC000520;Arrefecimento;01/11/2024;16;10584,1;Loja Sul;2024-11
PC000520;Arrefecimento;01/12/2024;20;13230,13;Loja Sul;2024-12
PC000520;Arrefecimento;01/01/2025;13;8599,58;Loja Sul;2025-01
PC000520;Arrefecimento;01/02/2025;15;9922,6;Loja Sul;2025-02
PC000520;Arrefecimento;01/03/2025;16;10584,1;Loja Sul;2025-03
PC000520;Arrefecimento;01/04/2025;14;9261,09;Loja Sul;2025-04
PC000520;Arrefecimento;01/05/2025;13;8599,58;Loja Sul;2025-05
PC000520;Arrefecimento;01/06/2025;13;8599,58;Loja Sul;2025-06
PC000520;Arrefecimento;01/07/2025;13;8599,58;Loja Sul;2025-07
PC000520;Arrefecimento;01/08/2025;14;9261,09;Loja Sul;2025-08
PC000520;Arrefecimento;01/09/2025;13;8599,58;Loja Sul;2025-09
PC000520;Arrefecimento;01/10/2025;13;8599,58;Loja Sul;2025-10
PC000520;Arrefecimento;01/11/2025;19;12568,62;Loja Sul;2025-11
PC000520;Arrefecimento;01/12/2025;24;15876,15;Loja Sul;2025-12
PC000520;Arrefecimento;01/01/2026;18;11907,12;Loja Sul;2026-01
PC000520;Arrefecimento;01/02/2026;14;9261,09;Loja Sul;2026-02
PC000520;Arrefecimento;01/03/2026;16;10584,1;Loja Sul;2026-03
PC000520;Arrefecimento;01/04/2026;16;10584,1;Loja Sul;2026-04
PC000520;Arrefecimento;01/05/2026;18;11907,12;Loja Sul;2026-05
PC000520;Arrefecimento;01/06/2026;14;9261,09;Loja Sul;2026-06
PC000520;Arrefecimento;01/07/2026;15;9922,6;Loja Sul;2026-07
PC000520;Arrefecimento;01/08/2026;16;10584,1;Loja Sul;2026-08
PC000529;Arrefecimento;01/06/2025;7;4454,98;Loja Sul;2025-06
PC000529;Arrefecimento;01/07/2025;6;3818,55;Loja Sul;2025-07
PC000529;Arrefecimento;01/08/2025;6;3818,55;Loja Sul;2025-08
PC000529;Arrefecimento;01/09/2025;5;3182,13;Loja Sul;2025-09
PC000529;Arrefecimento;01/10/2025;7;4454,98;Loja Sul;2025-10
PC000529;Arrefecimento;01/11/2025;8;5091,41;Loja Sul;2025-11
PC000529;Arrefecimento;01/12/2025;8;5091,41;Loja Sul;2025-12
PC000529;Arrefecimento;01/01/2026;7;4454,98;Loja Sul;2026-01
PC000529;Arrefecimento;01/02/2026;7;4454,98;Loja Sul;2026-02
PC000529;Arrefecimento;01/03/2026;7;4454,98;Loja Sul;2026-03
PC000529;Arrefecimento;01/04/2026;8;5091,41;Loja Sul;2026-04
PC000529;Arrefecimento;01/05/2026;7;4454,98;Loja Sul;2026-05
PC000529;Arrefecimento;01/06/2026;8;5091,41;Loja Sul;2026-06
