Produto;Categoria;Emissao;Quantidade;Vlr.Total;Filial;_periodo_val
PC000629;Arrefecimento;01/06/2024;2;168,4;Loja Centro;2024-06
PC000629;Arrefecimento;01/07/2024;2;168,4;Loja Centro;2024-07
PC000629;Arrefecimento;01/08/2024;2;168,4;Loja Centro;2024-08
PC000629;Arrefecimento;01/09/2024;2;168,4;Loja Centro;2024-09
PC000629;Arrefecimento;01/10/2024;2;168,4;Loja Centro;2024-10
PC000629;Arrefecimento;01/11/2024;2;168,4;Loja Centro;2024-11
PC000629;Arrefecimento;01/12/2024;3;252,59;Loja Centro;2024-12
PC000629;Arrefecimento;01/01/2025;2;168,4;Loja Centro;2025-01
PC000629;Arrefecimento;01/02/2025;2;168,4;Loja Centro;2025-02
PC000629;Arrefecimento;01/03/2025;2;168,4;Loja Centro;2025-03
PC000629;Arrefecimento;01/04/2025;2;168,4;Loja Centro;2025-04
PC000629;Arrefecimento;01/05/2025;2;168,4;Loja Centro;2025-05
PC000629;Arrefecimento;01/06/2025;2;168,4;Loja Centro;2025-06
PC000629;Arrefecimento;01/07/2025;2;168,4;Loja Centro;2025-07
PC000629;Arrefecimento;01/08/2025;2;168,4;Loja Centro;2025-08
PC000629;Arrefecimento;01/09/2025;2;168,4;Loja Centro;2025-09
PC000629;Arrefecimento;01/10/2025;2;168,4;Loja Centro;2025-10
PC000629;Arrefecimento;01/11/2025;3;252,59;Loja Centro;2025-11
PC000629;Arrefecimento;01/12/2025;3;252,59;Loja Centro;2025-12
PC000629;Arrefecimento;01/01/2026;2;168,4;Loja Centro;2026-01
PC000629;Arrefecimento;01/02/2026;2;168,4;Loja Centro;2026-02
PC000629;Arrefecimento;01/03/2026;2;168,4;Loja Centro;2026-03
PC000629;Arrefecimento;01/04/2026;2;168,4;Loja Centro;2026-04
PC000629;Arrefecimento;01/05/2026;2;168,4;Loja Centro;2026-05
PC000629;Arrefecimento;01/06/2026;2;168,4;Loja Centro;2026-06
PC000629;Arrefecimento;01/07/2026;2;168,4;Loja Centro;2026-07
PC000629;Arrefecimento;01/08/2026;2;168,4;Loja Centro;2026-08
PC000635;Arrefecimento;01/09/2022;9;5295,5;Loja Centro;2022-09
PC000635;Arrefecimento;01/10/2022;10;5883,89;Loja Centro;2022-10
PC000635;Arrefecimento;01/11/2022;13;7649,05;Loja Centro;2022-11
PC000635;Arrefecimento;01/12/2022;14;8237,44;Loja Centro;2022-12
PC000635;Arrefecimento;01/01/2023;11;6472,27;Loja Centro;2023-01
PC000635;Arrefecimento;01/02/2023;12;7060,66;Loja Centro;2023-02
PC000635;Arrefecimento;01/03/2023;10;5883,89;Loja Centro;2023-03
PC000635;Arrefecimento;01/04/2023;9;5295,5;Loja Centro;2023-04
PC000635;Arrefecimento;01/05/2023;9;5295,5;Loja Centro;2023-05
PC000635;Arrefecimento;01/06/2023;10;5883,89;Loja Centro;2023-06
PC000635;Arrefecimento;01/07/2023;11;6472,27;Loja Centro;2023-07
PC000635;Arrefecimento;01/08/2023;10;5883,89;Loja Centro;2023-08
PC000635;Arrefecimento;01/09/2023;10;5883,89;Loja Centro;2023-09
PC000635;Arrefecimento;01/10/2023;8;4707,11;Loja Centro;2023-10
PC000635;Arrefecimento;01/11/2023;12;7060,66;Loja Centro;2023-11
PC000635;Arrefecimento;01/12/2023;14;8237,44;Loja Centro;2023-12
PC000635;Arrefecimento;01/01/2024;11;6472,27;Loja Centro;2024-01
PC000635;Arrefecimento;01/02/2024;10;5883,89;Loja Centro;2024-02
PC000635;Arrefecimento;01/03/2024;9;5295,5;Loja Centro;2024-03
PC000635;Arrefecimento;01/04/2024;11;6472,27;Loja Centro;2024-04
PC000635;Arrefecimento;01/05/2024;11;6472,27;Loja Centro;2024-05
PC000635;Arrefecimento;01/06/2024;12;7060,66;Loja Centro;2024-06
PC000635;Arrefecimento;01/07/2024;10;5883,89;Loja Centro;2024-07
PC000635;Arrefecimento;01/08/2024;10;5883,89;Loja Centro;2024-08
PC000635;Arrefecimento;01/09/2024;8;4707,11;Loja Centro;2024-09
PC000635;Arrefecimento;01/10/2024;8;4707,11;Loja Centro;2024-10
PC000635;Arrefecimento;01/11/2024;14;8237,44;Loja Centro;2024-11
PC000635;Arrefecimento;01/12/2024;16;9414,22;Loja Centro;2024-12
PC000635;Arrefecimento;01/01/2025;12;7060,66;Loja Centro;2025-01
PC000635;Arrefecimento;01/02/2025;10;5883,89;Loja Centro;2025-02
PC000635;Arrefecimento;01/03/2025;13;7649,05;Loja Centro;2025-03
PC000635;Arrefecimento;01/04/2025;11;6472,27;Loja Centro;2025-04
PC000635;Arrefecimento;01/05/2025;9;5295,5;Loja Centro;2025-05
PC000635;Arrefecimento;01/06/2025;10;5883,89;Loja Centro;2025-06
PC000635;Arrefecimento;01/07/2025;8;4707,11;Loja Centro;2025-07
PC000635;Arrefecimento;01/08/2025;8;4707,11;Loja Centro;2025-08
PC000635;Arrefecimento;01/09/2025;9;5295,5;Loja Centro;2025-09
PC000635;Arrefecimento;01/10/2025;11;6472,27;Loja Centro;2025-10
PC000635;Arrefecimento;01/11/2025;13;7649,05;Loja Centro;2025-11
PC000635;Arrefecimento;01/12/2025;17;10002,61;Loja Centro;2025-12
PC000635;Arrefecimento;01/01/2026;10;5883,89;Loja Centro;2026-01
PC000635;Arrefecimento;01/02/2026;9;5295,5;Loja Centro;2026-02
PC000635;Arrefecimento;01/03/2026;11;6472,27;Loja Centro;2026-03
PC000635;Arrefecimento;01/04/2026;10;5883,89;Loja Centro;2026-04
PC000635;Arrefecimento;01/05/2026;10;5883,89;Loja Centro;2026-05
PC000635;Arrefecimento;01/06/2026;12;7060,66;Loja Centro;2026-06
PC000635;Arrefecimento;01/07/2026;10;5883,89;Loja Centro;2026-07
PC000635;Arrefecimento;01/08/2026;8;4707,11;Loja Centro;2026-08
PC000641;Arrefecimento;01/09/2022;29;10923,4;Loja Centro;2022-09
PC000641;Arrefecimento;01/10/2022;27;10170,06;Loja Centro;2022-10
PC000641;Arrefecimento;01/11/2022;35;13183,41;Loja Centro;2022-11
PC000641;Arrefecimento;01/12/2022;42;15820,09;Loja Centro;2022-12
PC000641;Arrefecimento;01/01/2023;30;11300,06;Loja Centro;2023-01
PC000641;Arrefecimento;01/02/2023;26;9793,39;Loja Centro;2023-02
PC000641;Arrefecimento;01/03/2023;26;9793,39;Loja Centro;2023-03
PC000641;Arrefecimento;01/04/2023;34;12806,74;Loja Centro;2023-04
PC000641;Arrefecimento;01/05/2023;32;12053,4;Loja Centro;2023-05
PC000641;Arrefecimento;01/06/2023;30;11300,06;Loja Centro;2023-06
PC000641;Arrefecimento;01/07/2023;26;9793,39;Loja Centro;2023-07
PC000641;Arrefecimento;01/08/2023;21;7910,04;Loja Centro;2023-08
PC000641;Arrefecimento;01/09/2023;24;9040,05;Loja Centro;2023-09
PC000641;Arrefecimento;01/10/2023;27;10170,06;Loja Centro;2023-10
PC000641;Arrefecimento;01/11/2023;40;15066,75;Loja Centro;2023-11
PC000641;Arrefecimento;01/12/2023;44;16573,43;Loja Centro;2023-12
PC000641;Arrefecimento;01/01/2024;30;11300,06;Loja Centro;2024-01
PC000641;Arrefecimento;01/02/2024;29;10923,4;Loja Centro;2024-02
PC000641;Arrefecimento;01/03/2024;32;12053,4;Loja Centro;2024-03
PC000641;Arrefecimento;01/04/2024;27;10170,06;Loja Centro;2024-04
PC000641;Arrefecimento;01/05/2024;29;10923,4;Loja Centro;2024-05
PC000641;Arrefecimento;01/06/2024;27;10170,06;Loja Centro;2024-06
PC000641;Arrefecimento;01/07/2024;31;11676,73;Loja Centro;2024-07
PC000641;Arrefecimento;01/08/2024;21;7910,04;Loja Centro;2024-08
PC000641;Arrefecimento;01/09/2024;25;9416,72;Loja Centro;2024-09
PC000641;Arrefecimento;01/10/2024;27;10170,06;Loja Centro;2024-10
PC000641;Arrefecimento;01/11/2024;30;11300,06;Loja Centro;2024-11
PC000641;Arrefecimento;01/12/2024;47;17703,43;Loja Centro;2024-12
PC000641;Arrefecimento;01/01/2025;29;10923,4;Loja Centro;2025-01
PC000641;Arrefecimento;01/02/2025;27;10170,06;Loja Centro;2025-02
PC000641;Arrefecimento;01/03/2025;34;12806,74;Loja Centro;2025-03
PC000641;Arrefecimento;01/04/2025;28;10546,73;Loja Centro;2025-04
PC000641;Arrefecimento;01/05/2025;32;12053,4;Loja Centro;2025-05
PC000641;Arrefecimento;01/06/2025;29;10923,4;Loja Centro;2025-06
PC000641;Arrefecimento;01/07/2025;26;9793,39;Loja Centro;2025-07
PC000641;Arrefecimento;01/08/2025;24;9040,05;Loja Centro;2025-08
PC000641;Arrefecimento;01/09/2025;24;9040,05;Loja Centro;2025-09
PC000641;Arrefecimento;01/10/2025;29;10923,4;Loja Centro;2025-10
PC000641;Arrefecimento;01/11/2025;41;15443,42;Loja Centro;2025-11
PC000641;Arrefecimento;01/12/2025;48;18080,1;Loja Centro;2025-12
PC000641;Arrefecimento;01/01/2026;30;11300,06;Loja Centro;2026-01
PC000641;Arrefecimento;01/02/2026;33;12430,07;Loja Centro;2026-02
PC000641;Arrefecimento;01/03/2026;32;12053,4;Loja Centro;2026-03
PC000641;Arrefecimento;01/04/2026;29;10923,4;Loja Centro;2026-04
PC000641;Arrefecimento;01/05/2026;27;10170,06;Loja Centro;2026-05
PC000641;Arrefecimento;01/06/2026;28;10546,73;Loja Centro;2026-06
PC000641;Arrefecimento;01/07/2026;26;9793,39;Loja Centro;2026-07
PC000641;Arrefecimento;01/08/2026;27;10170,06;Loja Centro;2026-08
PC000643;Arrefecimento;01/09/2022;7;2575,68;Loja Centro;2022-09
PC000643;Arrefecimento;01/10/2022;7;2575,68;Loja Centro;2022-10
PC000643;Arrefecimento;01/11/2022;10;3679,55;Loja Centro;2022-11
PC000643;Arrefecimento;01/12/2022;11;4047,5;Loja Centro;2022-12
PC000643;Arrefecimento;01/01/2023;6;2207,73;Loja Centro;2023-01
PC000643;Arrefecimento;01/02/2023;8;2943,64;Loja Centro;2023-02
PC000643;Arrefecimento;01/03/2023;7;2575,68;Loja Centro;2023-03
PC000643;Arrefecimento;01/04/2023;8;2943,64;Loja Centro;2023-04
PC000643;Arrefecimento;01/05/2023;8;2943,64;Loja Centro;2023-05
PC000643;Arrefecimento;01/06/2023;7;2575,68;Loja Centro;2023-06
PC000643;Arrefecimento;01/07/2023;7;2575,68;Loja Centro;2023-07
PC000643;Arrefecimento;01/08/2023;7;2575,68;Loja Centro;2023-08
PC000643;Arrefecimento;01/09/2023;7;2575,68;Loja Centro;2023-09
PC000643;Arrefecimento;01/10/2023;6;2207,73;Loja Centro;2023-10
PC000643;Arrefecimento;01/11/2023;10;3679,55;Loja Centro;2023-11
PC000643;Arrefecimento;01/12/2023;10;3679,55;Loja Centro;2023-12
PC000643;Arrefecimento;01/01/2024;8;2943,64;Loja Centro;2024-01
PC000643;Arrefecimento;01/02/2024;9;3311,59;Loja Centro;2024-02
PC000643;Arrefecimento;01/03/2024;8;2943,64;Loja Centro;2024-03
PC000643;Arrefecimento;01/04/2024;9;3311,59;Loja Centro;2024-04
PC000643;Arrefecimento;01/05/2024;7;2575,68;Loja Centro;2024-05
PC000643;Arrefecimento;01/06/2024;8;2943,64;Loja Centro;2024-06
PC000643;Arrefecimento;01/07/2024;8;2943,64;Loja Centro;2024-07
PC000643;Arrefecimento;01/08/2024;7;2575,68;Loja Centro;2024-08
PC000643;Arrefecimento;01/09/2024;7;2575,68;Loja Centro;2024-09
PC000643;Arrefecimento;01/10/2024;7;2575,68;Loja Centro;2024-10
PC000643;Arrefecimento;01/11/2024;9;3311,59;Loja Centro;2024-11
PC000643;Arrefecimento;01/12/2024;14;5151,37;Loja Centro;2024-12
PC000643;Arrefecimento;01/01/2025;8;2943,64;Loja Centro;2025-01
PC000643;Arrefecimento;01/02/2025;9;3311,59;Loja Centro;2025-02
PC000643;Arrefecimento;01/03/2025;8;2943,64;Loja Centro;2025-03
PC000643;Arrefecimento;01/04/2025;10;3679,55;Loja Centro;2025-04
PC000643;Arrefecimento;01/05/2025;9;3311,59;Loja Centro;2025-05
PC000643;Arrefecimento;01/06/2025;8;2943,64;Loja Centro;2025-06
PC000643;Arrefecimento;01/07/2025;8;2943,64;Loja Centro;2025-07
PC000643;Arrefecimento;01/08/2025;7;2575,68;Loja Centro;2025-08
PC000643;Arrefecimento;01/09/2025;6;2207,73;Loja Centro;2025-09
PC000643;Arrefecimento;01/10/2025;7;2575,68;Loja Centro;2025-10
PC000643;Arrefecimento;01/11/2025;12;4415,46;Loja Centro;2025-11
PC000643;Arrefecimento;01/12/2025;11;4047,5;Loja Centro;2025-12
PC000643;Arrefecimento;01/01/2026;10;3679,55;Loja Centro;2026-01
PC000643;Arrefecimento;01/02/2026;8;2943,64;Loja Centro;2026-02
PC000643;Arrefecimento;01/03/2026;9;3311,59;Loja Centro;2026-03
PC000643;Arrefecimento;01/04/2026;9;3311,59;Loja Centro;2026-04
PC000643;Arrefecimento;01/05/2026;8;2943,64;Loja Centro;2026-05
PC000643;Arrefecimento;01/06/2026;6;2207,73;Loja Centro;2026-06
PC000643;Arrefecimento;01/07/2026;7;2575,68;Loja Centro;2026-07
PC000643;Arrefecimento;01/08/2026;8;2943,64;Loja Centro;2026-08
PC000645;Arrefecimento;01/09/2022;15;1158,71;Loja Centro;2022-09
PC000645;Arrefecimento;01/10/2022;13;1004,22;Loja Centro;2022-10
PC000645;Arrefecimento;01/11/2022;24;1853,94;Loja Centro;2022-11
PC000645;Arrefecimento;01/12/2022;28;2162,93;Loja Centro;2022-12
PC000645;Arrefecimento;01/01/2023;15;1158,71;Loja Centro;2023-01
PC000645;Arrefecimento;01/02/2023;17;1313,21;Loja Centro;2023-02
PC000645;Arrefecimento;01/03/2023;16;1235,96;Loja Centro;2023-03
PC000645;Arrefecimento;01/04/2023;18;1390,45;Loja Centro;2023-04
PC000645;Arrefecimento;01/05/2023;16;1235,96;Loja Centro;2023-05
PC000645;Arrefecimento;01/06/2023;13;1004,22;Loja Centro;2023-06
PC000645;Arrefecimento;01/07/2023;14;1081,46;Loja Centro;2023-07
PC000645;Arrefecimento;01/08/2023;17;1313,21;Loja Centro;2023-08
PC000645;Arrefecimento;01/09/2023;14;1081,46;Loja Centro;2023-09
PC000645;Arrefecimento;01/10/2023;14;1081,46;Loja Centro;2023-10
PC000645;Arrefecimento;01/11/2023;22;1699,44;Loja Centro;2023-11
PC000645;Arrefecimento;01/12/2023;27;2085,68;Loja Centro;2023-12
PC000645;Arrefecimento;01/01/2024;16;1235,96;Loja Centro;2024-01
PC000645;Arrefecimento;01/02/2024;14;1081,46;Loja Centro;2024-02
PC000645;Arrefecimento;01/03/2024;16;1235,96;Loja Centro;2024-03
PC000645;Arrefecimento;01/04/2024;14;1081,46;Loja Centro;2024-04
PC000645;Arrefecimento;01/05/2024;14;1081,46;Loja Centro;2024-05
PC000645;Arrefecimento;01/06/2024;16;1235,96;Loja Centro;2024-06
PC000645;Arrefecimento;01/07/2024;15;1158,71;Loja Centro;2024-07
PC000645;Arrefecimento;01/08/2024;16;1235,96;Loja Centro;2024-08
PC000645;Arrefecimento;01/09/2024;14;1081,46;Loja Centro;2024-09
PC000645;Arrefecimento;01/10/2024;13;1004,22;Loja Centro;2024-10
PC000645;Arrefecimento;01/11/2024;23;1776,69;Loja Centro;2024-11
PC000645;Arrefecimento;01/12/2024;29;2240,18;Loja Centro;2024-12
PC000645;Arrefecimento;01/01/2025;18;1390,45;Loja Centro;2025-01
PC000645;Arrefecimento;01/02/2025;17;1313,21;Loja Centro;2025-02
PC000645;Arrefecimento;01/03/2025;16;1235,96;Loja Centro;2025-03
PC000645;Arrefecimento;01/04/2025;15;1158,71;Loja Centro;2025-04
PC000645;Arrefecimento;01/05/2025;15;1158,71;Loja Centro;2025-05
PC000645;Arrefecimento;01/06/2025;15;1158,71;Loja Centro;2025-06
PC000645;Arrefecimento;01/07/2025;13;1004,22;Loja Centro;2025-07
PC000645;Arrefecimento;01/08/2025;14;1081,46;Loja Centro;2025-08
PC000645;Arrefecimento;01/09/2025;14;1081,46;Loja Centro;2025-09
PC000645;Arrefecimento;01/10/2025;16;1235,96;Loja Centro;2025-10
PC000645;Arrefecimento;01/11/2025;17;1313,21;Loja Centro;2025-11
PC000645;Arrefecimento;01/12/2025;25;1931,19;Loja Centro;2025-12
PC000645;Arrefecimento;01/01/2026;14;1081,46;Loja Centro;2026-01
PC000645;Arrefecimento;01/02/2026;14;1081,46;Loja Centro;2026-02
PC000645;Arrefecimento;01/03/2026;16;1235,96;Loja Centro;2026-03
PC000645;Arrefecimento;01/04/2026;17;1313,21;Loja Centro;2026-04
PC000645;Arrefecimento;01/05/2026;18;1390,45;Loja Centro;2026-05
PC000645;Arrefecimento;01/06/2026;15;1158,71;Loja Centro;2026-06
PC000645;Arrefecimento;01/07/2026;14;1081,46;Loja Centro;2026-07
PC000645;Arrefecimento;01/08/2026;14;1081,46;Loja Centro;2026-08
PC000651;Arrefecimento;01/09/2022;12;502,29;Loja Centro;2022-09
PC000651;Arrefecimento;01/10/2022;12;502,29;Loja Centro;2022-10
PC000651;Arrefecimento;01/11/2022;19;795,29;Loja Centro;2022-11
PC000651;Arrefecimento;01/12/2022;20;837,14;Loja Centro;2022-12
PC000651;Arrefecimento;01/01/2023;13;544,14;Loja Centro;2023-01
PC000651;Arrefecimento;01/02/2023;15;627,86;Loja Centro;2023-02
PC000651;Arrefecimento;01/03/2023;15;627,86;Loja Centro;2023-03
PC000651;Arrefecimento;01/04/2023;14;586,0;Loja Centro;2023-04
PC000651;Arrefecimento;01/05/2023;14;586,0;Loja Centro;2023-05
PC000651;Arrefecimento;01/06/2023;14;586,0;Loja Centro;2023-06
PC000651;Arrefecimento;01/07/2023;13;544,14;Loja Centro;2023-07
PC000651;Arrefecimento;01/08/2023;13;544,14;Loja Centro;2023-08
PC000651;Arrefecimento;01/09/2023;12;502,29;Loja Centro;2023-09
PC000651;Arrefecimento;01/10/2023;11;460,43;Loja Centro;2023-10
PC000651;Arrefecimento;01/11/2023;18;753,43;Loja Centro;2023-11
PC000651;Arrefecimento;01/12/2023;20;837,14;Loja Centro;2023-12
PC000651;Arrefecimento;01/01/2024;13;544,14;Loja Centro;2024-01
PC000651;Arrefecimento;01/02/2024;15;627,86;Loja Centro;2024-02
PC000651;Arrefecimento;01/03/2024;17;711,57;Loja Centro;2024-03
PC000651;Arrefecimento;01/04/2024;12;502,29;Loja Centro;2024-04
PC000651;Arrefecimento;01/05/2024;13;544,14;Loja Centro;2024-05
PC000651;Arrefecimento;01/06/2024;13;544,14;Loja Centro;2024-06
PC000651;Arrefecimento;01/07/2024;13;544,14;Loja Centro;2024-07
PC000651;Arrefecimento;01/08/2024;12;502,29;Loja Centro;2024-08
PC000651;Arrefecimento;01/09/2024;12;502,29;Loja Centro;2024-09
PC000651;Arrefecimento;01/10/2024;13;544,14;Loja Centro;2024-10
PC000651;Arrefecimento;01/11/2024;17;711,57;Loja Centro;2024-11
PC000651;Arrefecimento;01/12/2024;20;837,14;Loja Centro;2024-12
PC000651;Arrefecimento;01/01/2025;13;544,14;Loja Centro;2025-01
PC000651;Arrefecimento;01/02/2025;16;669,72;Loja Centro;2025-02
PC000651;Arrefecimento;01/03/2025;17;711,57;Loja Centro;2025-03
PC000651;Arrefecimento;01/04/2025;14;586,0;Loja Centro;2025-04
PC000651;Arrefecimento;01/05/2025;13;544,14;Loja Centro;2025-05
PC000651;Arrefecimento;01/06/2025;14;586,0;Loja Centro;2025-06
PC000651;Arrefecimento;01/07/2025;13;544,14;Loja Centro;2025-07
PC000651;Arrefecimento;01/08/2025;12;502,29;Loja Centro;2025-08
PC000651;Arrefecimento;01/09/2025;11;460,43;Loja Centro;2025-09
PC000651;Arrefecimento;01/10/2025;11;460,43;Loja Centro;2025-10
PC000651;Arrefecimento;01/11/2025;19;795,29;Loja Centro;2025-11
PC000651;Arrefecimento;01/12/2025;20;837,14;Loja Centro;2025-12
PC000651;Arrefecimento;01/01/2026;16;669,72;Loja Centro;2026-01
PC000651;Arrefecimento;01/02/2026;17;711,57;Loja Centro;2026-02
PC000651;Arrefecimento;01/03/2026;13;544,14;Loja Centro;2026-03
PC000651;Arrefecimento;01/04/2026;16;669,72;Loja Centro;2026-04
PC000651;Arrefecimento;01/05/2026;14;586,0;Loja Centro;2026-05
PC000651;Arrefecimento;01/06/2026;14;586,0;Loja Centro;2026-06
PC000651;Arrefecimento;01/07/2026;14;586,0;Loja Centro;2026-07
PC000651;Arrefecimento;01/08/2026;14;586,0;Loja Centro;2026-08
PC000656;Arrefecimento;01/09/2022;1;598,49;Loja Centro;2022-09
PC000656;Arrefecimento;01/10/2022;1;598,49;Loja Centro;2022-10
PC000656;Arrefecimento;01/11/2022;1;598,49;Loja Centro;2022-11
PC000656;Arrefecimento;01/12/2022;2;1196,97;Loja Centro;2022-12
PC000656;Arrefecimento;01/01/2023;2;1196,97;Loja Centro;2023-01
PC000656;Arrefecimento;01/02/2023;2;1196,97;Loja Centro;2023-02
PC000656;Arrefecimento;01/03/2023;1;598,49;Loja Centro;2023-03
PC000656;Arrefecimento;01/04/2023;1;598,49;Loja Centro;2023-04
PC000656;Arrefecimento;01/05/2023;1;598,49;Loja Centro;2023-05
PC000656;Arrefecimento;01/06/2023;1;598,49;Loja Centro;2023-06
PC000656;Arrefecimento;01/07/2023;1;598,49;Loja Centro;2023-07
PC000656;Arrefecimento;01/08/2023;1;598,49;Loja Centro;2023-08
PC000656;Arrefecimento;01/09/2023;1;598,49;Loja Centro;2023-09
PC000656;Arrefecimento;01/10/2023;1;598,49;Loja Centro;2023-10
PC000656;Arrefecimento;01/11/2023;2;1196,97;Loja Centro;2023-11
PC000656;Arrefecimento;01/12/2023;2;1196,97;Loja Centro;2023-12
PC000656;Arrefecimento;01/01/2024;2;1196,97;Loja Centro;2024-01
PC000656;Arrefecimento;01/02/2024;2;1196,97;Loja Centro;2024-02
PC000656;Arrefecimento;01/03/2024;2;1196,97;Loja Centro;2024-03
PC000656;Arrefecimento;01/04/2024;2;1196,97;Loja Centro;2024-04
PC000656;Arrefecimento;01/05/2024;2;1196,97;Loja Centro;2024-05
PC000656;Arrefecimento;01/06/2024;1;598,49;Loja Centro;2024-06
PC000656;Arrefecimento;01/07/2024;2;1196,97;Loja Centro;2024-07
PC000656;Arrefecimento;01/08/2024;1;598,49;Loja Centro;2024-08
PC000656;Arrefecimento;01/09/2024;1;598,49;Loja Centro;2024-09
PC000656;Arrefecimento;01/10/2024;1;598,49;Loja Centro;2024-10
PC000656;Arrefecimento;01/11/2024;2;1196,97;Loja Centro;2024-11
PC000656;Arrefecimento;01/12/2024;2;1196,97;Loja Centro;2024-12
PC000656;Arrefecimento;01/01/2025;2;1196,97;Loja Centro;2025-01
PC000656;Arrefecimento;01/02/2025;1;598,49;Loja Centro;2025-02
PC000656;Arrefecimento;01/03/2025;1;598,49;Loja Centro;2025-03
PC000656;Arrefecimento;01/04/2025;2;1196,97;Loja Centro;2025-04
PC000656;Arrefecimento;01/05/2025;1;598,49;Loja Centro;2025-05
PC000656;Arrefecimento;01/06/2025;2;1196,97;Loja Centro;2025-06
PC000656;Arrefecimento;01/07/2025;1;598,49;Loja Centro;2025-07
PC000656;Arrefecimento;01/08/2025;2;1196,97;Loja Centro;2025-08
PC000656;Arrefecimento;01/09/2025;1;598,49;Loja Centro;2025-09
PC000656;Arrefecimento;01/10/2025;1;598,49;Loja Centro;2025-10
PC000656;Arrefecimento;01/11/2025;2;1196,97;Loja Centro;2025-11
PC000656;Arrefecimento;01/12/2025;2;1196,97;Loja Centro;2025-12
PC000656;Arrefecimento;01/01/2026;2;1196,97;Loja Centro;2026-01
PC000656;Arrefecimento;01/02/2026;2;1196,97;Loja Centro;2026-02
PC000656;Arrefecimento;01/03/2026;2;1196,97;Loja Centro;2026-03
PC000656;Arrefecimento;01/04/2026;2;1196,97;Loja Centro;2026-04
PC000656;Arrefecimento;01/05/2026;1;598,49;Loja Centro;2026-05
PC000656;Arrefecimento;01/06/2026;1;598,49;Loja Centro;2026-06
PC000656;Arrefecimento;01/07/2026;2;1196,97;Loja Centro;2026-07
PC000656;Arrefecimento;01/08/2026;1;598,49;Loja Centro;2026-08
PC000665;Arrefecimento;01/09/2022;10;6333,77;Loja Centro;2022-09
PC000665;Arrefecimento;01/10/2022;9;5700,39;Loja Centro;2022-10
PC000665;Arrefecimento;01/11/2022;15;9500,65;Loja Centro;2022-11
PC000665;Arrefecimento;01/12/2022;16;10134,03;Loja Centro;2022-12
PC000665;Arrefecimento;01/01/2023;10;6333,77;Loja Centro;2023-01
PC000665;Arrefecimento;01/02/2023;12;7600,52;Loja Centro;2023-02
PC000665;Arrefecimento;01/03/2023;12;7600,52;Loja Centro;2023-03
PC000665;Arrefecimento;01/04/2023;13;8233,9;Loja Centro;2023-04
PC000665;Arrefecimento;01/05/2023;13;8233,9;Loja Centro;2023-05
PC000665;Arrefecimento;01/06/2023;12;7600,52;Loja Centro;2023-06
PC000665;Arrefecimento;01/07/2023;11;6967,15;Loja Centro;2023-07
PC000665;Arrefecimento;01/08/2023;11;6967,15;Loja Centro;2023-08
PC000665;Arrefecimento;01/09/2023;11;6967,15;Loja Centro;2023-09
PC000665;Arrefecimento;01/10/2023;11;6967,15;Loja Centro;2023-10
PC000665;Arrefecimento;01/11/2023;16;10134,03;Loja Centro;2023-11
PC000665;Arrefecimento;01/12/2023;19;12034,16;Loja Centro;2023-12
PC000665;Arrefecimento;01/01/2024;12;7600,52;Loja Centro;2024-01
PC000665;Arrefecimento;01/02/2024;12;7600,52;Loja Centro;2024-02
PC000665;Arrefecimento;01/03/2024;10;6333,77;Loja Centro;2024-03
PC000665;Arrefecimento;01/04/2024;12;7600,52;Loja Centro;2024-04
PC000665;Arrefecimento;01/05/2024;11;6967,15;Loja Centro;2024-05
PC000665;Arrefecimento;01/06/2024;12;7600,52;Loja Centro;2024-06
PC000665;Arrefecimento;01/07/2024;11;6967,15;Loja Centro;2024-07
PC000665;Arrefecimento;01/08/2024;11;6967,15;Loja Centro;2024-08
PC000665;Arrefecimento;01/09/2024;9;5700,39;Loja Centro;2024-09
PC000665;Arrefecimento;01/10/2024;10;6333,77;Loja Centro;2024-10
PC000665;Arrefecimento;01/11/2024;14;8867,28;Loja Centro;2024-11
PC000665;Arrefecimento;01/12/2024;17;10767,41;Loja Centro;2024-12
PC000665;Arrefecimento;01/01/2025;15;9500,65;Loja Centro;2025-01
PC000665;Arrefecimento;01/02/2025;11;6967,15;Loja Centro;2025-02
PC000665;Arrefecimento;01/03/2025;14;8867,28;Loja Centro;2025-03
PC000665;Arrefecimento;01/04/2025;14;8867,28;Loja Centro;2025-04
PC000665;Arrefecimento;01/05/2025;12;7600,52;Loja Centro;2025-05
PC000665;Arrefecimento;01/06/2025;13;8233,9;Loja Centro;2025-06
PC000665;Arrefecimento;01/07/2025;12;7600,52;Loja Centro;2025-07
PC000665;Arrefecimento;01/08/2025;12;7600,52;Loja Centro;2025-08
PC000665;Arrefecimento;01/09/2025;9;5700,39;Loja Centro;2025-09
PC000665;Arrefecimento;01/10/2025;12;7600,52;Loja Centro;2025-10
PC000665;Arrefecimento;01/11/2025;18;11400,79;Loja Centro;2025-11
PC000665;Arrefecimento;01/12/2025;23;14567,67;Loja Centro;2025-12
PC000665;Arrefecimento;01/01/2026;11;6967,15;Loja Centro;2026-01
PC000665;Arrefecimento;01/02/2026;13;8233,9;Loja Centro;2026-02
PC000665;Arrefecimento;01/03/2026;13;8233,9;Loja Centro;2026-03
PC000665;Arrefecimento;01/04/2026;13;8233,9;Loja Centro;2026-04
PC000665;Arrefecimento;01/05/2026;11;6967,15;Loja Centro;2026-05
