Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC000145;Não informado;D;Média;16,0;7,4;64,7;40;75;15;5,64;6,35;🟢 OK;0,0;1804,66;0,0
PC005012;Não informado;D;Baixa;3,0;12,3;7,3;40;75;15;49,86;6,35;🚨 RUPTURA IMINENTE;28,0;3037,98;84264,22
PC004115;Não informado;D;Média;11,0;19,9;16,6;40;75;15;21,97;6,35;🔴 Comprar agora;39,0;879,41;33990,31
PC007893;Não informado;D;Baixa;44,0;25,0;52,8;40;75;15;6,91;6,35;🟢 OK;0,0;692,25;0,0
PC000279;Não informado;D;Baixa;15,0;22,1;20,4;40;75;15;17,91;6,35;🔴 Comprar agora;40,0;1263,02;50793,34
PC002491;Não informado;D;Baixa;19,0;14,2;40,1;40;75;15;9,11;6,35;🟢 OK;0,0;884,22;0,0
PC003749;Não informado;D;Baixa;23,0;15,3;45,2;40;75;15;8,07;6,35;🟢 OK;0,0;654,19;0,0
PC008675;Não informado;D;Baixa;10,0;8,0;37,4;40;75;15;9,77;6,35;🔴 Comprar agora;10,0;1148,98;11578,77
PC003415;Não informado;D;Baixa;9,0;5,2;52,1;40;75;15;7,01;6,35;🟢 OK;0,0;1945,34;0,0
PC007420;Não informado;D;Baixa;12,0;5,1;71,2;40;75;15;5,12;6,35;🟢 OK;0,0;2005,81;0,0
PC005464;Não informado;D;Baixa;15,0;6,3;71,3;40;75;15;5,12;6,35;🟢 OK;0,0;1208,64;0,0
PC004347;Não informado;D;Baixa;19,0;12,5;45,8;40;75;15;7,98;6,35;🟢 OK;0,0;692,08;0,0
PC006176;Não informado;D;Baixa;60,0;28,0;64,2;40;75;15;5,69;6,35;🟢 OK;0,0;306,63;0,0
PC004974;Não informado;D;Baixa;30,0;25,3;35,6;40;75;15;10,27;6,35;🔴 Comprar agora;33,0;405,36;13494,68
PC006571;Não informado;D;Média;187,0;115,1;48,8;40;75;15;7,49;6,35;🟢 OK;0,0;145,64;0,0
PC007660;Não informado;D;Baixa;28,0;14,5;58,1;40;75;15;6,28;6,35;🟢 OK;0,0;757,98;0,0
PC006920;Não informado;D;Baixa;5,0;5,1;29,1;40;75;15;12,53;6,35;🔴 Comprar agora;8,0;1893,52;14907,45
PC001867;Não informado;D;Baixa;27,0;17,4;46,5;40;75;15;7,84;6,35;🟢 OK;0,0;574,21;0,0
PC009159;Não informado;D;Baixa;82,0;34,6;71,1;40;75;15;5,14;6,35;🟢 OK;0,0;273,67;0,0
PC006707;Não informado;D;Média;99,0;102,1;29,1;40;75;15;12,54;6,35;🔴 Comprar agora;156,0;147,32;23009,58
PC002936;Não informado;D;Baixa;6,0;30,1;6,0;40;75;15;61,1;6,35;🚨 RUPTURA IMINENTE;69,0;861,89;59750,98
PC001922;Não informado;D;Baixa;36,0;12,9;83,4;40;75;15;4,38;6,35;🟡 Estoque excessivo;0,0;615,42;0,0
PC008063;Não informado;D;Baixa;16,0;10,4;46,3;40;75;15;7,89;6,35;🟢 OK;0,0;1128,51;0,0
PC006336;Não informado;D;Baixa;9,0;30,5;8,9;40;75;15;41,21;6,35;🚨 RUPTURA IMINENTE;67,0;775,76;52133,53
PC005003;Não informado;D;Média;528,0;269,1;58,9;40;75;15;6,2;6,35;🟢 OK;0,0;50,72;0,0
PC008621;Não informado;D;Baixa;4,0;2,0;59,8;40;75;15;6,11;6,35;🟢 OK;0,0;3605,73;0,0
PC007763;Não informado;D;Média;37,0;45,8;24,2;40;75;15;15,06;6,35;🔴 Comprar agora;77,0;402,26;31168,62
PC002505;Não informado;D;Baixa;59,0;31,2;56,7;40;75;15;6,44;6,35;🟢 OK;0,0;324,98;0,0
PC000086;Não informado;D;Baixa;6,0;8,1;22,2;40;75;15;16,45;6,35;🔴 Comprar agora;14,0;911,79;13020,29
PC006472;Não informado;D;Baixa;16,0;10,1;47,4;40;75;15;7,71;6,35;🟢 OK;0,0;1296,53;0,0
PC001942;Não informado;D;Baixa;35,0;13,7;76,7;40;75;15;4,76;6,35;🟡 Estoque excessivo;0,0;705,58;0,0
PC002262;Não informado;D;Baixa;35,0;22,1;47,5;40;75;15;7,68;6,35;🟢 OK;0,0;286,13;0,0
PC002413;Não informado;D;Baixa;5,0;8,0;18,8;40;75;15;19,4;6,35;🔴 Comprar agora;15,0;5353,82;79915,88
PC002777;Não informado;D;Baixa;2,0;5,4;11,1;40;75;15;32,79;6,35;🚨 RUPTURA IMINENTE;11,0;5758,51;66081,87
PC005134;Não informado;D;Baixa;22,0;7,4;89,5;40;75;15;4,08;6,35;🟡 Estoque excessivo;0,0;937,15;0,0
PC008838;Não informado;D;Baixa;22,0;19,8;33,4;40;75;15;10,92;6,35;🔴 Comprar agora;27,0;536,54;14693,34
PC004678;Não informado;D;Baixa;13,0;12,6;30,9;40;75;15;11,82;6,35;🔴 Comprar agora;19,0;1001,88;18598,86
PC008585;Não informado;D;Baixa;15,0;10,2;43,9;40;75;15;8,31;6,35;🟢 OK;0,0;948,99;0,0
PC009260;Não informado;D;Baixa;34,0;19,2;53,1;40;75;15;6,88;6,35;🟢 OK;0,0;515,1;0,0
PC003830;Não informado;D;Média;80,0;58,1;41,3;40;75;15;8,84;6,35;🟢 OK;0,0;245,07;0,0
PC009508;Não informado;D;Baixa;22,0;12,0;55,1;40;75;15;6,62;6,35;🟢 OK;0,0;617,31;0,0
PC000813;Não informado;D;Baixa;13,0;5,2;74,5;40;75;15;4,9;6,35;🟢 OK;0,0;1713,64;0,0
PC007940;Não informado;D;Baixa;5,0;1,7;86,4;40;75;15;4,22;6,35;🟡 Estoque excessivo;0,0;4364,35;0,0
PC004889;Não informado;D;Baixa;3,0;3,4;26,5;40;75;15;13,76;6,35;🔴 Comprar agora;5,0;4138,96;22691,64
PC003694;Não informado;D;Baixa;6,0;5,8;31,2;40;75;15;11,7;6,35;🔴 Comprar agora;8,0;1563,34;13176,34
PC009670;Não informado;D;Baixa;13,0;17,4;22,4;40;75;15;16,3;6,35;🔴 Comprar agora;31,0;606,33;18510,98
PC004913;Não informado;D;Baixa;211,0;154,9;40,9;40;75;15;8,93;6,35;🟢 OK;0,0;227,76;0,0
PC008661;Não informado;D;Baixa;10,0;20,1;14,9;40;75;15;24,45;6,35;🚨 RUPTURA IMINENTE;40,0;469,4;18887,04
PC005188;Não informado;D;Baixa;9,0;4,7;57,0;40;75;15;6,4;6,35;🟢 OK;0,0;1770,72;0,0
PC000887;Não informado;D;Baixa;39,0;18,3;64,1;40;75;15;5,69;6,35;🟢 OK;0,0;523,6;0,0
PC009235;Não informado;D;Baixa;12,0;10,2;35,2;40;75;15;10,38;6,35;🔴 Comprar agora;14,0;851,19;11565,31
PC001420;Não informado;D;Baixa;30,0;22,9;39,2;40;75;15;9,3;6,35;🔴 Comprar agora;27,0;280,39;7669,02
PC003416;Não informado;D;Baixa;8,0;8,1;29,5;40;75;15;12,37;6,35;🔴 Comprar agora;12,0;1266,6;15616,53
PC002907;Não informado;D;Baixa;56,0;18,4;91,2;40;75;15;4,0;6,35;🟡 Estoque excessivo;0,0;402,64;0,0
PC003515;Não informado;D;Baixa;4,0;11,0;10,9;40;75;15;33,56;6,35;🚨 RUPTURA IMINENTE;24,0;2848,03;67161,79
PC001974;Não informado;D;Baixa;81,0;31,0;78,5;40;75;15;4,65;6,35;🟡 Estoque excessivo;0,0;256,73;0,0
PC000084;Não informado;D;Baixa;4,0;3,4;35,4;40;75;15;10,31;6,35;🔴 Comprar agora;4,0;5107,5;22856,07
PC000048;Não informado;D;Baixa;56,0;23,5;71,4;40;75;15;5,11;6,35;🟢 OK;0,0;386,1;0,0
PC003876;Não informado;D;Baixa;38,0;28,8;39,6;40;75;15;9,22;6,35;🔴 Comprar agora;34,0;261,11;8875,6
PC004523;Não informado;D;Baixa;18,0;5,4;100,7;40;75;15;3,62;6,35;🟡 Estoque excessivo;0,0;1246,27;0,0
PC000615;Não informado;D;Baixa;9,0;8,1;33,1;40;75;15;11,02;6,35;🔴 Comprar agora;11,0;944,45;10743,05
PC001635;Não informado;D;Baixa;27,0;71,3;11,4;40;75;15;32,12;6,35;🚨 RUPTURA IMINENTE;151,0;201,59;30476,27
PC007818;Não informado;D;Baixa;8,0;5,1;46,8;40;75;15;7,8;6,35;🟢 OK;0,0;2000,0;0,0
PC001140;Não informado;D;Baixa;4,0;1,3;89,5;40;75;15;4,08;6,35;🟡 Estoque excessivo;0,0;8813,6;0,0
PC009189;Não informado;D;Baixa;14,0;5,4;78,1;40;75;15;4,67;6,35;🟡 Estoque excessivo;0,0;2001,51;0,0
PC007168;Não informado;D;Baixa;32,0;10,5;91,2;40;75;15;4,0;6,35;🟡 Estoque excessivo;0,0;1011,1;0,0
PC000122;Não informado;D;Baixa;134,0;129,8;31,0;40;75;15;11,79;6,35;🔴 Comprar agora;191,0;74,69;14230,29
PC008199;Não informado;D;Baixa;10,0;10,7;28,1;40;75;15;13,01;6,35;🔴 Comprar agora;17,0;2111,8;35345,19
PC004334;Não informado;D;Baixa;10,0;5,2;58,0;40;75;15;6,29;6,35;🟢 OK;0,0;2054,1;0,0
PC008867;Não informado;D;Baixa;8,0;8,8;27,3;40;75;15;13,36;6,35;🔴 Comprar agora;14,0;1177,04;16437,79
PC008459;Não informado;D;Baixa;126,0;54,4;69,5;40;75;15;5,25;6,35;🟢 OK;0,0;128,25;0,0
PC000330;Não informado;D;Baixa;18,0;7,0;77,3;40;75;15;4,72;6,35;🟡 Estoque excessivo;0,0;1002,08;0,0
PC005454;Não informado;D;Baixa;70,0;174,6;12,0;40;75;15;30,36;6,35;🚨 RUPTURA IMINENTE;367,0;182,23;66808,28
PC003938;Não informado;D;Baixa;36,0;17,0;63,4;40;75;15;5,75;6,35;🟢 OK;0,0;668,81;0,0
PC003960;Não informado;D;Baixa;8,0;48,4;5,0;40;75;15;73,67;6,35;🚨 RUPTURA IMINENTE;113,0;642,31;72651,17
PC008075;Não informado;D;Baixa;40,0;15,9;75,6;40;75;15;4,83;6,35;🟡 Estoque excessivo;0,0;610,51;0,0
PC004345;Não informado;D;Baixa;11,0;9,1;36,2;40;75;15;10,08;6,35;🔴 Comprar agora;12,0;887,51;10459,82
PC002120;Não informado;D;Baixa;12,0;23,9;15,1;40;75;15;24,2;6,35;🔴 Comprar agora;48,0;1136,52;54185,97
PC001310;Não informado;D;Baixa;12,0;16,8;21,5;40;75;15;17,02;6,35;🔴 Comprar agora;30,0;577,93;17313,3
PC001668;Não informado;D;Baixa;2,0;10,3;5,8;40;75;15;62,51;6,35;🚨 RUPTURA IMINENTE;24,0;3524,16;83479,5
PC007229;Não informado;D;Baixa;55,0;23,4;70,7;40;75;15;5,17;6,35;🟢 OK;0,0;395,42;0,0
PC002412;Não informado;D;Baixa;42,0;15,1;83,7;40;75;15;4,36;6,35;🟡 Estoque excessivo;0,0;495,57;0,0
PC006772;Não informado;D;Baixa;7,0;2,1;99,9;40;75;15;3,65;6,35;🟡 Estoque excessivo;0,0;3734,26;0,0
PC002788;Não informado;D;Baixa;185,0;99,4;55,8;40;75;15;6,54;6,35;🟢 OK;0,0;89,8;0,0
PC000037;Não informado;D;Baixa;6,0;13,4;13,5;40;75;15;27,08;6,35;🚨 RUPTURA IMINENTE;27,0;2062,53;56495,89
PC002682;Não informado;D;Baixa;259,0;111,1;69,9;40;75;15;5,22;6,35;🟢 OK;0,0;110,67;0,0
PC002798;Não informado;D;Baixa;18,0;9,4;57,3;40;75;15;6,37;6,35;🟢 OK;0,0;909,63;0,0
PC008264;Não informado;D;Média;66,0;60,4;32,8;40;75;15;11,14;6,35;🔴 Comprar agora;85,0;255,9;21777,7
PC007019;Não informado;D;Baixa;25,0;7,3;103,1;40;75;15;3,54;6,35;🟡 Estoque excessivo;0,0;1086,26;0,0
PC001346;Não informado;D;Baixa;5,0;2,1;73,0;40;75;15;5,0;6,35;🟢 OK;0,0;3511,53;0,0
PC006931;Não informado;D;Baixa;24,0;16,3;44,3;40;75;15;8,25;6,35;🟢 OK;0,0;838,09;0,0
PC008293;Não informado;D;Baixa;15,0;13,6;33,0;40;75;15;11,05;6,35;🔴 Comprar agora;19,0;1938,95;36934,94
PC007806;Não informado;D;Média;5,0;4,7;31,9;40;75;15;11,43;6,35;🔴 Comprar agora;7,0;3180,24;21454,47
PC004898;Não informado;D;Baixa;23,0;19,4;35,6;40;75;15;10,26;6,35;🔴 Comprar agora;25,0;717,38;18277,32
PC001053;Não informado;D;Baixa;106,0;36,0;88,3;40;75;15;4,13;6,35;🟡 Estoque excessivo;0,0;174,52;0,0
PC006715;Não informado;D;Baixa;20,0;18,5;32,5;40;75;15;11,24;6,35;🔴 Comprar agora;26,0;1105,06;28959,22
PC003181;Não informado;D;Baixa;9,0;3,8;70,2;40;75;15;5,2;6,35;🟢 OK;0,0;2384,59;0,0
PC005580;Não informado;D;Baixa;70,0;38,0;55,3;40;75;15;6,61;6,35;🟢 OK;0,0;318,7;0,0
PC007755;Não informado;D;Baixa;13,0;42,8;9,1;40;75;15;40,02;6,35;🚨 RUPTURA IMINENTE;94,0;700,38;65775,05
PC003400;Não informado;D;Baixa;6,0;8,3;21,7;40;75;15;16,79;6,35;🔴 Comprar agora;15,0;919,98;13521,05
PC001303;Não informado;D;Baixa;7,0;10,7;19,7;40;75;15;18,54;6,35;🔴 Comprar agora;20,0;693,35;13639,93
PC002604;Não informado;D;Baixa;27,0;9,1;88,6;40;75;15;4,12;6,35;🟡 Estoque excessivo;0,0;886,54;0,0
PC008695;Não informado;D;Baixa;21,0;8,2;76,5;40;75;15;4,77;6,35;🟡 Estoque excessivo;0,0;1003,42;0,0
PC002410;Não informado;D;Baixa;125,0;56,0;67,0;40;75;15;5,45;6,35;🟢 OK;0,0;161,93;0,0
PC006928;Não informado;D;Baixa;63,0;22,4;84,3;40;75;15;4,33;6,35;🟡 Estoque excessivo;0,0;380,39;0,0
PC004943;Não informado;D;Baixa;21,0;11,1;56,9;40;75;15;6,41;6,35;🟢 OK;0,0;1281,2;0,0
PC001732;Não informado;D;Baixa;23,0;15,9;43,3;40;75;15;8,43;6,35;🟢 OK;0,0;1968,52;0,0
PC007388;Não informado;D;Média;214,0;107,6;59,7;40;75;15;6,12;6,35;🟢 OK;0,0;138,47;0,0
PC006955;Não informado;D;Baixa;15,0;7,7;58,5;40;75;15;6,24;6,35;🟢 OK;0,0;1839,8;0,0
PC003942;Não informado;D;Baixa;25,0;17,9;42,0;40;75;15;8,7;6,35;🟢 OK;0,0;660,37;0,0
PC005381;Não informado;D;Baixa;6,0;4,1;44,0;40;75;15;8,3;6,35;🟢 OK;0,0;1958,56;0,0
PC007768;Não informado;D;Baixa;4,0;3,1;39,1;40;75;15;9,34;6,35;🔴 Comprar agora;4,0;3047,8;11200,34
PC000777;Não informado;D;Baixa;87,0;39,2;66,6;40;75;15;5,48;6,35;🟢 OK;0,0;254,24;0,0
PC003787;Não informado;D;Baixa;13,0;29,3;13,3;40;75;15;27,46;6,35;🚨 RUPTURA IMINENTE;60,0;533,1;32172,76
PC000902;Não informado;D;Baixa;10,0;10,2;29,4;40;75;15;12,39;6,35;🔴 Comprar agora;15,0;756,56;11702,93
PC009424;Não informado;D;Baixa;8,0;9,6;25,0;40;75;15;14,58;6,35;🔴 Comprar agora;16,0;1104,24;17631,07
PC004752;Não informado;D;Baixa;44,0;21,9;60,2;40;75;15;6,06;6,35;🟢 OK;0,0;539,69;0,0
PC003999;Não informado;D;Baixa;11,0;12,1;27,4;40;75;15;13,34;6,35;🔴 Comprar agora;19,0;658,28;12613,72
PC003902;Não informado;D;Baixa;2,0;2,5;24,2;40;75;15;15,1;6,35;🔴 Comprar agora;4,0;3089,19;12990,26
PC002314;Não informado;D;Baixa;21,0;16,0;39,5;40;75;15;9,25;6,35;🔴 Comprar agora;19,0;747,64;14142,51
PC006692;Não informado;D;Baixa;50,0;29,7;50,6;40;75;15;7,22;6,35;🟢 OK;0,0;520,98;0,0
PC001134;Não informado;D;Baixa;12,0;23,8;15,1;40;75;15;24,13;6,35;🔴 Comprar agora;47,0;1167,82;55463,56
PC008844;Não informado;D;Baixa;29,0;128,0;6,8;40;75;15;53,7;6,35;🚨 RUPTURA IMINENTE;291,0;261,06;75969,15
PC007213;Não informado;D;Baixa;6,0;4,2;42,6;40;75;15;8,57;6,35;🟢 OK;0,0;2067,88;0,0
PC000583;Não informado;D;Baixa;5,0;3,0;50,6;40;75;15;7,21;6,35;🟢 OK;0,0;2356,98;0,0
PC006958;Não informado;D;Baixa;4,0;16,5;7,3;40;75;15;50,04;6,35;🚨 RUPTURA IMINENTE;37,0;1620,17;60158,85
PC009862;Não informado;D;Baixa;28,0;8,7;96,5;40;75;15;3,78;6,35;🟡 Estoque excessivo;0,0;990,88;0,0
PC006329;Não informado;D;Baixa;26,0;9,4;83,1;40;75;15;4,39;6,35;🟡 Estoque excessivo;0,0;1112,83;0,0
PC000852;Não informado;D;Baixa;5,0;3,0;50,2;40;75;15;7,27;6,35;🟢 OK;0,0;2646,88;0,0
PC001931;Não informado;D;Baixa;35,0;10,2;103,0;40;75;15;3,54;6,35;🟡 Estoque excessivo;0,0;825,59;0,0
PC007706;Não informado;D;Baixa;11,0;14,3;23,1;40;75;15;15,83;6,35;🔴 Comprar agora;25,0;1914,51;47461,73
PC004191;Não informado;D;Baixa;9,0;6,9;39,1;40;75;15;9,33;6,35;🔴 Comprar agora;8,0;1680,59;13870,69
PC008163;Não informado;D;Baixa;11,0;8,7;37,8;40;75;15;9,67;6,35;🔴 Comprar agora;11,0;922,13;10007,21
PC008925;Não informado;D;Baixa;24,0;58,7;12,3;40;75;15;29,77;6,35;🚨 RUPTURA IMINENTE;123,0;236,25;29013,46
PC009369;Não informado;D;Baixa;13,0;8,0;48,5;40;75;15;7,53;6,35;🟢 OK;0,0;1080,49;0,0
PC009970;Não informado;D;Baixa;501,0;154,2;97,5;40;75;15;3,74;6,35;🟡 Estoque excessivo;0,0;71,47;0,0
PC003088;Não informado;D;Baixa;3,0;5,9;15,2;40;75;15;24,09;6,35;🔴 Comprar agora;12,0;1402,69;16623,8
PC009656;Não informado;D;Baixa;15,0;11,6;38,9;40;75;15;9,38;6,35;🔴 Comprar agora;14,0;784,96;10924,78
PC008956;Não informado;D;Baixa;12,0;4,0;91,0;40;75;15;4,01;6,35;🟡 Estoque excessivo;0,0;2749,03;0,0
PC007846;Não informado;D;Baixa;8,0;8,5;28,1;40;75;15;12,97;6,35;🔴 Comprar agora;13,0;1018,54;13565,44
PC002242;Não informado;D;Baixa;29,0;12,4;70,0;40;75;15;5,21;6,35;🟢 OK;0,0;630,19;0,0
PC000173;Não informado;D;Baixa;2,0;4,4;13,5;40;75;15;27,05;6,35;🚨 RUPTURA IMINENTE;9,0;2461,92;22442,93
PC002995;Não informado;D;Baixa;45,0;23,7;57,0;40;75;15;6,41;6,35;🟢 OK;0,0;418,58;0,0
PC008398;Não informado;D;Baixa;68,0;42,7;47,8;40;75;15;7,64;6,35;🟢 OK;0,0;144,83;0,0
PC009527;Não informado;D;Baixa;17,0;7,6;67,3;40;75;15;5,42;6,35;🟢 OK;0,0;1084,27;0,0
PC001444;Não informado;D;Baixa;9,0;9,2;29,5;40;75;15;12,37;6,35;🔴 Comprar agora;14,0;836,58;11609,47
PC004080;Não informado;D;Baixa;67,0;21,0;95,8;40;75;15;3,81;6,35;🟡 Estoque excessivo;0,0;482,79;0,0
PC002576;Não informado;D;Baixa;11,0;12,2;27,1;40;75;15;13,46;6,35;🔴 Comprar agora;19,0;681,1;13235,45
PC001540;Não informado;D;Baixa;20,0;8,2;73,5;40;75;15;4,96;6,35;🟢 OK;0,0;885,8;0,0
PC008741;Não informado;D;Baixa;2,0;8,8;6,8;40;75;15;53,63;6,35;🚨 RUPTURA IMINENTE;20,0;2194,77;43983,25
PC008065;Não informado;D;Baixa;5,0;18,1;8,3;40;75;15;44,05;6,35;🚨 RUPTURA IMINENTE;40,0;2579,23;103828,68
PC009904;Não informado;D;Baixa;13,0;8,2;47,4;40;75;15;7,7;6,35;🟢 OK;0,0;918,84;0,0
PC006044;Não informado;D;Baixa;41,0;75,6;16,3;40;75;15;22,43;6,35;🔴 Comprar agora;148,0;163,67;24214,3
PC000659;Não informado;D;Baixa;7,0;12,3;17,1;40;75;15;21,35;6,35;🔴 Comprar agora;24,0;788,71;18696,85
PC007918;Não informado;D;Baixa;11,0;8,1;40,5;40;75;15;9,01;6,35;🟢 OK;0,0;1548,95;0,0
PC008207;Não informado;D;Baixa;30,0;16,5;54,7;40;75;15;6,67;6,35;🟢 OK;0,0;423,68;0,0
PC009445;Não informado;D;Baixa;43,0;13,3;97,0;40;75;15;3,76;6,35;🟡 Estoque excessivo;0,0;703,01;0,0
PC003419;Não informado;D;Média;13,0;13,3;29,4;40;75;15;12,41;6,35;🔴 Comprar agora;20,0;854,01;17200,44
PC006865;Não informado;D;Baixa;3,0;2,8;31,6;40;75;15;11,55;6,35;🔴 Comprar agora;4,0;2292,35;9447,6
PC001003;Não informado;D;Baixa;40,0;25,3;47,4;40;75;15;7,69;6,35;🟢 OK;0,0;863,16;0,0
PC005286;Não informado;D;Baixa;59,0;18,9;93,6;40;75;15;3,9;6,35;🟡 Estoque excessivo;0,0;362,42;0,0
PC006465;Não informado;D;Baixa;2,0;2,8;21,5;40;75;15;16,99;6,35;🔴 Comprar agora;5,0;4445,51;22141,41
PC008274;Não informado;D;Baixa;9,0;11,2;24,2;40;75;15;15,11;6,35;🔴 Comprar agora;19,0;689,95;13074,23
PC006318;Não informado;D;Baixa;8,0;15,6;15,4;40;75;15;23,71;6,35;🔴 Comprar agora;31,0;1888,48;58509,37
PC001018;Não informado;D;Baixa;438,0;172,0;76,4;40;75;15;4,78;6,35;🟡 Estoque excessivo;0,0;41,15;0,0
PC006804;Não informado;D;Baixa;5,0;2,1;73,0;40;75;15;5,0;6,35;🟢 OK;0,0;4672,48;0,0
PC008816;Não informado;D;Baixa;40,0;14,9;80,7;40;75;15;4,52;6,35;🟡 Estoque excessivo;0,0;495,07;0,0
PC004663;Não informado;D;Baixa;108,0;36,4;89,1;40;75;15;4,1;6,35;🟡 Estoque excessivo;0,0;233,8;0,0
PC007239;Não informado;D;Baixa;9,0;16,3;16,6;40;75;15;22,02;6,35;🔴 Comprar agora;32,0;2053,31;65122,5
PC007463;Não informado;D;Baixa;20,0;8,2;73,1;40;75;15;5,0;6,35;🟢 OK;0,0;1067,04;0,0
PC009828;Não informado;D;Baixa;18,0;13,5;40,0;40;75;15;9,13;6,35;🔴 Comprar agora;16,0;756,01;11921,72
PC006033;Não informado;D;Baixa;4,0;9,3;13,0;40;75;15;28,16;6,35;🚨 RUPTURA IMINENTE;19,0;1244,51;23828,77
PC008138;Não informado;D;Baixa;9,0;5,9;45,7;40;75;15;7,99;6,35;🟢 OK;0,0;1519,11;0,0
PC007243;Não informado;D;Baixa;79,0;39,9;59,4;40;75;15;6,14;6,35;🟢 OK;0,0;262,87;0,0
PC008550;Não informado;D;Baixa;17,0;17,5;29,1;40;75;15;12,55;6,35;🔴 Comprar agora;27,0;671,8;18027,59
PC003907;Não informado;D;Baixa;111,0;68,6;48,6;40;75;15;7,52;6,35;🟢 OK;0,0;111,43;0,0
PC008260;Não informado;D;Baixa;15,0;27,0;16,7;40;75;15;21,9;6,35;🔴 Comprar agora;53,0;846,82;44461,52
PC004901;Não informado;D;Baixa;20,0;10,5;56,9;40;75;15;6,42;6,35;🟢 OK;0,0;783,67;0,0
PC009223;Não informado;D;Baixa;7,0;12,3;17,0;40;75;15;21,45;6,35;🔴 Comprar agora;24,0;738,99;17627,37
PC009934;Não informado;D;Baixa;30,0;21,3;42,3;40;75;15;8,63;6,35;🟢 OK;0,0;747,05;0,0
PC007821;Não informado;D;Baixa;4,0;19,7;6,1;40;75;15;59,88;6,35;🚨 RUPTURA IMINENTE;45,0;1002,54;45331,69
PC003209;Não informado;D;Baixa;23,0;10,7;64,3;40;75;15;5,68;6,35;🟢 OK;0,0;763,11;0,0
PC004472;Não informado;D;Baixa;26,0;9,4;83,1;40;75;15;4,39;6,35;🟡 Estoque excessivo;0,0;1121,33;0,0
PC006957;Não informado;D;Média;9,0;5,0;53,5;40;75;15;6,82;6,35;🟢 OK;0,0;2269,9;0,0
PC002180;Não informado;D;Baixa;3,0;2,7;33,6;40;75;15;10,86;6,35;🔴 Comprar agora;4,0;3656,32;13502,77
PC001106;Não informado;D;Baixa;7,0;5,8;36,2;40;75;15;10,07;6,35;🔴 Comprar agora;7,0;1438,18;10773,78
PC003435;Não informado;D;Baixa;30,0;10,1;88,9;40;75;15;4,11;6,35;🟡 Estoque excessivo;0,0;631,09;0,0
PC001541;Não informado;D;Baixa;14,0;9,0;46,4;40;75;15;7,86;6,35;🟢 OK;0,0;1057,99;0,0
PC001006;Não informado;D;Média;6,0;17,6;10,3;40;75;15;35,59;6,35;🚨 RUPTURA IMINENTE;38,0;656,4;24862,77
PC007074;Não informado;D;Baixa;31,0;11,0;84,8;40;75;15;4,3;6,35;🟡 Estoque excessivo;0,0;882,8;0,0
PC001721;Não informado;D;Baixa;20,0;14,3;41,8;40;75;15;8,73;6,35;🟢 OK;0,0;798,65;0,0
PC002283;Não informado;D;Baixa;17,0;5,1;100,8;40;75;15;3,62;6,35;🟡 Estoque excessivo;0,0;1542,63;0,0
PC008383;Não informado;D;Baixa;55,0;47,1;35,0;40;75;15;10,42;6,35;🔴 Comprar agora;63,0;151,81;9534,03
PC005846;Não informado;D;Baixa;10,0;34,4;8,7;40;75;15;41,89;6,35;🚨 RUPTURA IMINENTE;76,0;674,43;51312,21
PC006229;Não informado;D;Baixa;17,0;33,6;15,2;40;75;15;24,02;6,35;🔴 Comprar agora;67,0;1093,54;73175,22
PC008945;Não informado;D;Baixa;49,0;70,0;21,0;40;75;15;17,39;6,35;🔴 Comprar agora;126,0;122,16;15401,64
PC004150;Não informado;D;Baixa;80,0;28,3;84,7;40;75;15;4,31;6,35;🟡 Estoque excessivo;0,0;285,09;0,0
PC007157;Não informado;D;Baixa;35,0;11,1;94,7;40;75;15;3,85;6,35;🟡 Estoque excessivo;0,0;639,23;0,0
PC002036;Não informado;D;Baixa;1,0;4,5;6,7;40;75;15;54,84;6,35;🚨 RUPTURA IMINENTE;10,0;5265,06;54062,23
PC001058;Não informado;D;Baixa;22,0;11,7;56,5;40;75;15;6,46;6,35;🟢 OK;0,0;759,76;0,0
PC008742;Não informado;D;Média;21,0;16,5;38,1;40;75;15;9,58;6,35;🔴 Comprar agora;20,0;710,21;14457,62
PC007247;Não informado;D;Baixa;13,0;20,7;18,8;40;75;15;19,39;6,35;🔴 Comprar agora;39,0;394,74;15318,2
PC007545;Não informado;D;Baixa;19,0;18,5;30,8;40;75;15;11,87;6,35;🔴 Comprar agora;27,0;452,27;12357,82
PC008072;Não informado;D;Baixa;28,0;13,1;64,0;40;75;15;5,7;6,35;🟢 OK;0,0;571,79;0,0
PC002965;Não informado;D;Baixa;7,0;10,4;20,2;40;75;15;18,1;6,35;🔴 Comprar agora;19,0;598,98;11403,19
PC002651;Não informado;D;Baixa;12,0;14,6;24,6;40;75;15;14,82;6,35;🔴 Comprar agora;25,0;826,02;20281,08
PC006923;Não informado;D;Média;27,0;17,6;46,0;40;75;15;7,93;6,35;🟢 OK;0,0;769,75;0,0
PC001796;Não informado;D;Baixa;2,0;4,2;14,3;40;75;15;25,5;6,35;🚨 RUPTURA IMINENTE;8,0;4179,87;35446,51
PC006985;Não informado;D;Baixa;15,0;11,8;38,2;40;75;15;9,56;6,35;🔴 Comprar agora;14,0;631,4;9127,71
