Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC003840;48;Prophet;5110,32;[10161.1, 5547.54, 5604.19, 5623.21, 5442.82, 5888.35];98,8;ok;"{""ARIMA"": 3316696.6219354463, ""ExponentialSmoothing"": 318422.04445437563, ""SARIMAX"": 379194.90113327786, ""Holt"": 3253028.4888744815, ""Prophet"": 243693.92718977702, ""Croston"": 3274891.91033401, ""TSB"": 3274891.91033401}"
PC000618;48;ExponentialSmoothing;5163,38;[5592.04, 5784.43, 5968.86, 6282.99, 6592.11, 7051.66];8,3;ok;"{""ARIMA"": 1228333.3158017676, ""ExponentialSmoothing"": 219377.5575107252, ""SARIMAX"": 221648.53173219773, ""Holt"": 1027652.00754792, ""Prophet"": 315216.19313979207, ""Croston"": 396321.9232514659, ""TSB"": 396321.9232514659}"
PC009450;48;ARIMA;6865,47;[6952.4, 6931.96, 6936.77, 6935.64, 6935.9, 6935.84];1,3;ok;"{""ARIMA"": 30511.06766155844, ""ExponentialSmoothing"": 80618.54148709279, ""SARIMAX"": 164474.00837928866, ""Holt"": 71355.35451859182, ""Prophet"": 122412.31936501681, ""Croston"": 193261.545894818, ""TSB"": 193261.545894818}"
PC005523;17;Croston;15945,32;[16892.27, 16892.27, 16892.27, 16892.27, 16892.27, 16892.27];5,9;ok;"{""ARIMA"": 7976931.693479826, ""ExponentialSmoothing"": 3113360.477038884, ""SARIMAX"": Infinity, ""Holt"": 5558895.970613305, ""Prophet"": 4341426661.6916065, ""Croston"": 2316334.5302360356, ""TSB"": 2316334.5302360356}"
PC007507;48;Prophet;6750,98;[6075.4, 5925.01, 5726.3, 5812.28, 6095.75, 6431.84];-10,0;ok;"{""ARIMA"": 223431.34082575678, ""ExponentialSmoothing"": 167447.6699010561, ""SARIMAX"": 197102.2714666309, ""Holt"": 183019.09647373413, ""Prophet"": 141731.7061858064, ""Croston"": 239855.03351088884, ""TSB"": 239855.03351088884, ""Ensemble"": 156434.08791122265}"
PC008277;48;ExponentialSmoothing;5638,38;[6098.68, 5905.73, 6061.39, 5993.04, 6117.42, 6511.71];8,2;ok;"{""ARIMA"": 68318.83456332581, ""ExponentialSmoothing"": 47451.788215411296, ""SARIMAX"": 55539.93533051427, ""Holt"": 366569.1342785593, ""Prophet"": 54414.68039789274, ""Croston"": 57942.469829674985, ""TSB"": 57942.469829674985, ""Ensemble"": 48407.31255277686}"
PC008339;48;Croston;5843,95;[6035.96, 6035.96, 6035.96, 6035.96, 6035.96, 6035.96];3,3;ok;"{""ARIMA"": 169319.20407096375, ""ExponentialSmoothing"": 242422.6011320413, ""SARIMAX"": 245822.49703941945, ""Holt"": 184018.31416441718, ""Prophet"": 267033.2204591759, ""Croston"": 145270.99112369696, ""TSB"": 145270.99112369696, ""Ensemble"": 151648.0302649013}"
PC002899;12;Média Móvel;21585,43;[22426.83, 22426.83, 22426.83, 22426.83, 22426.83, 22426.83];3,9;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC006016;48;Holt;5849,84;[5771.54, 5771.54, 5771.54, 5771.54, 5771.54, 5771.54];-1,3;ok;"{""ARIMA"": 85730.87261455764, ""ExponentialSmoothing"": 88832.39042612661, ""SARIMAX"": 102315.75715910447, ""Holt"": 76792.66601949133, ""Prophet"": 90673.6956492117, ""Croston"": 80485.82331515395, ""TSB"": 80485.82331515395, ""Ensemble"": 78958.05994926729}"
PC009363;48;ExponentialSmoothing;5147,39;[5353.08, 5553.85, 5418.89, 6273.94, 6365.83, 6198.1];4,0;ok;"{""ARIMA"": 1349095.6386649471, ""ExponentialSmoothing"": 132429.42738813072, ""SARIMAX"": 305338.4798961026, ""Holt"": 818352.2626994211, ""Prophet"": 194197.3173818515, ""Croston"": 339468.65467933915, ""TSB"": 339468.65467933915}"
PC005888;48;Holt;5916,73;[5754.67, 5754.65, 5754.63, 5754.61, 5754.6, 5754.58];-2,7;ok;"{""ARIMA"": 115929.64386891849, ""ExponentialSmoothing"": 232648.0930690351, ""SARIMAX"": 249421.13194188848, ""Holt"": 87848.4491949674, ""Prophet"": 244534.75075365315, ""Croston"": 101494.07180176745, ""TSB"": 101494.07180176745, ""Ensemble"": 96115.90419372996}"
PC006677;48;SARIMAX;5825,62;[6143.58, 5850.08, 6002.27, 5873.64, 6172.18, 6077.56];5,5;ok;"{""ARIMA"": 198333.50089468792, ""ExponentialSmoothing"": 91312.52704888854, ""SARIMAX"": 58644.87906963608, ""Holt"": 165126.32919814475, ""Prophet"": 124692.26160552696, ""Croston"": 157157.60399463554, ""TSB"": 157157.60399463554}"
PC003872;48;ExponentialSmoothing;5383,2;[9143.1, 4896.28, 5309.42, 5046.12, 4761.64, 5313.51];69,8;ok;"{""ARIMA"": 2768011.3451707982, ""ExponentialSmoothing"": 223842.05301048118, ""SARIMAX"": 286669.1053662217, ""Holt"": 3199400.148177466, ""Prophet"": 299267.3641385615, ""Croston"": 2834928.484084101, ""TSB"": 2834928.484084101}"
PC006357;15;Holt;17460,96;[18020.3, 17964.89, 17920.57, 17885.1, 17856.73, 17834.04];3,2;ok;"{""ARIMA"": 779313.110414992, ""ExponentialSmoothing"": 529546.6429577454, ""SARIMAX"": Infinity, ""Holt"": 496150.98964790255, ""Prophet"": 6633373070.545442, ""Croston"": 583491.7088929769, ""TSB"": 583491.7088929769, ""Ensemble"": 529087.8441353921}"
PC000426;12;Média Móvel;25026,69;[23729.46, 23729.46, 23729.46, 23729.46, 23729.46, 23729.46];-5,2;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC001107;48;Prophet;5179,95;[5162.48, 5084.61, 5369.17, 6042.9, 6109.48, 6217.23];-0,3;ok;"{""ARIMA"": 490225.5728072543, ""ExponentialSmoothing"": 142497.4895132867, ""SARIMAX"": 159206.99850227273, ""Holt"": 491550.2565587472, ""Prophet"": 141100.03084135716, ""Croston"": 249082.91547091064, ""TSB"": 249082.91547091064, ""Ensemble"": 146117.5807617244}"
PC006314;48;Croston;5101,25;[5583.99, 5583.99, 5583.99, 5583.99, 5583.99, 5583.99];9,5;ok;"{""ARIMA"": 307914.50560710276, ""ExponentialSmoothing"": 326619.3553579182, ""SARIMAX"": 448188.503235786, ""Holt"": 473961.7360343354, ""Prophet"": 318320.7735627271, ""Croston"": 304767.0143284823, ""TSB"": 304767.0143284823, ""Ensemble"": 305806.5873048021}"
PC003754;48;Prophet;5010,19;[8721.51, 4798.33, 4753.69, 4617.02, 4700.48, 5291.65];74,1;ok;"{""ARIMA"": 2504040.1939981985, ""ExponentialSmoothing"": 213092.46099975833, ""SARIMAX"": 361249.09481476754, ""Holt"": 3378040.9775227015, ""Prophet"": 187928.4603583587, ""Croston"": 2582773.53529078, ""TSB"": 2582773.53529078}"
PC005760;48;Ensemble;5677,72;[5461.58, 5354.63, 5449.05, 5432.67, 5542.98, 5512.83];-3,8;ok;"{""ARIMA"": 144144.7107265396, ""ExponentialSmoothing"": 137355.86193733645, ""SARIMAX"": 178668.3178138441, ""Holt"": 362456.90145107405, ""Prophet"": 142080.56549379873, ""Croston"": 137454.32865988396, ""TSB"": 137454.32865988396, ""Ensemble"": 126962.65894243949}"
PC006976;48;Prophet;4308,76;[8819.12, 4542.47, 4779.38, 4613.96, 4391.67, 5152.45];104,7;ok;"{""ARIMA"": 2949226.473313546, ""ExponentialSmoothing"": 113836.12233681318, ""SARIMAX"": 158393.23519761665, ""Holt"": 3258315.894628756, ""Prophet"": 80851.67766144504, ""Croston"": 2965083.3408628455, ""TSB"": 2965083.3408628455}"
PC006485;48;ARIMA;5611,53;[5515.76, 5501.04, 5498.78, 5498.43, 5498.38, 5498.37];-1,7;ok;"{""ARIMA"": 85482.98189436788, ""ExponentialSmoothing"": 204058.9432444696, ""SARIMAX"": 216398.12433915105, ""Holt"": 94638.76769755373, ""Prophet"": 244924.29526594662, ""Croston"": 103761.97846133851, ""TSB"": 103761.97846133851, ""Ensemble"": 93714.29055552797}"
PC003477;13;Média Móvel;19918,85;[19333.19, 19333.19, 19333.19, 19333.19, 19333.19, 19333.19];-2,9;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC003731;48;ARIMA;4985,35;[5414.83, 5474.57, 5482.88, 5484.03, 5484.19, 5484.21];8,6;ok;"{""ARIMA"": 105522.56106463548, ""ExponentialSmoothing"": 155138.29574035763, ""SARIMAX"": 284850.28888173215, ""Holt"": 588945.8350454429, ""Prophet"": 155015.2240772458, ""Croston"": 112300.80107540404, ""TSB"": 112300.80107540404, ""Ensemble"": 109424.12415111162}"
PC005139;48;SARIMAX;4664,99;[5620.43, 5648.83, 5151.64, 5320.8, 5294.62, 5568.26];20,5;ok;"{""ARIMA"": 334750.31700235116, ""ExponentialSmoothing"": 298967.87006624596, ""SARIMAX"": 284627.5089288026, ""Holt"": 332001.4893558403, ""Prophet"": 315265.68395435094, ""Croston"": 331890.64660811756, ""TSB"": 331890.64660811756, ""Ensemble"": 297918.6487813362}"
PC007765;48;Prophet;4818,37;[4659.17, 5413.14, 5438.84, 5625.68, 6008.7, 6350.04];-3,3;ok;"{""ARIMA"": 288152.63166380336, ""ExponentialSmoothing"": 173207.43151803367, ""SARIMAX"": 150144.25757914668, ""Holt"": 1153447.181110118, ""Prophet"": 100591.52448612267, ""Croston"": 318117.573193151, ""TSB"": 318117.573193151}"
PC004755;48;SARIMAX;5203,18;[5128.55, 5191.38, 5565.77, 5970.29, 5853.36, 6083.76];-1,4;ok;"{""ARIMA"": 171522.10112103706, ""ExponentialSmoothing"": 186283.03641321204, ""SARIMAX"": 94484.5014253286, ""Holt"": 1851163.198924016, ""Prophet"": 172204.87876000095, ""Croston"": 404500.27947251516, ""TSB"": 404500.27947251516}"
PC001248;48;ExponentialSmoothing;5285,15;[5173.45, 5409.68, 5144.78, 5158.06, 5479.33, 6063.61];-2,1;ok;"{""ARIMA"": 119499.70788354531, ""ExponentialSmoothing"": 60986.79912687425, ""SARIMAX"": 85233.20419397742, ""Holt"": 169959.07567425046, ""Prophet"": 82581.67598639433, ""Croston"": 151069.044565079, ""TSB"": 151069.044565079}"
PC003659;48;ExponentialSmoothing;5178,44;[4973.32, 5057.46, 5581.13, 5838.59, 6001.42, 6460.13];-4,0;ok;"{""ARIMA"": 705656.9961889442, ""ExponentialSmoothing"": 253338.19511907708, ""SARIMAX"": 337287.64742212783, ""Holt"": 1970668.795592101, ""Prophet"": 290764.451319984, ""Croston"": 311650.4034672198, ""TSB"": 311650.4034672198, ""Ensemble"": 257018.6389578488}"
PC005536;48;ExponentialSmoothing;4785,24;[4776.07, 4925.98, 5254.86, 5732.25, 6046.83, 6418.86];-0,2;ok;"{""ARIMA"": 2429545.1089781453, ""ExponentialSmoothing"": 124426.63489047954, ""SARIMAX"": 197435.09143115146, ""Holt"": 7593708.375017119, ""Prophet"": 133686.18631856292, ""Croston"": 243383.8267341922, ""TSB"": 243383.8267341922}"
PC009355;48;Ensemble;5509,78;[5571.14, 5471.79, 5522.91, 5656.25, 5489.73, 5664.02];1,1;ok;"{""ARIMA"": 192619.44077020578, ""ExponentialSmoothing"": 189132.88899116506, ""SARIMAX"": 172355.0439364978, ""Holt"": 168790.0116495693, ""Prophet"": 203158.58468334237, ""Croston"": 177056.28407277048, ""TSB"": 177056.28407277048, ""Ensemble"": 156762.38866734042}"
PC005098;48;Prophet;4639,0;[9164.38, 4758.34, 4777.75, 4807.24, 4767.73, 5189.24];97,6;ok;"{""ARIMA"": 2352163.2876373865, ""ExponentialSmoothing"": 108725.65254723262, ""SARIMAX"": 131955.54823067333, ""Holt"": 2594136.7029799474, ""Prophet"": 93308.60902587669, ""Croston"": 2313102.775286075, ""TSB"": 2313102.775286075}"
PC002880;48;Holt;5100,62;[5279.57, 5278.69, 5277.99, 5277.43, 5276.98, 5276.62];3,5;ok;"{""ARIMA"": 67720.202661648, ""ExponentialSmoothing"": 118838.32302676774, ""SARIMAX"": 209170.2453136466, ""Holt"": 67658.25297204097, ""Prophet"": 119846.14007507282, ""Croston"": 68063.92334500501, ""TSB"": 68063.92334500501, ""Ensemble"": 67700.62848868748}"
PC004757;48;Prophet;4345,19;[4698.36, 4972.56, 4970.75, 5197.39, 5815.15, 5878.53];8,1;ok;"{""ARIMA"": 3085047.4874633304, ""ExponentialSmoothing"": 272180.32341055415, ""SARIMAX"": 653154.2026066509, ""Holt"": 2867296.694414346, ""Prophet"": 240430.07691978358, ""Croston"": 528643.0883464938, ""TSB"": 528643.0883464938}"
PC002858;48;SARIMAX;5000,28;[9042.98, 4571.43, 4554.91, 4631.31, 4763.13, 4423.48];80,8;ok;"{""ARIMA"": 2239879.511050024, ""ExponentialSmoothing"": 374290.8925870336, ""SARIMAX"": 279342.17410002864, ""Holt"": 3140061.0332328104, ""Prophet"": 366834.36444406206, ""Croston"": 2378911.7678723712, ""TSB"": 2378911.7678723712}"
PC008331;48;Prophet;4855,4;[4628.71, 5354.24, 5395.66, 5602.51, 5563.2, 6089.89];-4,7;ok;"{""ARIMA"": 558204.1122610882, ""ExponentialSmoothing"": 208995.63124742502, ""SARIMAX"": 194525.82274860042, ""Holt"": 1120864.4641459817, ""Prophet"": 171476.4446310158, ""Croston"": 316673.3713941074, ""TSB"": 316673.3713941074, ""Ensemble"": 183147.2833853089}"
PC001770;48;Croston;5041,91;[5407.76, 5407.76, 5407.76, 5407.76, 5407.76, 5407.76];7,3;ok;"{""ARIMA"": 72190.32065599783, ""ExponentialSmoothing"": 165348.1721668588, ""SARIMAX"": 166324.68648834678, ""Holt"": 258608.82941925898, ""Prophet"": 188780.6839282917, ""Croston"": 61743.725584545435, ""TSB"": 61743.725584545435, ""Ensemble"": 64261.84630618161}"
PC006688;48;Ensemble;4626,88;[5193.97, 5237.65, 5347.36, 5292.62, 5436.78, 5533.29];12,3;ok;"{""ARIMA"": 270283.8142286108, ""ExponentialSmoothing"": 220023.69721826582, ""SARIMAX"": 589714.3155323411, ""Holt"": 257745.37439078593, ""Prophet"": 181968.6580594643, ""Croston"": 185956.9910953114, ""TSB"": 185956.9910953114, ""Ensemble"": 142086.15651272263}"
PC009301;15;Croston;17666,65;[16880.69, 16880.69, 16880.69, 16880.69, 16880.69, 16880.69];-4,4;ok;"{""ARIMA"": 3216550.138548031, ""ExponentialSmoothing"": 2301308.0537188905, ""SARIMAX"": Infinity, ""Holt"": 3293449.5500691147, ""Prophet"": 40594572025.94848, ""Croston"": 1135883.0209379056, ""TSB"": 1135883.0209379056}"
PC008106;15;Croston;14514,99;[16623.69, 16623.69, 16623.69, 16623.69, 16623.69, 16623.69];14,5;ok;"{""ARIMA"": 12191306.205242053, ""ExponentialSmoothing"": 24354115.38591926, ""SARIMAX"": Infinity, ""Holt"": 28330576.7187077, ""Prophet"": 52783481859.03888, ""Croston"": 2952511.9320905637, ""TSB"": 2952511.9320905637}"
PC002187;48;Ensemble;5913,16;[5753.68, 5757.93, 5761.34, 5764.07, 5766.25, 5767.99];-2,7;ok;"{""ARIMA"": 227922.5704511522, ""ExponentialSmoothing"": 226823.33482226753, ""SARIMAX"": 311073.60408425296, ""Holt"": 161818.61841186765, ""Prophet"": 234698.65090566422, ""Croston"": 189481.77309018435, ""TSB"": 189481.77309018435, ""Ensemble"": 159576.44582138376}"
PC008651;48;Holt;5533,31;[5962.04, 5990.28, 6018.38, 6046.34, 6074.15, 6101.83];7,7;ok;"{""ARIMA"": 85231.05242412658, ""ExponentialSmoothing"": 133774.2202817376, ""SARIMAX"": 161762.18331846636, ""Holt"": 80847.46758919065, ""Prophet"": 111942.52866992138, ""Croston"": 184911.58654040945, ""TSB"": 184911.58654040945}"
PC003008;48;Holt;4995,75;[5142.81, 5138.25, 5134.61, 5131.69, 5129.35, 5127.49];2,9;ok;"{""ARIMA"": 64673.43715716081, ""ExponentialSmoothing"": 152096.7967800063, ""SARIMAX"": 198968.88820258118, ""Holt"": 59212.24760643808, ""Prophet"": 150210.54589931268, ""Croston"": 63890.29422859789, ""TSB"": 63890.29422859789, ""Ensemble"": 62198.186653697514}"
PC000416;48;Prophet;4601,78;[4908.05, 5125.41, 5201.32, 5611.05, 5768.03, 5760.24];6,7;ok;"{""ARIMA"": 773636.6065180348, ""ExponentialSmoothing"": 45410.72221409259, ""SARIMAX"": 101565.9176085256, ""Holt"": 661171.07811258, ""Prophet"": 38460.21856813263, ""Croston"": 150891.81897910286, ""TSB"": 150891.81897910286}"
PC006912;48;Holt;5204,88;[4973.39, 4966.7, 4961.34, 4957.06, 4953.63, 4950.89];-4,4;ok;"{""ARIMA"": 87789.39552717871, ""ExponentialSmoothing"": 98859.21488726618, ""SARIMAX"": 121696.92515373357, ""Holt"": 69138.79397723601, ""Prophet"": 119953.85825842909, ""Croston"": 101254.15944566247, ""TSB"": 101254.15944566247}"
PC008203;48;ExponentialSmoothing;5223,81;[4396.94, 4744.97, 5445.55, 5058.33, 5619.4, 5566.75];-15,8;ok;"{""ARIMA"": 185969.77129495042, ""ExponentialSmoothing"": 81632.2239565581, ""SARIMAX"": 85000.30335920102, ""Holt"": 191622.577613158, ""Prophet"": 94731.74593885923, ""Croston"": 190262.07748914612, ""TSB"": 190262.07748914612, ""Ensemble"": 84833.20259549514}"
PC000149;12;Média Móvel;19538,24;[21174.31, 21174.31, 21174.31, 21174.31, 21174.31, 21174.31];8,4;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}"
PC008659;48;Ensemble;4569,56;[5050.96, 4992.29, 5138.96, 5331.57, 5462.03, 5481.52];10,5;ok;"{""ARIMA"": 888821.0817015885, ""ExponentialSmoothing"": 498481.2927945447, ""SARIMAX"": 407010.3286359737, ""Holt"": 853244.0643392199, ""Prophet"": 540886.2971222986, ""Croston"": 454663.2102251745, ""TSB"": 454663.2102251745, ""Ensemble"": 383734.6203456477}"
PC008128;48;Prophet;4537,05;[4454.94, 4529.66, 5306.73, 5218.71, 5412.41, 6161.18];-1,8;ok;"{""ARIMA"": 410007.2229887489, ""ExponentialSmoothing"": 53973.65916963571, ""SARIMAX"": 196631.6710939542, ""Holt"": 401016.2564002592, ""Prophet"": 51832.60736443475, ""Croston"": 207636.77661426194, ""TSB"": 207636.77661426194}"
PC004096;48;Prophet;4510,86;[4390.99, 4854.8, 4890.72, 5060.73, 5622.15, 5559.92];-2,7;ok;"{""ARIMA"": 865896.2823228181, ""ExponentialSmoothing"": 142243.20073032976, ""SARIMAX"": 220807.59222532992, ""Holt"": 785510.5582387167, ""Prophet"": 123996.78362060805, ""Croston"": 215995.00204001402, ""TSB"": 215995.00204001402}"
PC007040;48;Croston;4807,7;[5093.89, 5093.89, 5093.89, 5093.89, 5093.89, 5093.89];6,0;ok;"{""ARIMA"": 147666.0191150702, ""ExponentialSmoothing"": 201741.01891430732, ""SARIMAX"": 201007.51359364542, ""Holt"": 147458.80106729487, ""Prophet"": 201381.123825509, ""Croston"": 85689.60058855634, ""TSB"": 85689.60058855634}"
PC007296;48;ExponentialSmoothing;4288,8;[4482.71, 4536.11, 4832.57, 5440.03, 5466.44, 6075.33];4,5;ok;"{""ARIMA"": 3026387.6231976724, ""ExponentialSmoothing"": 99448.40280963959, ""SARIMAX"": 99758.42660134613, ""Holt"": 2917991.6160590164, ""Prophet"": 115823.44189888489, ""Croston"": 240119.61554008783, ""TSB"": 240119.61554008783, ""Ensemble"": 101224.25344551088}"
PC001427;48;SARIMAX;4526,95;[8747.11, 4890.03, 4786.96, 4879.95, 4730.35, 4797.37];93,2;ok;"{""ARIMA"": 1600942.9434361795, ""ExponentialSmoothing"": 93897.55729725792, ""SARIMAX"": 93002.99022018253, ""Holt"": 1872913.5910772698, ""Prophet"": 105597.89366666692, ""Croston"": 1616621.9520774556, ""TSB"": 1616621.9520774556, ""Ensemble"": 94235.25251636356}"
PC004499;48;Ensemble;4359,64;[4767.37, 4816.61, 5005.78, 5577.84, 5175.56, 5220.9];9,4;ok;"{""ARIMA"": 223298.66104631437, ""ExponentialSmoothing"": 106686.76969604431, ""SARIMAX"": 123875.89396555598, ""Holt"": 200720.81500872714, ""Prophet"": 105368.05062121262, ""Croston"": 217412.23372005788, ""TSB"": 217412.23372005788, ""Ensemble"": 102696.23452639213}"
PC005707;48;Ensemble;4855,27;[4951.48, 4957.9, 4959.63, 4960.1, 4960.22, 4960.26];2,0;ok;"{""ARIMA"": 48454.57889994469, ""ExponentialSmoothing"": 140863.76609801358, ""SARIMAX"": 164168.83602099834, ""Holt"": 65569.08176822292, ""Prophet"": 131931.07763119673, ""Croston"": 48443.19312760816, ""TSB"": 48443.19312760816, ""Ensemble"": 48058.09149224482}"
PC008298;48;ARIMA;5670,6;[5808.28, 5813.98, 5814.22, 5814.23, 5814.23, 5814.23];2,4;ok;"{""ARIMA"": 125951.90694265893, ""ExponentialSmoothing"": 243670.1387688207, ""SARIMAX"": 198269.93400832478, ""Holt"": 133457.85614059897, ""Prophet"": 207764.16413257155, ""Croston"": 487884.953580226, ""TSB"": 487884.953580226}"
PC009770;15;ARIMA;14592,76;[15223.37, 15288.22, 15294.89, 15295.58, 15295.65, 15295.66];4,3;ok;"{""ARIMA"": 1173131.2330772833, ""ExponentialSmoothing"": 1304888.6908274197, ""SARIMAX"": Infinity, ""Holt"": 1178777.0229677411, ""Prophet"": 4525144287.231066, ""Croston"": 1596717.732428075, ""TSB"": 1596717.732428075, ""Ensemble"": 1179875.1765029652}"
PC006987;48;Croston;4970,34;[4852.05, 4852.05, 4852.05, 4852.05, 4852.05, 4852.05];-2,4;ok;"{""ARIMA"": 56346.1797355495, ""ExponentialSmoothing"": 139243.7516534022, ""SARIMAX"": 161196.15717881563, ""Holt"": 287275.81446632027, ""Prophet"": 113318.38680301818, ""Croston"": 46264.06055508426, ""TSB"": 46264.06055508426, ""Ensemble"": 48831.29288287484}"
PC001376;48;SARIMAX;3936,14;[4472.86, 4552.93, 4609.96, 4838.17, 5557.05, 5581.69];13,6;ok;"{""ARIMA"": 1360129.8929969196, ""ExponentialSmoothing"": 180706.57819587062, ""SARIMAX"": 135075.12394598243, ""Holt"": 1355418.3779219973, ""Prophet"": 174416.86926557389, ""Croston"": 414368.6863718854, ""TSB"": 414368.6863718854}"
PC005525;48;ExponentialSmoothing;3731,77;[4542.67, 4676.62, 4919.67, 5232.22, 5445.3, 5511.22];21,7;ok;"{""ARIMA"": 276075.249909672, ""ExponentialSmoothing"": 142188.5122924935, ""SARIMAX"": 307871.29138434323, ""Holt"": 366790.6348485849, ""Prophet"": 209308.77045592119, ""Croston"": 309133.03813009034, ""TSB"": 309133.03813009034}"
PC007936;48;Croston;4761,05;[4805.78, 4805.78, 4805.78, 4805.78, 4805.78, 4805.78];0,9;ok;"{""ARIMA"": 32398.12712198, ""ExponentialSmoothing"": 88025.29373315662, ""SARIMAX"": 106174.17057806709, ""Holt"": 60635.013766716256, ""Prophet"": 72786.30712397648, ""Croston"": 31646.25251761996, ""TSB"": 31646.25251761996, ""Ensemble"": 31881.41449350661}"
PC000928;16;Croston;15481,0;[14334.49, 14334.49, 14334.49, 14334.49, 14334.49, 14334.49];-7,4;ok;"{""ARIMA"": 3838888.0524972547, ""ExponentialSmoothing"": 2955249.495866908, ""SARIMAX"": Infinity, ""Holt"": 2523963.8533230894, ""Prophet"": 9655633514.634192, ""Croston"": 789056.9972805543, ""TSB"": 789056.9972805543}"
PC005312;48;Croston;4420,97;[4678.46, 4678.46, 4678.46, 4678.46, 4678.46, 4678.46];5,8;ok;"{""ARIMA"": 22037.000831156667, ""ExponentialSmoothing"": 82650.84313764422, ""SARIMAX"": 57361.63174041232, ""Holt"": 20537.9185179737, ""Prophet"": 89425.52944767727, ""Croston"": 19423.041809582126, ""TSB"": 19423.041809582126, ""Ensemble"": 19592.621736289508}"
PC005290;48;Prophet;4324,77;[4300.88, 4656.03, 4722.53, 4838.0, 4973.08, 4939.66];-0,6;ok;"{""ARIMA"": 828485.4719995372, ""ExponentialSmoothing"": 63077.37730930466, ""SARIMAX"": 126393.43905249513, ""Holt"": 720419.2355420071, ""Prophet"": 45065.71965416524, ""Croston"": 185505.17407158887, ""TSB"": 185505.17407158887}"
PC000267;48;Holt;5261,6;[5170.99, 5166.63, 5163.14, 5160.35, 5158.12, 5156.34];-1,7;ok;"{""ARIMA"": 184500.04083056227, ""ExponentialSmoothing"": 479742.1589045106, ""SARIMAX"": 482826.4993420282, ""Holt"": 176337.71671830572, ""Prophet"": 552730.3988062391, ""Croston"": 259137.54974884007, ""TSB"": 259137.54974884007}"
PC006475;48;Holt;4672,96;[5062.01, 5065.11, 5067.58, 5069.56, 5071.15, 5072.41];8,3;ok;"{""ARIMA"": 126131.00506106946, ""ExponentialSmoothing"": 201739.78376596852, ""SARIMAX"": 309196.8440109761, ""Holt"": 103182.35967259675, ""Prophet"": 129500.11731094781, ""Croston"": 216320.99478907636, ""TSB"": 216320.99478907636, ""Ensemble"": 112584.77902316325}"
PC000459;48;ARIMA;3957,58;[4153.67, 4272.74, 4345.03, 4388.93, 4415.58, 4431.77];5,0;ok;"{""ARIMA"": 86205.81590403344, ""ExponentialSmoothing"": 112233.72943913464, ""SARIMAX"": 278717.8330579584, ""Holt"": 387481.04645238986, ""Prophet"": 118292.42397944977, ""Croston"": 147216.1360583508, ""TSB"": 147216.1360583508}"
PC002387;48;SARIMAX;4135,14;[4081.46, 4487.83, 4512.67, 4661.05, 5110.37, 5359.42];-1,3;ok;"{""ARIMA"": 569496.3243664914, ""ExponentialSmoothing"": 40958.70334594459, ""SARIMAX"": 36164.03154520589, ""Holt"": 496083.7890790359, ""Prophet"": 51214.196673780905, ""Croston"": 89305.38512978419, ""TSB"": 89305.38512978419}"
PC008746;48;Ensemble;4868,79;[4994.94, 5041.57, 5107.15, 4971.91, 5025.76, 5094.69];2,6;ok;"{""ARIMA"": 168153.99277891734, ""ExponentialSmoothing"": 184509.513917192, ""SARIMAX"": 154066.96977807637, ""Holt"": 155646.93167915652, ""Prophet"": 212585.51008857475, ""Croston"": 176718.330725403, ""TSB"": 176718.330725403, ""Ensemble"": 141530.09443194346}"
PC000554;48;ExponentialSmoothing;3883,11;[3921.91, 3971.07, 4498.02, 4375.47, 4947.13, 5008.66];1,0;ok;"{""ARIMA"": 1692708.547326857, ""ExponentialSmoothing"": 127378.29498789506, ""SARIMAX"": 129034.9437570972, ""Holt"": 1650809.5651831198, ""Prophet"": 174687.477714041, ""Croston"": 260975.61754133177, ""TSB"": 260975.61754133177}"
PC008915;48;ARIMA;4211,47;[4464.24, 4472.35, 4472.61, 4472.61, 4472.61, 4472.61];6,0;ok;"{""ARIMA"": 73616.82949125057, ""ExponentialSmoothing"": 85403.57240275417, ""SARIMAX"": 97652.29302834907, ""Holt"": 78154.7144794861, ""Prophet"": 88717.86841596286, ""Croston"": 77613.18720098026, ""TSB"": 77613.18720098026, ""Ensemble"": 76206.40950940148}"
PC001632;48;Prophet;5203,31;[5121.39, 5181.24, 4909.51, 5097.57, 4933.74, 5324.62];-1,6;ok;"{""ARIMA"": 277251.29801876284, ""ExponentialSmoothing"": 153234.1642082995, ""SARIMAX"": 179222.80667864074, ""Holt"": 283229.5484872673, ""Prophet"": 87980.1986057698, ""Croston"": 315077.83581371413, ""TSB"": 315077.83581371413}"
