Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000771;48;Ensemble;4004,12;[4231.43, 4247.3, 4252.01, 4253.4, 4253.81, 4253.94];5,7;ok;"{""ARIMA"": 172974.62672142967, ""ExponentialSmoothing"": 227590.49399640065, ""SARIMAX"": 186111.35249628534, ""Holt"": 407795.0867470358, ""Prophet"": 223949.1838132904, ""Ensemble"": 170024.64868557, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 266336.77524936997}";PC000771
PC000461;48;SARIMAX;2934,94;[3308.29, 3643.41, 4363.94, 5782.22, 3841.26, 4003.08];12,7;ok;"{""ARIMA"": 265333.04346134566, ""ExponentialSmoothing"": 168779.36529119988, ""SARIMAX"": 141981.5484313723, ""Holt"": 379636.3672330962, ""Prophet"": 223858.6893802788, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 551695.2160938148}";PC000461
PC000604;48;SARIMAX;3591,27;[3880.31, 3823.59, 4986.45, 6168.13, 3847.59, 4504.35];8,0;ok;"{""ARIMA"": 142984.8305931889, ""ExponentialSmoothing"": 109098.91952230543, ""SARIMAX"": 93048.89492860508, ""Holt"": 128614.02560966794, ""Prophet"": 109897.06491920078, ""Ensemble"": 96133.70783344215, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 264579.59646703396}";PC000604
PC000847;48;ARIMA;3262,01;[3642.0, 3758.81, 3794.72, 3805.75, 3809.15, 3810.19];11,6;ok;"{""ARIMA"": 90590.71550421788, ""ExponentialSmoothing"": 117099.59521381614, ""SARIMAX"": 129443.2945587132, ""Holt"": 245638.39912273848, ""Prophet"": 141801.5523334918, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 148209.33170225186}";PC000847
PC000683;48;Ensemble;3442,97;[3489.94, 3515.11, 4052.21, 4232.49, 3707.78, 3665.57];1,4;ok;"{""ARIMA"": 129075.29188161097, ""ExponentialSmoothing"": 128821.13891793619, ""SARIMAX"": 194212.06659998745, ""Holt"": 163145.643379559, ""Prophet"": 170210.10933443537, ""Ensemble"": 107542.47469967093, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 197679.5500483724}";PC000683
PC000810;48;ExponentialSmoothing;3627,65;[3133.29, 3427.79, 4911.43, 6109.76, 3842.29, 4038.04];-13,6;ok;"{""ARIMA"": 77605.38414903458, ""ExponentialSmoothing"": 43382.021254085455, ""SARIMAX"": 94831.34257867873, ""Holt"": 306779.9739938288, ""Prophet"": 66268.75662035462, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 76689.07382281135}";PC000810
PC000996;48;ARIMA;3270,18;[3496.37, 3577.8, 3607.12, 3617.67, 3621.47, 3622.84];6,9;ok;"{""ARIMA"": 104314.48175343499, ""ExponentialSmoothing"": 197206.0288769696, ""SARIMAX"": 202060.48955650907, ""Holt"": 179696.77936346168, ""Prophet"": 191989.8100990397, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 230013.29142804068}";PC000996
PC000182;48;Prophet;3342,99;[3285.17, 3074.02, 4607.15, 5207.78, 3647.41, 3994.52];-1,7;ok;"{""ARIMA"": 141656.16639420213, ""ExponentialSmoothing"": 125159.98683039536, ""SARIMAX"": 141188.3593696409, ""Holt"": 557571.4715841837, ""Prophet"": 97902.28815226707, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 178823.0716247944}";PC000182
PC000889;48;SARIMAX;3250,75;[3277.02, 3741.73, 4299.87, 5422.13, 3763.74, 3628.63];0,8;ok;"{""ARIMA"": 274716.47658283095, ""ExponentialSmoothing"": 110550.22879539798, ""SARIMAX"": 100952.34574922708, ""Holt"": 227146.27529872346, ""Prophet"": 124580.60171162918, ""Ensemble"": 109067.32533624745, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 108499.17126321439}";PC000889
PC000515;48;Prophet;3590,38;[3067.81, 3120.23, 4132.84, 5268.53, 3185.62, 3420.55];-14,6;ok;"{""ARIMA"": 293035.97965575807, ""ExponentialSmoothing"": 241882.24512661246, ""SARIMAX"": 252908.4123890725, ""Holt"": 241634.9213608133, ""Prophet"": 191212.4920147555, ""Ensemble"": 196183.07352436113, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 348180.0011285036}";PC000515
PC000255;48;SARIMAX;3152,08;[2753.84, 3114.11, 4340.69, 5066.66, 3180.25, 3936.63];-12,6;ok;"{""ARIMA"": 198546.87722949722, ""ExponentialSmoothing"": 108782.61883477379, ""SARIMAX"": 76637.32707947778, ""Holt"": 480218.9207289868, ""Prophet"": 170734.24828691056, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 176369.07824136884}";PC000255
PC000430;48;Prophet;2226,26;[3453.01, 3467.56, 3985.62, 4936.86, 3659.07, 3269.25];55,1;ok;"{""ARIMA"": 344313.96055903216, ""ExponentialSmoothing"": 254099.2935428327, ""SARIMAX"": 248139.74309966934, ""Holt"": 469691.6680314413, ""Prophet"": 247398.63497291075, ""Ensemble"": 249133.30212739753, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 253296.00137085808}";PC000430
PC000978;48;Holt;3328,13;[3459.53, 3459.53, 3459.53, 3459.53, 3459.53, 3459.53];3,9;ok;"{""ARIMA"": 126984.89737426578, ""ExponentialSmoothing"": 230702.88984083966, ""SARIMAX"": 120226.82271425775, ""Holt"": 95247.15806571767, ""Prophet"": 226009.89086750257, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 113258.67263676703}";PC000978
PC000935;48;Ensemble;2902,04;[3187.15, 3043.03, 3451.06, 3875.26, 3186.44, 3367.93];9,8;ok;"{""ARIMA"": 261066.65597807706, ""ExponentialSmoothing"": 350761.6374906698, ""SARIMAX"": 241462.67383353898, ""Holt"": 224645.5699648365, ""Prophet"": 429539.69083108223, ""Ensemble"": 212065.2039790695, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 258626.21864460115}";PC000935
PC000431;48;SARIMAX;2753,15;[3257.78, 3073.15, 3962.7, 5374.85, 3534.86, 3440.39];18,3;ok;"{""ARIMA"": 80977.68001127504, ""ExponentialSmoothing"": 73620.14305949792, ""SARIMAX"": 60333.89278174588, ""Holt"": 87203.96882194407, ""Prophet"": 107716.31386011915, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 78550.1835039447}";PC000431
PC000245;48;SARIMAX (c/ sazonalidade+promoção);3329,65;[2673.73, 3127.24, 4199.87, 5008.16, 2858.53, 2888.83];-19,7;ok;"{""ARIMA"": 153169.78359891157, ""ExponentialSmoothing"": 128149.7552967439, ""SARIMAX"": 132115.9879308186, ""Holt"": 152069.16954707846, ""Prophet"": 147873.23142232737, ""Ensemble"": 132213.3525490934, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 114160.64097630442}";PC000245
PC000206;48;SARIMAX;3202,0;[3667.83, 3621.17, 4545.62, 6137.88, 4262.57, 3850.86];14,5;ok;"{""ARIMA"": 152676.17222588914, ""ExponentialSmoothing"": 70987.46690676242, ""SARIMAX"": 35632.59455571716, ""Holt"": 206506.92846793067, ""Prophet"": 36457.10852741828, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 344993.0782588721}";PC000206
PC000984;48;SARIMAX (c/ sazonalidade+promoção);2637,4;[2684.42, 3081.39, 4231.37, 4830.21, 3394.38, 3397.36];1,8;ok;"{""ARIMA"": 122414.48720394203, ""ExponentialSmoothing"": 61407.744392089626, ""SARIMAX"": 82388.83539767981, ""Holt"": 134637.48404525034, ""Prophet"": 54801.36555353523, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 54606.42690864571}";PC000984
PC000876;48;ARIMA;2958,01;[3076.26, 3115.93, 3129.23, 3133.7, 3135.19, 3135.69];4,0;ok;"{""ARIMA"": 84060.15327225329, ""ExponentialSmoothing"": 130233.09491927178, ""SARIMAX"": 146224.0075297976, ""Holt"": 233766.5361197604, ""Prophet"": 164351.72512545434, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 143736.50429631028}";PC000876
PC000643;48;Ensemble;2943,64;[2815.4, 2795.86, 3680.67, 3908.71, 3096.69, 3245.74];-4,4;ok;"{""ARIMA"": 201827.61522068453, ""ExponentialSmoothing"": 199385.4190300434, ""SARIMAX"": 250186.5565985398, ""Holt"": 392231.4313190828, ""Prophet"": 204041.40381044304, ""Ensemble"": 188147.8086527097, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 268765.70484097436}";PC000643
PC000947;48;ARIMA;3058,9;[2991.34, 2974.7, 2970.6, 2969.59, 2969.34, 2969.28];-2,2;ok;"{""ARIMA"": 27899.45252603014, ""ExponentialSmoothing"": 99234.68336815793, ""SARIMAX"": 91744.71032696178, ""Holt"": 145043.16189702952, ""Prophet"": 95523.49232956482, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 98549.12865085958}";PC000947
PC000564;48;Prophet;2619,75;[2716.57, 2645.79, 3602.09, 4469.22, 2841.06, 3280.94];3,7;ok;"{""ARIMA"": 65695.0721578124, ""ExponentialSmoothing"": 51729.15147988717, ""SARIMAX"": 90348.94481009715, ""Holt"": 123489.94241372275, ""Prophet"": 47037.25795002258, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 98872.25158584905}";PC000564
PC000172;48;ExponentialSmoothing;2414,94;[2960.1, 2561.31, 3751.04, 4550.61, 2738.78, 2927.37];22,6;ok;"{""ARIMA"": 136655.06336570176, ""ExponentialSmoothing"": 62643.469871585745, ""SARIMAX"": 80681.6025262027, ""Holt"": 210864.94629530015, ""Prophet"": 110642.09295724159, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 251622.91272344612}";PC000172
PC000333;48;SARIMAX;3097,31;[2886.03, 2662.13, 3758.95, 4826.78, 2973.13, 2708.02];-6,8;ok;"{""ARIMA"": 145615.18462183842, ""ExponentialSmoothing"": 165121.84830144607, ""SARIMAX"": 107904.31928919262, ""Holt"": 149033.8749804043, ""Prophet"": 220007.59308903723, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 115260.50359833617}";PC000333
PC000813;48;SARIMAX;2644,92;[2469.13, 2744.94, 3332.4, 3973.85, 2818.21, 2823.59];-6,6;ok;"{""ARIMA"": 105897.86405325144, ""ExponentialSmoothing"": 102498.06562956648, ""SARIMAX"": 78945.22734933584, ""Holt"": 206094.13512405954, ""Prophet"": 141478.6514274733, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 101026.75931399957}";PC000813
PC000149;48;Ensemble;2186,05;[2721.65, 2721.65, 2721.65, 2721.66, 2721.66, 2721.66];24,5;ok;"{""ARIMA"": 282102.1067720539, ""ExponentialSmoothing"": 338994.8849223783, ""SARIMAX"": 511800.22186876583, ""Holt"": 274631.1259378766, ""Prophet"": 295749.19117349334, ""Ensemble"": 267984.2951240873, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 459117.13743791165}";PC000149
PC000603;48;ARIMA;2601,88;[2796.73, 2834.48, 2841.8, 2843.21, 2843.49, 2843.54];7,5;ok;"{""ARIMA"": 20143.548810331144, ""ExponentialSmoothing"": 44274.317768796725, ""SARIMAX"": 43796.097907957526, ""Holt"": 186833.44223282972, ""Prophet"": 55375.81714129527, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 24103.337993463403}";PC000603
PC000562;48;Prophet;2645,48;[2621.94, 2730.19, 3706.83, 4658.15, 2704.51, 2969.11];-0,9;ok;"{""ARIMA"": 43038.63883742573, ""ExponentialSmoothing"": 36910.01480078207, ""SARIMAX"": 38296.25240772425, ""Holt"": 108508.23494695353, ""Prophet"": 17428.5534792762, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 43528.59331437194}";PC000562
PC000699;48;ExponentialSmoothing;2583,99;[2614.3, 2595.92, 3548.18, 4340.67, 2873.41, 2860.98];1,2;ok;"{""ARIMA"": 79184.88379429068, ""ExponentialSmoothing"": 67144.05227479308, ""SARIMAX"": 147960.97442122854, ""Holt"": 261349.25268463607, ""Prophet"": 104232.22969943807, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 149027.8216169447}";PC000699
PC000072;48;ExponentialSmoothing;2425,66;[2447.55, 2381.4, 3659.76, 4199.91, 2988.08, 3120.92];0,9;ok;"{""ARIMA"": 177192.2247906384, ""ExponentialSmoothing"": 137731.87657729452, ""SARIMAX"": 206340.05076745184, ""Holt"": 615470.6003807461, ""Prophet"": 147702.15736800036, ""Ensemble"": 144358.68155348767, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 211231.65134416008}";PC000072
PC000165;48;ARIMA;2485,61;[2599.99, 2632.16, 2641.21, 2643.75, 2644.47, 2644.67];4,6;ok;"{""ARIMA"": 42359.71814706081, ""ExponentialSmoothing"": 87403.99471807112, ""SARIMAX"": 76376.2389339129, ""Holt"": 67584.27438136844, ""Prophet"": 116782.20853887974, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 63134.37613258034}";PC000165
PC000723;48;ExponentialSmoothing;1871,52;[2590.09, 2476.98, 2939.27, 3502.35, 2455.15, 2864.18];38,4;ok;"{""ARIMA"": 159777.27832229936, ""ExponentialSmoothing"": 86581.09433072875, ""SARIMAX"": 163930.98230378036, ""Holt"": 249652.077845637, ""Prophet"": 122712.1516487442, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 189613.9622554784}";PC000723
PC000168;48;SARIMAX;3050,89;[2331.12, 2572.34, 3233.82, 3818.36, 2821.16, 2576.59];-23,6;ok;"{""ARIMA"": 68361.26444304782, ""ExponentialSmoothing"": 98682.30753512388, ""SARIMAX"": 58914.8705923135, ""Holt"": 108239.82963696221, ""Prophet"": 86227.46288166741, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 70088.22975921184}";PC000168
PC000153;48;ARIMA;2321,07;[2474.85, 2523.22, 2538.43, 2543.21, 2544.72, 2545.19];6,6;ok;"{""ARIMA"": 50218.39046343955, ""ExponentialSmoothing"": 104482.78099759213, ""SARIMAX"": 86214.74004426434, ""Holt"": 139701.1390810745, ""Prophet"": 112006.45416521297, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 105721.98453900196}";PC000153
PC000005;48;ARIMA;2147,33;[2429.99, 2510.07, 2532.76, 2539.19, 2541.01, 2541.52];13,2;ok;"{""ARIMA"": 132416.4190925176, ""ExponentialSmoothing"": 180148.41302612322, ""SARIMAX"": 187594.891104717, ""Holt"": 304538.48110321973, ""Prophet"": 199886.25721398476, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 210228.5050672266}";PC000005
PC000112;48;SARIMAX;2237,48;[1932.69, 2101.49, 3134.79, 3390.3, 2487.75, 2375.64];-13,6;ok;"{""ARIMA"": 106300.24326286341, ""ExponentialSmoothing"": 38934.28349364039, ""SARIMAX"": 37192.017876289196, ""Holt"": 116217.98529944704, ""Prophet"": 56024.59237475493, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 45966.25762909258}";PC000112
PC000975;48;ExponentialSmoothing;1816,91;[2202.9, 2136.55, 3034.94, 3255.6, 2344.15, 2338.08];21,2;ok;"{""ARIMA"": 76428.35535464207, ""ExponentialSmoothing"": 24507.458505634087, ""SARIMAX"": 34125.15555522141, ""Holt"": 135243.88661078704, ""Prophet"": 29619.6944994768, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 55030.0403341008}";PC000975
PC000765;48;ARIMA;2300,9;[2252.84, 2236.36, 2230.7, 2228.77, 2228.1, 2227.87];-2,1;ok;"{""ARIMA"": 16939.375065696666, ""ExponentialSmoothing"": 35861.53568745973, ""SARIMAX"": 36160.75318911859, ""Holt"": 59012.4421708876, ""Prophet"": 31954.791729905035, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 58535.0139880341}";PC000765
PC000319;48;Prophet;2226,46;[1877.76, 1783.8, 2502.87, 3364.94, 2438.26, 2282.47];-15,7;ok;"{""ARIMA"": 14594.05285898991, ""ExponentialSmoothing"": 17585.36549550209, ""SARIMAX"": 63434.17381341633, ""Holt"": 42779.19321524221, ""Prophet"": 11418.46878375919, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 60004.63124832676}";PC000319
PC000563;48;ARIMA;1801,89;[2049.6, 2120.28, 2140.44, 2146.2, 2147.84, 2148.3];13,7;ok;"{""ARIMA"": 100811.95066295263, ""ExponentialSmoothing"": 159552.4281889428, ""SARIMAX"": 177304.56221887466, ""Holt"": 124217.74647683122, ""Prophet"": 169919.7178958949, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 183807.86871950026}";PC000563
PC000459;48;Ensemble;1869,33;[1863.46, 2063.92, 2946.79, 2972.39, 2112.22, 2093.12];-0,3;ok;"{""ARIMA"": 92730.86948576068, ""ExponentialSmoothing"": 53776.74667705997, ""SARIMAX"": 54459.94095512875, ""Holt"": 147594.74614058304, ""Prophet"": 53125.55223156665, ""Ensemble"": 53021.433036369795, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 61905.72944096232}";PC000459
PC000375;48;SARIMAX (c/ sazonalidade+promoção);1812,34;[1993.13, 1951.46, 2656.75, 3308.33, 2090.44, 2164.41];10,0;ok;"{""ARIMA"": 76413.84442847715, ""ExponentialSmoothing"": 49514.03706724092, ""SARIMAX"": 49151.15746949529, ""Holt"": 105574.64036461535, ""Prophet"": 54257.885367601026, ""Ensemble"": 50316.06838174924, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48862.77019071904}";PC000375
PC000381;48;ExponentialSmoothing;1689,59;[1693.29, 1728.95, 2728.78, 3274.96, 1919.37, 2252.67];0,2;ok;"{""ARIMA"": 88320.56802057622, ""ExponentialSmoothing"": 49777.76316438019, ""SARIMAX"": 85094.24617082038, ""Holt"": 110345.77725945691, ""Prophet"": 63606.077449035314, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 72579.42402661596}";PC000381
PC000209;48;Prophet;1914,55;[1589.03, 1902.34, 2331.76, 3042.2, 1789.8, 2150.11];-17,0;ok;"{""ARIMA"": 75651.71994801001, ""ExponentialSmoothing"": 70718.4491532535, ""SARIMAX"": 115207.23359455919, ""Holt"": 213374.01414161827, ""Prophet"": 62385.84299823158, ""Ensemble"": 66940.5363538724, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 122518.61286582563}";PC000209
PC000558;48;Ensemble;1860,08;[1943.51, 2055.76, 2395.47, 2599.37, 2063.67, 2171.69];4,5;ok;"{""ARIMA"": 37497.9391383328, ""ExponentialSmoothing"": 30179.574573959064, ""SARIMAX"": 56267.86528538654, ""Holt"": 242045.60490695297, ""Prophet"": 29362.38909565241, ""Ensemble"": 27510.41559610708, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 48578.14871764171}";PC000558
PC000133;48;ExponentialSmoothing;1600,8;[1692.86, 1722.48, 2278.47, 2910.85, 1875.44, 1951.69];5,8;ok;"{""ARIMA"": 87524.00608022069, ""ExponentialSmoothing"": 62397.610813996034, ""SARIMAX"": 97870.90483260229, ""Holt"": 114434.03642548255, ""Prophet"": 81042.42250475868, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 91179.62008018648}";PC000133
PC000598;48;Ensemble;1574,52;[1597.12, 1651.17, 2077.1, 2452.69, 1746.37, 1939.71];1,4;ok;"{""ARIMA"": 26276.732736450547, ""ExponentialSmoothing"": 25277.8147206774, ""SARIMAX"": 69534.86567636537, ""Holt"": 114342.94438741315, ""Prophet"": 28898.284994339, ""Ensemble"": 24582.476974898946, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 72337.05404167758}";PC000598
PC000110;48;SARIMAX (c/ sazonalidade+promoção);1394,84;[1316.6, 1348.87, 2209.66, 2740.74, 1375.67, 1806.08];-5,6;ok;"{""ARIMA"": 43604.12423305968, ""ExponentialSmoothing"": 39607.48879350105, ""SARIMAX"": 66096.12654809486, ""Holt"": 76021.60673154931, ""Prophet"": 67863.39588929448, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 30355.273527573925}";PC000110
PC000423;48;SARIMAX;1538,46;[1596.09, 1229.92, 1770.11, 2719.72, 1844.78, 1660.32];3,7;ok;"{""ARIMA"": 38640.742247151764, ""ExponentialSmoothing"": 6643.153103466099, ""SARIMAX"": 4729.131189319312, ""Holt"": 61597.25970340741, ""Prophet"": 39863.977240547996, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 10036.710403001729}";PC000423
PC000961;48;ARIMA;1323,23;[1521.21, 1587.8, 1610.19, 1617.73, 1620.26, 1621.11];15,0;ok;"{""ARIMA"": 46510.152120025305, ""ExponentialSmoothing"": 66598.91341806743, ""SARIMAX"": 80326.33881247812, ""Holt"": 92239.23800620035, ""Prophet"": 76920.64170728366, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 86953.94710265187}";PC000961
PC000791;48;SARIMAX;1300,35;[1495.87, 1362.11, 1942.29, 2057.97, 1401.74, 1557.73];15,0;ok;"{""ARIMA"": 28338.16758177406, ""ExponentialSmoothing"": 17591.104789210785, ""SARIMAX"": 15752.565234404263, ""Holt"": 26985.98222393077, ""Prophet"": 22552.954643902263, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 27972.267745113757}";PC000791
PC000313;48;ARIMA;1583,57;[1531.81, 1517.61, 1513.72, 1512.65, 1512.35, 1512.27];-3,3;ok;"{""ARIMA"": 21188.38142828897, ""ExponentialSmoothing"": 79798.50535657901, ""SARIMAX"": 76250.74478190356, ""Holt"": 45711.18462226535, ""Prophet"": 54790.77722290729, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 67248.39146686958}";PC000313
PC000372;48;ExponentialSmoothing;1289,29;[1609.04, 1507.13, 2121.85, 2341.58, 1593.66, 1704.87];24,8;ok;"{""ARIMA"": 23514.7470039949, ""ExponentialSmoothing"": 15684.702941471625, ""SARIMAX"": 18230.128156056682, ""Holt"": 43690.20442440881, ""Prophet"": 19294.930067180405, ""Ensemble"": 16033.620781936725, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 25891.01123997696}";PC000372
PC000471;48;Ensemble;969,78;[1297.13, 1392.08, 1583.16, 1608.52, 1407.59, 1430.42];33,8;ok;"{""ARIMA"": 37029.18012669278, ""ExponentialSmoothing"": 41239.10712402935, ""SARIMAX"": 32271.76423024773, ""Holt"": 51725.08992478872, ""Prophet"": 45427.32855836275, ""Ensemble"": 28559.404720796767, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 40486.22073678652}";PC000471
PC000599;48;SARIMAX (c/ sazonalidade+promoção);1290,91;[1475.48, 1357.88, 1910.17, 2166.94, 1682.28, 1669.62];14,3;ok;"{""ARIMA"": 28458.84254182508, ""ExponentialSmoothing"": 24597.681449918968, ""SARIMAX"": 24516.445338599984, ""Holt"": 82157.5344798753, ""Prophet"": 29849.161545491344, ""Ensemble"": 24326.148974824977, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 20862.984092289695}";PC000599
PC000343;48;SARIMAX (c/ sazonalidade+promoção);1213,43;[1322.55, 1305.54, 1271.89, 2789.43, 1307.38, 1272.22];9,0;ok;"{""ARIMA"": 33844.46871413575, ""ExponentialSmoothing"": 28527.974274233493, ""SARIMAX"": 30861.113847017692, ""Holt"": 49614.11600642729, ""Prophet"": 29738.411362015137, ""Ensemble"": 28767.923794232614, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 22195.095165446775}";PC000343
PC000601;48;Prophet;1143,65;[1249.05, 1330.39, 1772.95, 1990.83, 1426.58, 1422.5];9,2;ok;"{""ARIMA"": 12588.790343759334, ""ExponentialSmoothing"": 11183.13072889836, ""SARIMAX"": 24916.659252693247, ""Holt"": 14795.51614500879, ""Prophet"": 10874.303390546553, ""Ensemble"": 11036.199696525675, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 30645.145562985726}";PC000601
PC000645;48;Holt;1081,46;[1136.43, 1136.43, 1136.42, 1136.42, 1136.42, 1136.42];5,1;ok;"{""ARIMA"": 19585.659484727224, ""ExponentialSmoothing"": 24080.74119372728, ""SARIMAX"": 49266.07845198401, ""Holt"": 13530.250736752707, ""Prophet"": 24618.53167615413, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 43502.55572670431}";PC000645
PC000822;48;ExponentialSmoothing;997,45;[1124.38, 1185.9, 1520.56, 1878.93, 1331.21, 1305.58];12,7;ok;"{""ARIMA"": 30145.877158549305, ""ExponentialSmoothing"": 7531.8156125832, ""SARIMAX"": 8540.171180661442, ""Holt"": 53731.465832089016, ""Prophet"": 11762.838804902036, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 10943.421225659224}";PC000822
PC000292;48;ARIMA;1092,89;[1199.48, 1226.74, 1233.71, 1235.49, 1235.95, 1236.06];9,8;ok;"{""ARIMA"": 22677.42814880493, ""ExponentialSmoothing"": 35660.65101502535, ""SARIMAX"": 35637.045803625835, ""Holt"": 68137.81833941772, ""Prophet"": 42370.83239860954, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 34841.409111891}";PC000292
PC000435;48;SARIMAX (c/ sazonalidade+promoção);854,91;[1050.54, 978.37, 1578.81, 1582.26, 1047.26, 1257.74];22,9;ok;"{""ARIMA"": 28522.06676200926, ""ExponentialSmoothing"": 8150.894328269208, ""SARIMAX"": 6599.128041046999, ""Holt"": 40184.75963121161, ""Prophet"": 16242.963902167423, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4599.152225108121}";PC000435
PC000593;48;ARIMA;1081,77;[1158.34, 1171.86, 1174.24, 1174.67, 1174.74, 1174.75];7,1;ok;"{""ARIMA"": 22668.699294513888, ""ExponentialSmoothing"": 30898.238928520386, ""SARIMAX"": 31145.39477257736, ""Holt"": 42292.77031950589, ""Prophet"": 29732.929707076048, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 29718.30571544095}";PC000593
PC000589;48;Prophet;987,89;[1073.98, 973.37, 1397.0, 1919.44, 1156.04, 1049.52];8,7;ok;"{""ARIMA"": 28229.57362472665, ""ExponentialSmoothing"": 26587.542680185696, ""SARIMAX"": 77936.14184938921, ""Holt"": 31842.131694685406, ""Prophet"": 17790.42337757249, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 40884.87088496547}";PC000589
PC000191;48;ExponentialSmoothing;994,87;[1001.45, 1015.2, 1313.86, 1470.97, 988.96, 1040.31];0,7;ok;"{""ARIMA"": 32786.774641797536, ""ExponentialSmoothing"": 31458.096200670305, ""SARIMAX"": 47901.82557272596, ""Holt"": 58293.38563657193, ""Prophet"": 40480.85467840751, ""Ensemble"": 33222.70516008332, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 64336.495036508575}";PC000191
PC000340;48;Prophet;1039,06;[964.03, 1006.37, 1335.09, 1490.41, 1138.86, 1124.05];-7,2;ok;"{""ARIMA"": 4684.574412251741, ""ExponentialSmoothing"": 5963.835549453801, ""SARIMAX"": 6414.343403628515, ""Holt"": 6659.025370944091, ""Prophet"": 4549.886011272025, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 9704.83690085199}";PC000340
