Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC009633;48;Croston;3948,78;[4655.27, 4655.27, 4655.27, 4655.27, 4655.27, 4655.27];17,9;ok;"{""ARIMA"": 214747.3386250015, ""ExponentialSmoothing"": 225396.9197021037, ""SARIMAX"": 218202.1600761721, ""Holt"": 290882.4641281615, ""Prophet"": 237291.12646450568, ""Croston"": 194047.40057273302, ""TSB"": 194047.40057273302, ""Ensemble"": 199142.23673154364}"
PC001520;48;Ensemble;5536,91;[5101.75, 5409.29, 5328.31, 5394.8, 5300.08, 5334.04];-7,9;ok;"{""ARIMA"": 242064.35705165312, ""ExponentialSmoothing"": 264643.2827090173, ""SARIMAX"": 226115.67811846497, ""Holt"": 227734.53867026363, ""Prophet"": 285287.7920475472, ""Croston"": 359272.5562751415, ""TSB"": 359272.5562751415, ""Ensemble"": 222308.63380040033}"
PC001475;48;ExponentialSmoothing;3962,45;[7741.46, 4216.63, 3977.59, 4088.06, 3940.46, 4346.93];95,4;ok;"{""ARIMA"": 1955156.9478807228, ""ExponentialSmoothing"": 119271.46108963391, ""SARIMAX"": 138786.93570270584, ""Holt"": 2040738.9168753016, ""Prophet"": 156114.90254093267, ""Croston"": 1945605.2253771862, ""TSB"": 1945605.2253771862}"
PC007269;17;Croston;12556,31;[13098.3, 13098.3, 13098.3, 13098.3, 13098.3, 13098.3];4,3;ok;"{""ARIMA"": 1775973.9107185574, ""ExponentialSmoothing"": 2237723.3039648277, ""SARIMAX"": Infinity, ""Holt"": 1688927.8396198684, ""Prophet"": 29003506417.748623, ""Croston"": 1074614.2201474546, ""TSB"": 1074614.2201474546}"
PC003919;48;ExponentialSmoothing;4121,93;[7471.32, 3802.32, 3995.44, 4097.83, 4104.63, 3943.92];81,3;ok;"{""ARIMA"": 2613572.4161300906, ""ExponentialSmoothing"": 397992.5389751684, ""SARIMAX"": 493371.51977925125, ""Holt"": 3413400.5777166463, ""Prophet"": 411155.25851293403, ""Croston"": 2789667.6584185925, ""TSB"": 2789667.6584185925, ""Ensemble"": 426007.0403121789}"
PC001459;48;Holt;4618,92;[4628.83, 4630.01, 4630.96, 4631.72, 4632.32, 4632.81];0,2;ok;"{""ARIMA"": 46833.51521747214, ""ExponentialSmoothing"": 92174.70030277835, ""SARIMAX"": 75222.58758884964, ""Holt"": 38930.50540816607, ""Prophet"": 61622.460411674256, ""Croston"": 41042.24489309003, ""TSB"": 41042.24489309003, ""Ensemble"": 40294.12428843746}"
PC005183;48;SARIMAX;4023,15;[7455.6, 4064.91, 3940.46, 4107.27, 4130.75, 3794.96];85,3;ok;"{""ARIMA"": 1696087.0845226888, ""ExponentialSmoothing"": 87871.94418235088, ""SARIMAX"": 85734.62405301082, ""Holt"": 2599199.6066325544, ""Prophet"": 144084.94554118422, ""Croston"": 1852941.7770675092, ""TSB"": 1852941.7770675092}"
PC004157;48;SARIMAX;5077,37;[5067.63, 5021.1, 5072.64, 5374.31, 5529.35, 5374.99];-0,2;ok;"{""ARIMA"": 126799.30408235265, ""ExponentialSmoothing"": 101172.37445869262, ""SARIMAX"": 47184.936424686144, ""Holt"": 68188.64095987983, ""Prophet"": 80906.80854477819, ""Croston"": 264343.3631790843, ""TSB"": 264343.3631790843}"
PC004199;48;SARIMAX;4117,93;[4206.59, 4149.99, 4538.15, 4763.41, 4948.95, 5531.62];2,2;ok;"{""ARIMA"": 1235573.0118162648, ""ExponentialSmoothing"": 70582.56215110375, ""SARIMAX"": 55234.18341278442, ""Holt"": 1150804.5323932653, ""Prophet"": 68788.11646799625, ""Croston"": 161526.93783940122, ""TSB"": 161526.93783940122, ""Ensemble"": 61466.59216169356}"
PC004041;48;Prophet;3734,16;[7281.86, 3912.27, 3926.18, 3993.21, 3890.81, 4342.09];95,0;ok;"{""ARIMA"": 1308028.683970385, ""ExponentialSmoothing"": 227711.42163463155, ""SARIMAX"": 296811.9894329878, ""Holt"": 1879881.7232101178, ""Prophet"": 226295.5377974529, ""Croston"": 1404517.2912244394, ""TSB"": 1404517.2912244394}"
PC005477;48;SARIMAX;4284,01;[4155.86, 4392.69, 4485.32, 4412.1, 4873.37, 4862.07];-3,0;ok;"{""ARIMA"": 106972.05398959055, ""ExponentialSmoothing"": 72766.22043531656, ""SARIMAX"": 67369.33915148993, ""Holt"": 149142.54544746163, ""Prophet"": 95170.96033000351, ""Croston"": 96618.8780353851, ""TSB"": 96618.8780353851}"
PC005852;48;ARIMA;5258,44;[5619.56, 5430.32, 5529.48, 5477.52, 5504.75, 5490.48];6,9;ok;"{""ARIMA"": 97162.79952763417, ""ExponentialSmoothing"": 218835.21871217966, ""SARIMAX"": 240754.68667867838, ""Holt"": 105962.6764880143, ""Prophet"": 251170.74219197695, ""Croston"": 374899.6713805305, ""TSB"": 374899.6713805305}"
PC004521;19;Croston;12672,62;[11738.13, 11738.13, 11738.13, 11738.13, 11738.13, 11738.13];-7,4;ok;"{""ARIMA"": 2209162.2781590037, ""ExponentialSmoothing"": 1634267.37041881, ""SARIMAX"": Infinity, ""Holt"": 3263099.7279663812, ""Prophet"": 21027136.40772251, ""Croston"": 1146015.388576404, ""TSB"": 1146015.388576404}"
PC003267;48;SARIMAX;4821,74;[5164.97, 5186.31, 5408.33, 5260.35, 5696.36, 5239.42];7,1;ok;"{""ARIMA"": 45817.40012437711, ""ExponentialSmoothing"": 32379.905145730925, ""SARIMAX"": 20820.31859505417, ""Holt"": 37944.036599247076, ""Prophet"": 33826.46459619792, ""Croston"": 106010.08049494658, ""TSB"": 106010.08049494658}"
PC009141;48;Prophet;3744,29;[7559.87, 4030.79, 3951.69, 4104.26, 3865.29, 4337.54];101,9;ok;"{""ARIMA"": 2187038.4346229397, ""ExponentialSmoothing"": 90365.34915544791, ""SARIMAX"": 102969.61075348512, ""Holt"": 2282672.8840522277, ""Prophet"": 82883.11636517398, ""Croston"": 2217286.744196868, ""TSB"": 2217286.744196868, ""Ensemble"": 87619.38866574569}"
PC001027;48;SARIMAX;3581,28;[6901.53, 3991.33, 4052.25, 3984.47, 4103.1, 4067.79];92,7;ok;"{""ARIMA"": 1335628.95513951, ""ExponentialSmoothing"": 205950.78080151355, ""SARIMAX"": 158778.84269573458, ""Holt"": 1563393.9650841737, ""Prophet"": 323216.9457305645, ""Croston"": 1400414.7343996593, ""TSB"": 1400414.7343996593}"
PC006963;48;ARIMA;4542,54;[4522.45, 4523.48, 4523.43, 4523.43, 4523.43, 4523.43];-0,4;ok;"{""ARIMA"": 20683.52337974579, ""ExponentialSmoothing"": 141734.28191270048, ""SARIMAX"": 103950.17274888318, ""Holt"": 63285.13462755926, ""Prophet"": 165983.8736642298, ""Croston"": 26599.897437528867, ""TSB"": 26599.897437528867, ""Ensemble"": 23406.266722676748}"
PC009265;48;Ensemble;3782,89;[4269.35, 4360.49, 4415.57, 4492.37, 4594.7, 4680.67];12,9;ok;"{""ARIMA"": 434946.9776869531, ""ExponentialSmoothing"": 252473.43381130867, ""SARIMAX"": 309546.3512826308, ""Holt"": 1445001.427202901, ""Prophet"": 262357.6992769949, ""Croston"": 217397.06202452016, ""TSB"": 217397.06202452016, ""Ensemble"": 188492.19569582073}"
PC005021;48;Prophet;4178,9;[4324.59, 4172.4, 4544.25, 4902.62, 4770.7, 5430.97];3,5;ok;"{""ARIMA"": 1108462.337064284, ""ExponentialSmoothing"": 109506.22942870273, ""SARIMAX"": 142471.2049602021, ""Holt"": 3730613.883440759, ""Prophet"": 102617.61554116527, ""Croston"": 230774.25232715366, ""TSB"": 230774.25232715366}"
PC009879;20;Holt;11338,86;[10733.88, 10732.96, 10732.21, 10731.6, 10731.11, 10730.7];-5,3;ok;"{""ARIMA"": 703575.796938593, ""ExponentialSmoothing"": 260840.51570709856, ""SARIMAX"": Infinity, ""Holt"": 188380.61806852868, ""Prophet"": 28675833.044948354, ""Croston"": 207984.02200113158, ""TSB"": 207984.02200113158, ""Ensemble"": 196156.9713848808}"
PC002241;48;Holt;4341,81;[4638.14, 4633.03, 4628.94, 4625.67, 4623.05, 4620.95];6,8;ok;"{""ARIMA"": 53112.95249525188, ""ExponentialSmoothing"": 57212.335522401874, ""SARIMAX"": 55920.86347164074, ""Holt"": 35205.19345693467, ""Prophet"": 74930.50782338687, ""Croston"": 43861.56825007391, ""TSB"": 43861.56825007391, ""Ensemble"": 39097.2004536444}"
PC006475;48;Holt;4672,96;[5062.01, 5065.11, 5067.58, 5069.56, 5071.15, 5072.41];8,3;ok;"{""ARIMA"": 126131.00506106946, ""ExponentialSmoothing"": 201739.78376596852, ""SARIMAX"": 309196.8440109761, ""Holt"": 103182.35967259675, ""Prophet"": 133709.79755915466, ""Croston"": 216320.99478907636, ""TSB"": 216320.99478907636, ""Ensemble"": 113132.28727673339}"
PC004009;48;Croston;5095,91;[4878.93, 4878.93, 4878.93, 4878.93, 4878.93, 4878.93];-4,3;ok;"{""ARIMA"": 81814.53994461965, ""ExponentialSmoothing"": 354918.1105387364, ""SARIMAX"": 250720.63547501594, ""Holt"": 104058.15742862894, ""Prophet"": 143788.03116438945, ""Croston"": 42471.73715877474, ""TSB"": 42471.73715877474}"
PC007132;48;SARIMAX;5078,21;[5219.89, 5409.83, 5378.16, 5466.58, 5089.38, 5754.09];2,8;ok;"{""ARIMA"": 245405.03321289914, ""ExponentialSmoothing"": 183170.2347579241, ""SARIMAX"": 148309.25186273275, ""Holt"": 242951.93832441812, ""Prophet"": 181017.3121699232, ""Croston"": 300533.21133377944, ""TSB"": 300533.21133377944, ""Ensemble"": 167568.91689182268}"
PC000941;48;SARIMAX;3880,35;[4173.63, 4057.86, 4155.26, 4607.83, 4828.84, 5047.93];7,6;ok;"{""ARIMA"": 235012.63778163362, ""ExponentialSmoothing"": 147709.23577085984, ""SARIMAX"": 140533.96178860872, ""Holt"": 286913.70528174186, ""Prophet"": 163689.3453797422, ""Croston"": 266363.0665204812, ""TSB"": 266363.0665204812, ""Ensemble"": 148546.60196510018}"
PC009072;48;Holt;3894,94;[4353.03, 4291.23, 4241.79, 4202.24, 4170.6, 4145.29];11,8;ok;"{""ARIMA"": 237034.5030715753, ""ExponentialSmoothing"": 311744.6408338641, ""SARIMAX"": 318359.59818930115, ""Holt"": 216156.44317010415, ""Prophet"": 417159.2986578721, ""Croston"": 229186.50591234994, ""TSB"": 229186.50591234994, ""Ensemble"": 220230.45510909683}"
PC005759;16;ARIMA;14236,97;[15123.24, 14236.97, 15123.24, 14236.98, 15123.24, 14236.98];6,2;ok;"{""ARIMA"": 533256.4019033395, ""ExponentialSmoothing"": 1102913.7297497983, ""SARIMAX"": Infinity, ""Holt"": 735229.6283893915, ""Prophet"": 5704979989.906081, ""Croston"": 748066.3392380713, ""TSB"": 748066.3392380713}"
PC000459;48;ARIMA;3957,58;[4153.67, 4272.74, 4345.03, 4388.93, 4415.58, 4431.77];5,0;ok;"{""ARIMA"": 86205.81590403344, ""ExponentialSmoothing"": 112233.72943913464, ""SARIMAX"": 278717.8330579584, ""Holt"": 387481.04645238986, ""Prophet"": 115267.81096125797, ""Croston"": 147216.1360583508, ""TSB"": 147216.1360583508}"
PC006324;48;Ensemble;4673,16;[4568.22, 4418.35, 4428.51, 4643.18, 4472.55, 4792.18];-2,2;ok;"{""ARIMA"": 126709.94656197513, ""ExponentialSmoothing"": 104043.51096536814, ""SARIMAX"": 109443.25801866844, ""Holt"": 128194.20446876595, ""Prophet"": 130430.1551129227, ""Croston"": 125985.17153923611, ""TSB"": 125985.17153923611, ""Ensemble"": 103520.69190158839}"
PC002387;48;SARIMAX;4135,14;[4081.46, 4487.83, 4512.67, 4661.05, 5110.37, 5359.42];-1,3;ok;"{""ARIMA"": 569496.3243664914, ""ExponentialSmoothing"": 40958.70334594459, ""SARIMAX"": 36164.03154520589, ""Holt"": 496083.7890790359, ""Prophet"": 57609.04872822355, ""Croston"": 89305.38512978419, ""TSB"": 89305.38512978419}"
PC008746;48;Ensemble;4868,79;[4994.94, 5041.57, 5107.15, 4971.91, 5025.76, 5094.69];2,6;ok;"{""ARIMA"": 168153.99277891734, ""ExponentialSmoothing"": 184509.513917192, ""SARIMAX"": 154066.96977807637, ""Holt"": 155646.93167915652, ""Prophet"": 218136.24754207174, ""Croston"": 176718.330725403, ""TSB"": 176718.330725403, ""Ensemble"": 141530.09443194346}"
PC000554;48;ExponentialSmoothing;3883,11;[3921.91, 3971.07, 4498.02, 4375.47, 4947.13, 5008.66];1,0;ok;"{""ARIMA"": 1692708.547326857, ""ExponentialSmoothing"": 127378.29498789506, ""SARIMAX"": 129034.9437570972, ""Holt"": 1650809.5651831198, ""Prophet"": 178804.7253857269, ""Croston"": 260975.61754133177, ""TSB"": 260975.61754133177}"
PC001546;48;Holt;4796,87;[4585.18, 4585.18, 4585.18, 4585.18, 4585.18, 4585.18];-4,4;ok;"{""ARIMA"": 69925.63800905825, ""ExponentialSmoothing"": 81038.71163580951, ""SARIMAX"": 112721.04820063303, ""Holt"": 68839.02609423694, ""Prophet"": 89668.93860700833, ""Croston"": 69189.02927795965, ""TSB"": 69189.02927795965, ""Ensemble"": 69055.45239753048}"
PC002081;48;ExponentialSmoothing;3623,13;[7246.42, 3869.57, 3705.47, 3880.94, 3858.86, 4153.61];100,0;ok;"{""ARIMA"": 1493113.8336078972, ""ExponentialSmoothing"": 16008.314795200706, ""SARIMAX"": 139134.046850367, ""Holt"": 1584483.6141586127, ""Prophet"": 37209.325452323734, ""Croston"": 1504256.853907848, ""TSB"": 1504256.853907848}"
PC003569;48;Ensemble;3869,73;[3934.42, 4035.97, 4241.91, 4466.66, 4381.89, 4728.29];1,7;ok;"{""ARIMA"": 227371.2629721038, ""ExponentialSmoothing"": 182325.47293151982, ""SARIMAX"": 245605.36224293977, ""Holt"": 590255.3715818101, ""Prophet"": 175630.2352067028, ""Croston"": 257956.08159268554, ""TSB"": 257956.08159268554, ""Ensemble"": 162811.8231783904}"
PC001950;48;Holt;4680,12;[4688.91, 4695.39, 4700.57, 4704.72, 4708.04, 4710.69];0,2;ok;"{""ARIMA"": 55559.75455182997, ""ExponentialSmoothing"": 51396.06902746163, ""SARIMAX"": 44513.06085464236, ""Holt"": 26247.04622761994, ""Prophet"": 55491.49531877239, ""Croston"": 55008.34498099968, ""TSB"": 55008.34498099968}"
PC003441;48;ARIMA;4616,2;[4519.24, 4484.44, 4471.95, 4467.47, 4465.86, 4465.28];-2,1;ok;"{""ARIMA"": 26500.06970152732, ""ExponentialSmoothing"": 126306.27957262566, ""SARIMAX"": 150255.03789687905, ""Holt"": 182333.62829969605, ""Prophet"": 135617.80561852554, ""Croston"": 39304.30006805078, ""TSB"": 39304.30006805078}"
PC008915;48;ARIMA;4211,47;[4464.24, 4472.35, 4472.61, 4472.61, 4472.61, 4472.61];6,0;ok;"{""ARIMA"": 73616.82949125057, ""ExponentialSmoothing"": 85403.57240275417, ""SARIMAX"": 97652.29302834907, ""Holt"": 78154.7144794861, ""Prophet"": 85595.30006850138, ""Croston"": 77613.18720098026, ""TSB"": 77613.18720098026, ""Ensemble"": 76206.40950940148}"
PC004628;48;Croston;4459,14;[4444.38, 4444.38, 4444.38, 4444.38, 4444.38, 4444.38];-0,3;ok;"{""ARIMA"": 55613.9251741846, ""ExponentialSmoothing"": 125385.76761045087, ""SARIMAX"": 154162.32174820348, ""Holt"": 59876.17898837786, ""Prophet"": 119581.07652735487, ""Croston"": 52960.061312273756, ""TSB"": 52960.061312273756, ""Ensemble"": 53783.41242070319}"
PC008592;48;Prophet;4227,6;[6977.73, 3952.49, 3966.47, 3886.71, 3985.46, 4310.97];65,1;ok;"{""ARIMA"": 1894022.3654297742, ""ExponentialSmoothing"": 91105.71575064094, ""SARIMAX"": 114575.47761911566, ""Holt"": 2260211.7475666157, ""Prophet"": 86988.21362630861, ""Croston"": 1952595.2340759253, ""TSB"": 1952595.2340759253}"
PC002723;48;Prophet;3896,62;[4204.49, 4320.17, 4411.19, 4450.83, 4998.25, 5036.46];7,9;ok;"{""ARIMA"": 939232.254016548, ""ExponentialSmoothing"": 39998.618997668396, ""SARIMAX"": 60604.10793146559, ""Holt"": 782771.4541826061, ""Prophet"": 32721.987177713516, ""Croston"": 140157.8276772163, ""TSB"": 140157.8276772163}"
PC008607;48;ARIMA;5082,4;[4931.87, 4926.12, 4925.91, 4925.9, 4925.9, 4925.9];-3,0;ok;"{""ARIMA"": 34801.22025216076, ""ExponentialSmoothing"": 68226.67932897371, ""SARIMAX"": 200669.3359156519, ""Holt"": 42970.285370713595, ""Prophet"": 93599.49446750381, ""Croston"": 75309.45246334015, ""TSB"": 75309.45246334015}"
PC007877;48;ExponentialSmoothing;3787,49;[6953.55, 3796.26, 3632.6, 3834.95, 3890.03, 4195.37];83,6;ok;"{""ARIMA"": 1955690.0283812147, ""ExponentialSmoothing"": 107328.7175068325, ""SARIMAX"": 148471.11976286888, ""Holt"": 2208312.510762229, ""Prophet"": 143333.9279799667, ""Croston"": 2009112.5604215825, ""TSB"": 2009112.5604215825}"
PC004758;48;SARIMAX;4477,86;[3902.09, 4318.04, 4394.71, 4708.58, 5095.16, 5423.03];-12,9;ok;"{""ARIMA"": 1461116.7850800026, ""ExponentialSmoothing"": 89528.16049173013, ""SARIMAX"": 80120.09848480247, ""Holt"": 1351232.0193924047, ""Prophet"": 146369.19634257504, ""Croston"": 194097.45484887456, ""TSB"": 194097.45484887456}"
PC004983;48;Prophet;4878,58;[5192.35, 5267.66, 4929.57, 5098.95, 5039.11, 5225.59];6,4;ok;"{""ARIMA"": 150779.07167279682, ""ExponentialSmoothing"": 89580.50001857184, ""SARIMAX"": 74271.77064662454, ""Holt"": 178906.18864893305, ""Prophet"": 70968.21185841368, ""Croston"": 223912.59882923376, ""TSB"": 223912.59882923376, ""Ensemble"": 71544.66054744508}"
PC005975;48;SARIMAX;4322,97;[4414.37, 4709.03, 4724.21, 4548.1, 4544.88, 4420.19];2,1;ok;"{""ARIMA"": 109073.88986395339, ""ExponentialSmoothing"": 100533.52912970357, ""SARIMAX"": 80670.58821927702, ""Holt"": 104829.08226899368, ""Prophet"": 94174.72767687553, ""Croston"": 104948.61246746012, ""TSB"": 104948.61246746012, ""Ensemble"": 90303.12935977151}"
PC000176;48;ExponentialSmoothing;3982,46;[4201.82, 4385.89, 4405.07, 4584.44, 4507.56, 4799.54];5,5;ok;"{""ARIMA"": 164479.86929873624, ""ExponentialSmoothing"": 138370.7452872546, ""SARIMAX"": 146851.4744402971, ""Holt"": 218427.01752380293, ""Prophet"": 201424.3946965545, ""Croston"": 176223.2678765481, ""TSB"": 176223.2678765481, ""Ensemble"": 146368.64317457608}"
PC004593;48;ARIMA;4723,83;[4364.39, 4435.34, 4421.34, 4424.1, 4423.55, 4423.66];-7,6;ok;"{""ARIMA"": 59499.6174046997, ""ExponentialSmoothing"": 247824.97389952876, ""SARIMAX"": 241315.22297323472, ""Holt"": 73347.91740459162, ""Prophet"": 287498.54548015253, ""Croston"": 70871.65534734157, ""TSB"": 70871.65534734157, ""Ensemble"": 66252.52488033797}"
PC001943;48;Ensemble;4413,83;[4495.2, 4278.08, 4377.59, 4399.2, 4487.31, 4380.14];1,8;ok;"{""ARIMA"": 75709.54323974639, ""ExponentialSmoothing"": 89189.03490316206, ""SARIMAX"": 180644.26284482874, ""Holt"": 96055.50910641621, ""Prophet"": 91107.55767694248, ""Croston"": 97539.30185661424, ""TSB"": 97539.30185661424, ""Ensemble"": 70724.76800973884}"
PC002795;48;Prophet;3894,65;[7084.41, 3503.79, 3755.87, 3481.97, 3688.41, 4135.34];81,9;ok;"{""ARIMA"": 1590667.8841822036, ""ExponentialSmoothing"": 223330.86469392283, ""SARIMAX"": 236263.44175818437, ""Holt"": 1843837.5556989713, ""Prophet"": 203419.6290299171, ""Croston"": 1628264.3024937287, ""TSB"": 1628264.3024937287, ""Ensemble"": 218073.48580093813}"
PC008718;48;SARIMAX;3889,77;[7085.46, 3645.96, 3582.97, 3952.63, 3513.36, 4077.12];82,2;ok;"{""ARIMA"": 1918227.5742294716, ""ExponentialSmoothing"": 104445.10397057615, ""SARIMAX"": 51430.34637492736, ""Holt"": 2405637.223604281, ""Prophet"": 133192.46020552612, ""Croston"": 1979367.8434795642, ""TSB"": 1979367.8434795642}"
PC005931;48;Croston;4266,53;[4455.11, 4455.11, 4455.11, 4455.11, 4455.11, 4455.11];4,4;ok;"{""ARIMA"": 136158.90521083458, ""ExponentialSmoothing"": 158587.57222114902, ""SARIMAX"": 142152.6093673845, ""Holt"": 148653.97541837257, ""Prophet"": 230987.76117799152, ""Croston"": 109725.42026940624, ""TSB"": 109725.42026940624, ""Ensemble"": 115910.46476432368}"
PC005087;48;SARIMAX;3590,93;[3795.33, 4254.69, 4161.19, 4821.3, 4904.33, 5371.73];5,7;ok;"{""ARIMA"": 321529.301992712, ""ExponentialSmoothing"": 137077.8853917496, ""SARIMAX"": 121288.77021073464, ""Holt"": 855965.4821490265, ""Prophet"": 151763.84260324293, ""Croston"": 342975.6794183229, ""TSB"": 342975.6794183229, ""Ensemble"": 133890.35092110987}"
PC006431;48;Croston;4464,98;[4445.16, 4445.16, 4445.16, 4445.16, 4445.16, 4445.16];-0,4;ok;"{""ARIMA"": 65297.3390454906, ""ExponentialSmoothing"": 82687.46987903072, ""SARIMAX"": 74012.43841439876, ""Holt"": 62181.17807126185, ""Prophet"": 83812.52606848664, ""Croston"": 60413.32197047532, ""TSB"": 60413.32197047532, ""Ensemble"": 60828.202275833806}"
PC008579;48;ExponentialSmoothing;3667,96;[7226.45, 3908.17, 3865.45, 3833.95, 3852.04, 4173.65];97,0;ok;"{""ARIMA"": 1089493.3710401072, ""ExponentialSmoothing"": 255849.62833926702, ""SARIMAX"": 288553.95029560156, ""Holt"": 1050413.8830413006, ""Prophet"": 304654.4784987007, ""Croston"": 1055980.2749718195, ""TSB"": 1055980.2749718195, ""Ensemble"": 275656.78323314234}"
PC001692;48;Prophet;4233,47;[4182.52, 4428.52, 4186.75, 4452.84, 4263.46, 4520.97];-1,2;ok;"{""ARIMA"": 123353.06262959196, ""ExponentialSmoothing"": 110827.25274228367, ""SARIMAX"": 115194.9951664469, ""Holt"": 442075.43812637124, ""Prophet"": 102668.39028310886, ""Croston"": 126680.83228551534, ""TSB"": 126680.83228551534, ""Ensemble"": 102850.82858122206}"
PC006508;48;Ensemble;4277,84;[4299.1, 4328.11, 4518.71, 4339.56, 4406.13, 4507.49];0,5;ok;"{""ARIMA"": 137936.84017906288, ""ExponentialSmoothing"": 100007.46125771012, ""SARIMAX"": 232340.50220430933, ""Holt"": 237555.3280911304, ""Prophet"": 101446.87844977684, ""Croston"": 124141.17520874245, ""TSB"": 124141.17520874245, ""Ensemble"": 91860.95491225975}"
PC005860;48;Prophet;3921,11;[4228.34, 3962.8, 4689.13, 4720.23, 4780.89, 5271.82];7,8;ok;"{""ARIMA"": 1713418.09684629, ""ExponentialSmoothing"": 105307.89893011386, ""SARIMAX"": 121169.43191440751, ""Holt"": 1445830.9727003688, ""Prophet"": 89907.59939729724, ""Croston"": 233778.16930619467, ""TSB"": 233778.16930619467}"
PC008379;48;Holt;5189,42;[5077.57, 5087.38, 5095.22, 5101.5, 5106.52, 5110.54];-2,2;ok;"{""ARIMA"": 49765.795639532334, ""ExponentialSmoothing"": 51393.890074075585, ""SARIMAX"": 56134.35000668221, ""Holt"": 45244.746063797465, ""Prophet"": 79171.60736700984, ""Croston"": 136068.97300459203, ""TSB"": 136068.97300459203, ""Ensemble"": 45972.42445471478}"
PC003317;48;SARIMAX;3925,75;[4325.88, 4260.07, 4240.16, 4278.93, 4369.08, 4182.73];10,2;ok;"{""ARIMA"": 134018.23973936948, ""ExponentialSmoothing"": 129317.63349144818, ""SARIMAX"": 85698.54789563066, ""Holt"": 104919.40123507904, ""Prophet"": 105605.55730455753, ""Croston"": 112450.18349754899, ""TSB"": 112450.18349754899, ""Ensemble"": 94916.2835994389}"
PC008351;48;Croston;4379,09;[4403.13, 4403.13, 4403.13, 4403.13, 4403.13, 4403.13];0,5;ok;"{""ARIMA"": 236823.00740099573, ""ExponentialSmoothing"": 376599.7970431456, ""SARIMAX"": 514291.4205056454, ""Holt"": 279604.62682165566, ""Prophet"": 406396.2390680054, ""Croston"": 192211.5911420011, ""TSB"": 192211.5911420011, ""Ensemble"": 204307.4879746699}"
PC007974;48;Prophet;4042,73;[7164.95, 3846.96, 3925.06, 3812.0, 4027.98, 4271.11];77,2;ok;"{""ARIMA"": 1700926.046031068, ""ExponentialSmoothing"": 90605.6208304506, ""SARIMAX"": 102361.92181916947, ""Holt"": 1724571.4376930788, ""Prophet"": 63506.517924807704, ""Croston"": 1657173.5978118281, ""TSB"": 1657173.5978118281}"
PC001766;48;Prophet;3667,1;[6849.24, 3765.42, 3918.3, 3655.79, 3807.57, 4126.54];86,8;ok;"{""ARIMA"": 1555030.4167487717, ""ExponentialSmoothing"": 221474.33365499353, ""SARIMAX"": 629243.9322250609, ""Holt"": 1456643.0310060454, ""Prophet"": 55556.640175356384, ""Croston"": 1451936.4702512852, ""TSB"": 1451936.4702512852}"
PC001255;48;Ensemble;4013,27;[4001.03, 4151.14, 4407.68, 4488.15, 4496.11, 4758.86];-0,3;ok;"{""ARIMA"": 858840.06240793, ""ExponentialSmoothing"": 159347.82291310662, ""SARIMAX"": 497413.65829749167, ""Holt"": 688151.1644328338, ""Prophet"": 152548.3078414976, ""Croston"": 169468.1732296089, ""TSB"": 169468.1732296089, ""Ensemble"": 139997.25964995482}"
PC006678;48;SARIMAX;3698,18;[4107.98, 3937.76, 4590.2, 4498.44, 4576.01, 4809.03];11,1;ok;"{""ARIMA"": 391613.6532977408, ""ExponentialSmoothing"": 44298.020233622694, ""SARIMAX"": 39143.00418275779, ""Holt"": 386310.06270619406, ""Prophet"": 63871.078003394505, ""Croston"": 190903.0902441384, ""TSB"": 190903.0902441384}"
PC001990;48;Prophet;4403,61;[4104.42, 4203.92, 4076.21, 3933.32, 4329.07, 4896.29];-6,8;ok;"{""ARIMA"": 123799.29951226678, ""ExponentialSmoothing"": 72957.67263134381, ""SARIMAX"": 246916.8651208811, ""Holt"": 548398.3859006359, ""Prophet"": 68370.33218783369, ""Croston"": 103365.90607840077, ""TSB"": 103365.90607840077}"
PC001219;48;ExponentialSmoothing;3396,69;[4010.43, 4257.88, 4345.55, 4875.8, 4909.58, 5250.54];18,1;ok;"{""ARIMA"": 1221070.2510006176, ""ExponentialSmoothing"": 119817.35914534847, ""SARIMAX"": 172509.76392533095, ""Holt"": 1197474.7425556344, ""Prophet"": 171110.3692344881, ""Croston"": 412382.771775933, ""TSB"": 412382.771775933}"
PC002031;48;SARIMAX;4214,57;[4280.16, 4591.12, 4194.73, 4006.62, 4507.94, 4212.82];1,6;ok;"{""ARIMA"": 37968.38896212829, ""ExponentialSmoothing"": 37608.85333299804, ""SARIMAX"": 30854.078386197816, ""Holt"": 101244.0124312276, ""Prophet"": 46560.29084148426, ""Croston"": 41292.73948729429, ""TSB"": 41292.73948729429, ""Ensemble"": 33686.15520231426}"
PC007880;48;Ensemble;4171,18;[4309.49, 4301.36, 4300.79, 4299.57, 4298.7, 4297.98];3,3;ok;"{""ARIMA"": 14122.145042056107, ""ExponentialSmoothing"": 37449.52313827801, ""SARIMAX"": 43914.46670051448, ""Holt"": 15467.530427288119, ""Prophet"": 55811.81111241101, ""Croston"": 15999.724174200477, ""TSB"": 15999.724174200477, ""Ensemble"": 13619.195401975629}"
