Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC000813;48;SARIMAX;7295,42;[5698.22, 6074.25, 7275.52, 6849.19, 9732.16, 9441.7];-21,9;ok;"{""ARIMA"": 4839692.488593908, ""ExponentialSmoothing"": 4527126.785786984, ""SARIMAX"": 2807343.803557307, ""Holt"": 4545101.96439409, ""Prophet"": 4215316.444497027, ""Croston"": 3264414.58095658, ""TSB"": 3264414.58095658, ""Ensemble"": 2869418.4580625067}"
PC000238;48;SARIMAX;9204,23;[11945.74, 12365.98, 12945.53, 13337.28, 13603.35, 15372.4];29,8;ok;"{""ARIMA"": 10066107.31313522, ""ExponentialSmoothing"": 19773074.69922847, ""SARIMAX"": 5365861.630450284, ""Holt"": 13264994.969246866, ""Prophet"": 25918110.538163245, ""Croston"": 25160544.38572577, ""TSB"": 25160544.38572577}"
PC000498;48;ExponentialSmoothing;5747,16;[5127.92, 5937.69, 5836.68, 7417.61, 8871.85, 10153.6];-10,8;ok;"{""ARIMA"": 1211514.2660326438, ""ExponentialSmoothing"": 814675.1750368847, ""SARIMAX"": 974110.748258403, ""Holt"": 5969923.974368629, ""Prophet"": 1342189.041326394, ""Croston"": 1360765.446448203, ""TSB"": 1360765.446448203}"
PC000336;48;ARIMA;10221,41;[9901.51, 10052.44, 9981.23, 10014.83, 9998.98, 10006.46];-3,1;ok;"{""ARIMA"": 5711527.413791634, ""ExponentialSmoothing"": 41658566.96237169, ""SARIMAX"": 22898224.630609274, ""Holt"": 5832689.508786689, ""Prophet"": 42369984.82574696, ""Croston"": 39340194.86827332, ""TSB"": 39340194.86827332}"
PC000984;48;SARIMAX;8666,56;[8698.08, 6888.11, 8371.02, 8917.85, 10425.81, 11246.72];0,4;ok;"{""ARIMA"": 3518075.529456883, ""ExponentialSmoothing"": 2348651.23504193, ""SARIMAX"": 1944643.034148231, ""Holt"": 3545201.1876109247, ""Prophet"": 5934979.03122421, ""Croston"": 8259098.288547442, ""TSB"": 8259098.288547442}"
PC000853;48;ARIMA;18921,22;[19039.48, 19024.56, 19026.45, 19026.21, 19026.24, 19026.23];0,6;ok;"{""ARIMA"": 14353033.229458103, ""ExponentialSmoothing"": 44380701.04875003, ""SARIMAX"": 15970539.328602837, ""Holt"": 60127002.70593879, ""Prophet"": 238604501.6934855, ""Croston"": 213299509.4892638, ""TSB"": 213299509.4892638}"
PC000129;48;ARIMA;7668,56;[8533.16, 8448.41, 8456.72, 8455.91, 8455.99, 8455.98];11,3;ok;"{""ARIMA"": 14573282.724670967, ""ExponentialSmoothing"": 20922292.396067247, ""SARIMAX"": 31753749.28613684, ""Holt"": 14823197.07451395, ""Prophet"": 21136161.13845481, ""Croston"": 15679641.38962525, ""TSB"": 15679641.38962525, ""Ensemble"": 15003902.901848339}"
PC000038;48;SARIMAX;7735,22;[7913.93, 7562.3, 9205.36, 11024.2, 10305.26, 11698.93];2,3;ok;"{""ARIMA"": 3964373.728358779, ""ExponentialSmoothing"": 2264388.47140272, ""SARIMAX"": 1560987.8103159142, ""Holt"": 4061977.830425834, ""Prophet"": 3412816.183386778, ""Croston"": 5343098.1311477395, ""TSB"": 5343098.1311477395}"
PC000731;48;Holt;14290,07;[14246.88, 14360.75, 14451.84, 14524.71, 14583.01, 14629.65];-0,3;ok;"{""ARIMA"": 17034296.898815583, ""ExponentialSmoothing"": 53908336.41850626, ""SARIMAX"": 60282026.605371036, ""Holt"": 12970884.168154417, ""Prophet"": 53610751.30385479, ""Croston"": 51602276.49550567, ""TSB"": 51602276.49550567}"
PC000776;48;ExponentialSmoothing;4733,77;[4667.76, 4958.86, 6051.12, 6832.95, 7979.41, 7446.29];-1,4;ok;"{""ARIMA"": 3769068.7580532567, ""ExponentialSmoothing"": 426883.8855278478, ""SARIMAX"": 1574509.888844114, ""Holt"": 3620731.973198607, ""Prophet"": 695909.6687856105, ""Croston"": 2420710.0843732017, ""TSB"": 2420710.0843732017}"
PC000705;48;ARIMA;6230,53;[7053.72, 6856.18, 6903.58, 6892.21, 6894.94, 6894.28];13,2;ok;"{""ARIMA"": 7068545.786808486, ""ExponentialSmoothing"": 24843152.20797129, ""SARIMAX"": 29138645.93888029, ""Holt"": 7481529.0986864, ""Prophet"": 20835938.094838697, ""Croston"": 26138750.464499373, ""TSB"": 26138750.464499373}"
PC000621;48;SARIMAX;4833,63;[3660.81, 5796.11, 5120.18, 6764.97, 7240.3, 8357.29];-24,3;ok;"{""ARIMA"": 3728005.8582546324, ""ExponentialSmoothing"": 1204448.928348415, ""SARIMAX"": 807868.6356244882, ""Holt"": 13099309.371279797, ""Prophet"": 1191420.9656166902, ""Croston"": 1371983.605471452, ""TSB"": 1371983.605471452}"
PC000603;48;Ensemble;5906,7;[5575.48, 5640.27, 5966.63, 6435.02, 6340.65, 6764.18];-5,6;ok;"{""ARIMA"": 929997.4132119644, ""ExponentialSmoothing"": 1161362.7284892623, ""SARIMAX"": 921146.739888589, ""Holt"": 1009944.0529014714, ""Prophet"": 1320964.0687378852, ""Croston"": 1338615.1466326795, ""TSB"": 1338615.1466326795, ""Ensemble"": 468455.56239842344}"
PC000669;48;Prophet;4332,12;[4211.02, 4181.52, 5479.79, 5013.1, 6570.3, 6624.68];-2,8;ok;"{""ARIMA"": 3478175.2642343272, ""ExponentialSmoothing"": 2115067.135063671, ""SARIMAX"": 2755681.8995026094, ""Holt"": 3498199.4632014525, ""Prophet"": 1950284.6899188058, ""Croston"": 3656022.539525052, ""TSB"": 3656022.539525052}"
PC000333;48;ARIMA;4061,91;[4739.59, 5160.42, 5421.76, 5584.04, 5684.82, 5747.4];16,7;ok;"{""ARIMA"": 2060217.2020332937, ""ExponentialSmoothing"": 2932102.041133458, ""SARIMAX"": 2909235.3942919807, ""Holt"": 9842466.381190687, ""Prophet"": 2686826.8383969967, ""Croston"": 2889360.580737053, ""TSB"": 2889360.580737053}"
PC000300;48;SARIMAX;5504,71;[5267.2, 5437.7, 6339.61, 7151.51, 7974.47, 8437.95];-4,3;ok;"{""ARIMA"": 4178370.833313978, ""ExponentialSmoothing"": 1855990.006626507, ""SARIMAX"": 1721828.1257513298, ""Holt"": 4049575.4232955626, ""Prophet"": 2112716.762730161, ""Croston"": 3362075.103143643, ""TSB"": 3362075.103143643, ""Ensemble"": 1818970.7001283758}"
PC000011;48;ExponentialSmoothing;4928,69;[4185.57, 5054.85, 5638.34, 5839.4, 6366.29, 6977.24];-15,1;ok;"{""ARIMA"": 2352811.932548478, ""ExponentialSmoothing"": 793524.7175956619, ""SARIMAX"": 891565.4367262978, ""Holt"": 2648781.820143336, ""Prophet"": 963901.4078096083, ""Croston"": 3426290.319618587, ""TSB"": 3426290.319618587, ""Ensemble"": 837710.0973861665}"
PC000588;48;Prophet;3886,1099999999997;[4861.67, 4347.48, 4999.12, 5922.85, 6489.19, 6463.36];25,1;ok;"{""ARIMA"": 2877183.280818611, ""ExponentialSmoothing"": 1481358.0146531241, ""SARIMAX"": 1584534.2084857526, ""Holt"": 2874872.0275873058, ""Prophet"": 1338906.1830438583, ""Croston"": 3079422.7485736497, ""TSB"": 3079422.7485736497, ""Ensemble"": 1438015.169760502}"
PC000043;48;ExponentialSmoothing;5066,0599999999995;[5212.31, 5075.61, 5433.99, 5651.17, 7181.29, 8069.13];2,9;ok;"{""ARIMA"": 1331644.8092793333, ""ExponentialSmoothing"": 514986.5320941799, ""SARIMAX"": 825192.943119934, ""Holt"": 5454022.708769476, ""Prophet"": 860304.4349114676, ""Croston"": 1226873.81784286, ""TSB"": 1226873.81784286}"
PC000058;48;Prophet;4932,09;[4791.95, 4437.45, 5693.27, 7017.44, 7190.4, 7156.47];-2,8;ok;"{""ARIMA"": 3622860.894823449, ""ExponentialSmoothing"": 2794949.9046568843, ""SARIMAX"": 4827123.322173248, ""Holt"": 3296229.8325603795, ""Prophet"": 2228185.0681202128, ""Croston"": 5268605.016838177, ""TSB"": 5268605.016838177}"
PC000529;48;Holt;10169,69;[10281.29, 10408.31, 10534.68, 10660.43, 10785.55, 10910.04];1,1;ok;"{""ARIMA"": 31045204.99236625, ""ExponentialSmoothing"": 29003735.884081617, ""SARIMAX"": 30575493.337714866, ""Holt"": 21485920.847390756, ""Prophet"": 28436716.659181684, ""Croston"": 31324786.381476622, ""TSB"": 31324786.381476622}"
PC000461;48;Ensemble;9437,369999999999;[9799.89, 9402.04, 9293.9, 10260.55, 11159.51, 10830.59];3,8;ok;"{""ARIMA"": 7116273.277285752, ""ExponentialSmoothing"": 7232510.967395569, ""SARIMAX"": 7448537.833792344, ""Holt"": 9445540.319083458, ""Prophet"": 31294240.878817964, ""Croston"": 34971477.625096895, ""TSB"": 34971477.625096895, ""Ensemble"": 6560499.035711599}"
PC000431;48;Croston;5526,73;[5751.75, 5751.75, 5751.75, 5751.75, 5751.75, 5751.75];4,1;ok;"{""ARIMA"": 1301283.500888207, ""ExponentialSmoothing"": 4317743.15994806, ""SARIMAX"": 3462896.2683869614, ""Holt"": 5944668.47039698, ""Prophet"": 3350422.4062768132, ""Croston"": 895764.8128532093, ""TSB"": 895764.8128532093}"
PC000939;48;SARIMAX;8628,29;[9438.79, 8903.65, 9555.17, 10082.61, 11210.69, 10478.64];9,4;ok;"{""ARIMA"": 5423008.323208698, ""ExponentialSmoothing"": 14889426.389125945, ""SARIMAX"": 2348656.084816044, ""Holt"": 9140338.439884014, ""Prophet"": 9971821.653167345, ""Croston"": 15226056.874268329, ""TSB"": 15226056.874268329}"
PC000614;48;Prophet;3143,19;[4811.03, 4305.42, 5222.53, 5473.0, 7304.07, 7463.11];53,1;ok;"{""ARIMA"": 2049143.4623451226, ""ExponentialSmoothing"": 1843403.3374154281, ""SARIMAX"": 1829994.1735594484, ""Holt"": 4377484.359688405, ""Prophet"": 1546768.3870931629, ""Croston"": 2615893.581573162, ""TSB"": 2615893.581573162, ""Ensemble"": 1708976.3929891295}"
PC000937;48;SARIMAX;3318,06;[2944.15, 3357.7, 4939.4, 5154.37, 6600.47, 5762.46];-11,3;ok;"{""ARIMA"": 2375016.497434663, ""ExponentialSmoothing"": 1045344.054264272, ""SARIMAX"": 918412.1819658863, ""Holt"": 2424226.543391971, ""Prophet"": 1695166.0085512956, ""Croston"": 2322903.3276831345, ""TSB"": 2322903.3276831345}"
PC000182;48;Ensemble;4747,82;[4973.65, 4806.59, 4555.87, 5842.13, 5180.33, 6444.27];4,8;ok;"{""ARIMA"": 1193013.4057835604, ""ExponentialSmoothing"": 581454.6251440061, ""SARIMAX"": 568497.7464978949, ""Holt"": 1342110.4882908065, ""Prophet"": 771834.2534932446, ""Croston"": 711792.2189105264, ""TSB"": 711792.2189105264, ""Ensemble"": 250076.38982557147}"
PC000765;48;ExponentialSmoothing;3794,63;[4250.57, 3648.79, 4768.84, 5220.69, 6014.2, 6028.45];12,0;ok;"{""ARIMA"": 1159802.1702360578, ""ExponentialSmoothing"": 115635.01716750501, ""SARIMAX"": 462005.21118337644, ""Holt"": 1218836.0182246251, ""Prophet"": 299662.04138239176, ""Croston"": 1163281.156926728, ""TSB"": 1163281.156926728}"
PC000601;48;SARIMAX;4657,13;[5006.71, 3819.95, 5561.66, 5429.86, 6269.55, 7077.91];7,5;ok;"{""ARIMA"": 4594118.1616448015, ""ExponentialSmoothing"": 2286303.816361644, ""SARIMAX"": 1622311.0570302631, ""Holt"": 4671078.924894853, ""Prophet"": 2512007.862760765, ""Croston"": 5707956.243843983, ""TSB"": 5707956.243843983}"
PC000110;48;ExponentialSmoothing;4030,21;[4283.8, 3858.28, 4392.08, 5086.92, 6204.5, 5812.93];6,3;ok;"{""ARIMA"": 3476750.096435908, ""ExponentialSmoothing"": 1569331.1750115745, ""SARIMAX"": 1837423.925399876, ""Holt"": 3255744.169535289, ""Prophet"": 1896667.7005090928, ""Croston"": 3811889.9079787745, ""TSB"": 3811889.9079787745, ""Ensemble"": 1731361.7981680082}"
PC000375;48;Prophet;4266,969999999999;[4455.22, 4273.47, 4662.27, 4544.98, 6151.65, 6248.6];4,4;ok;"{""ARIMA"": 4442848.049230728, ""ExponentialSmoothing"": 1607478.2566804532, ""SARIMAX"": 2005255.1142321725, ""Holt"": 3774796.355140069, ""Prophet"": 1265177.9984113558, ""Croston"": 2276968.5651677796, ""TSB"": 2276968.5651677796}"
PC000022;48;Ensemble;6335,6900000000005;[6413.37, 6259.38, 6678.74, 6817.78, 6953.14, 7115.33];1,2;ok;"{""ARIMA"": 2405834.123590761, ""ExponentialSmoothing"": 6365286.2022290565, ""SARIMAX"": 4298165.459113156, ""Holt"": 2709166.7850933895, ""Prophet"": 2890358.548784384, ""Croston"": 4262680.149227725, ""TSB"": 4262680.149227725, ""Ensemble"": 1674028.6640441623}"
PC000067;48;Holt;8383,65;[8658.49, 8658.5, 8658.51, 8658.52, 8658.52, 8658.53];3,3;ok;"{""ARIMA"": 5243643.7853514785, ""ExponentialSmoothing"": 4150944.5044981525, ""SARIMAX"": 4728845.098285041, ""Holt"": 3427451.211494297, ""Prophet"": 25448289.409776103, ""Croston"": 33252464.327647418, ""TSB"": 33252464.327647418}"
PC000751;48;ExponentialSmoothing;11676,539999999999;[11918.78, 11193.84, 11768.42, 12503.79, 14293.76, 14402.4];2,1;ok;"{""ARIMA"": 6274109.218139493, ""ExponentialSmoothing"": 2785095.7273975727, ""SARIMAX"": 7903895.888911336, ""Holt"": 24099148.55343513, ""Prophet"": 77037276.44994469, ""Croston"": 71077966.2442106, ""TSB"": 71077966.2442106}"
PC000437;48;ExponentialSmoothing;3304,32;[3432.5, 4367.98, 4309.69, 5043.34, 5209.81, 5435.51];3,9;ok;"{""ARIMA"": 692069.5418819078, ""ExponentialSmoothing"": 323166.70540953276, ""SARIMAX"": 336501.68980199547, ""Holt"": 1949846.022003074, ""Prophet"": 448290.54399794387, ""Croston"": 1010112.829443934, ""TSB"": 1010112.829443934}"
PC000112;48;Ensemble;4266,969999999999;[4125.98, 4018.41, 4299.8, 4591.43, 4462.96, 4750.73];-3,3;ok;"{""ARIMA"": 923651.28452178, ""ExponentialSmoothing"": 1004864.5630141456, ""SARIMAX"": 909935.7488546435, ""Holt"": 887477.2435364812, ""Prophet"": 1060290.1980365652, ""Croston"": 918011.857835905, ""TSB"": 918011.857835905, ""Ensemble"": 591979.6453068338}"
PC000604;48;Ensemble;3855,5199999999995;[4129.44, 4228.47, 4299.49, 4305.34, 4412.95, 4601.21];7,1;ok;"{""ARIMA"": 1536006.7029898548, ""ExponentialSmoothing"": 674855.9197421292, ""SARIMAX"": 1172389.1227471714, ""Holt"": 1044876.4664557492, ""Prophet"": 744699.0218232427, ""Croston"": 655794.0242208977, ""TSB"": 655794.0242208977, ""Ensemble"": 351633.17722211004}"
PC000292;48;ExponentialSmoothing;3741,2;[3733.37, 4052.93, 3834.69, 4775.8, 4560.92, 5940.68];-0,2;ok;"{""ARIMA"": 1886776.6129117513, ""ExponentialSmoothing"": 126323.33760159265, ""SARIMAX"": 450432.28344326053, ""Holt"": 1394478.1769927607, ""Prophet"": 251091.48628285516, ""Croston"": 1078376.5135037003, ""TSB"": 1078376.5135037003}"
PC000209;48;Ensemble;6092,969999999999;[5590.29, 5743.23, 5629.17, 6019.25, 6190.41, 6041.85];-8,3;ok;"{""ARIMA"": 3059612.840739315, ""ExponentialSmoothing"": 11819123.412688253, ""SARIMAX"": 2527975.466536596, ""Holt"": 3597965.4844985884, ""Prophet"": 3156302.759801731, ""Croston"": 2642898.5864639725, ""TSB"": 2642898.5864639725, ""Ensemble"": 747552.7146675987}"
PC000401;48;ExponentialSmoothing;3230,08;[3014.98, 3163.96, 4175.64, 3979.31, 4988.75, 5769.63];-6,7;ok;"{""ARIMA"": 2052135.247299696, ""ExponentialSmoothing"": 419751.4490841883, ""SARIMAX"": 1246072.6810582394, ""Holt"": 1187267.182978889, ""Prophet"": 537940.7411656483, ""Croston"": 934411.7282993211, ""TSB"": 934411.7282993211}"
PC000369;48;SARIMAX;3597,7200000000003;[2279.12, 2884.94, 2723.7, 4247.97, 5005.03, 4896.92];-36,7;ok;"{""ARIMA"": 2534025.2254726496, ""ExponentialSmoothing"": 1335437.2807812977, ""SARIMAX"": 1064165.7332482154, ""Holt"": 2521591.653332643, ""Prophet"": 1959275.7932262348, ""Croston"": 3172452.9136334197, ""TSB"": 3172452.9136334197}"
PC000260;48;SARIMAX;2989,02;[2341.02, 3494.46, 3513.78, 5061.21, 4839.72, 5509.63];-21,7;ok;"{""ARIMA"": 2992483.5337346755, ""ExponentialSmoothing"": 1040200.0163425418, ""SARIMAX"": 958221.5323634445, ""Holt"": 3552737.3924908806, ""Prophet"": 1308885.112236479, ""Croston"": 1281691.6646238768, ""TSB"": 1281691.6646238768}"
PC000562;48;Prophet;2370,88;[4076.36, 3756.86, 4287.58, 4131.47, 4665.32, 5941.55];71,9;ok;"{""ARIMA"": 2062259.7200159996, ""ExponentialSmoothing"": 1384234.6047452695, ""SARIMAX"": 1432130.7531376695, ""Holt"": 4864371.489171495, ""Prophet"": 1159739.7336809605, ""Croston"": 2578318.9578618365, ""TSB"": 2578318.9578618365, ""Ensemble"": 1295522.172044471}"
PC000033;48;ExponentialSmoothing;3111,0899999999997;[2949.85, 2993.63, 3470.84, 4329.99, 4678.17, 5157.26];-5,2;ok;"{""ARIMA"": 655569.4313773616, ""ExponentialSmoothing"": 305447.08054638206, ""SARIMAX"": 357755.35235199303, ""Holt"": 632923.6264809013, ""Prophet"": 350181.1613086712, ""Croston"": 470206.18682098435, ""TSB"": 470206.18682098435, ""Ensemble"": 325803.70926231885}"
PC000847;48;Ensemble;3037,14;[3283.3, 3191.69, 3857.85, 3675.3, 3989.8, 4308.08];8,1;ok;"{""ARIMA"": 268817.74537710013, ""ExponentialSmoothing"": 282600.5646503503, ""SARIMAX"": 292927.1905618201, ""Holt"": 665678.5020996339, ""Prophet"": 290056.2474521388, ""Croston"": 348838.2592585312, ""TSB"": 348838.2592585312, ""Ensemble"": 193625.45568895352}"
PC000459;48;Prophet;2581,31;[2583.0, 2799.83, 2817.97, 3687.48, 4194.78, 4668.67];0,1;ok;"{""ARIMA"": 754696.3506678588, ""ExponentialSmoothing"": 113846.97686731078, ""SARIMAX"": 160382.31657171855, ""Holt"": 735204.4622320583, ""Prophet"": 98375.63220710232, ""Croston"": 739272.1143473993, ""TSB"": 739272.1143473993}"
PC000841;48;SARIMAX;6917,870000000001;[7120.19, 7737.14, 7757.75, 7719.67, 7346.55, 8454.52];2,9;ok;"{""ARIMA"": 6086493.832968089, ""ExponentialSmoothing"": 34779206.1130868, ""SARIMAX"": 2904462.761667272, ""Holt"": 23713005.023481056, ""Prophet"": 11322458.065664582, ""Croston"": 10375350.782247925, ""TSB"": 10375350.782247925}"
PC000822;48;ARIMA;3253,05;[3320.97, 3362.82, 3388.61, 3404.5, 3414.3, 3420.34];2,1;ok;"{""ARIMA"": 111927.206871679, ""ExponentialSmoothing"": 490902.66380141256, ""SARIMAX"": 433341.58800254104, ""Holt"": 304360.5417130043, ""Prophet"": 585969.0982556046, ""Croston"": 186475.41482227002, ""TSB"": 186475.41482227002}"
PC000868;48;Ensemble;2581,67;[3213.18, 2812.02, 3302.06, 3250.27, 3630.13, 4246.5];24,5;ok;"{""ARIMA"": 1310771.0851787163, ""ExponentialSmoothing"": 1235567.5851894082, ""SARIMAX"": 1023035.0227793208, ""Holt"": 1203536.7776522527, ""Prophet"": 1395595.3101809488, ""Croston"": 1807248.0906591972, ""TSB"": 1807248.0906591972, ""Ensemble"": 809518.3616148267}"
PC000722;48;ARIMA;2479,54;[2635.59, 2636.14, 2636.15, 2636.15, 2636.15, 2636.15];6,3;ok;"{""ARIMA"": 336897.1781108276, ""ExponentialSmoothing"": 430114.1895188007, ""SARIMAX"": 640399.1783580215, ""Holt"": 748972.127783581, ""Prophet"": 534245.80401062, ""Croston"": 386562.0468788664, ""TSB"": 386562.0468788664, ""Ensemble"": 367911.4409744158}"
PC000593;48;Ensemble;1993,76;[2585.44, 2425.78, 2923.82, 3164.92, 4144.09, 4362.12];29,7;ok;"{""ARIMA"": 1775423.5410809899, ""ExponentialSmoothing"": 282860.9930765652, ""SARIMAX"": 267906.8331814536, ""Holt"": 1696692.1104935396, ""Prophet"": 269649.3917412848, ""Croston"": 885406.5749541024, ""TSB"": 885406.5749541024, ""Ensemble"": 263556.0679647301}"
PC000370;48;SARIMAX;4899,11;[4487.64, 4889.68, 5411.39, 6183.43, 5919.19, 8852.96];-8,4;ok;"{""ARIMA"": 9906888.564715587, ""ExponentialSmoothing"": 11962477.16301684, ""SARIMAX"": 2474480.4017893826, ""Holt"": 73525467.99852319, ""Prophet"": 13784087.176189655, ""Croston"": 13201793.073198646, ""TSB"": 13201793.073198646}"
PC000381;48;Prophet;3255,5699999999997;[2242.61, 2762.64, 3034.83, 3338.9, 4444.7, 4097.05];-31,1;ok;"{""ARIMA"": 1177686.8374236182, ""ExponentialSmoothing"": 997968.3023254899, ""SARIMAX"": 1877496.5204867648, ""Holt"": 1214882.0175744013, ""Prophet"": 818181.5422823043, ""Croston"": 1585500.4199723378, ""TSB"": 1585500.4199723378}"
PC000072;48;Prophet;1972,23;[2341.83, 2188.98, 3031.57, 3046.38, 3023.95, 3276.95];18,7;ok;"{""ARIMA"": 1220869.4509272166, ""ExponentialSmoothing"": 698120.1928684417, ""SARIMAX"": 756326.8433801384, ""Holt"": 1369727.202122171, ""Prophet"": 642179.7832756944, ""Croston"": 1318356.4440083352, ""TSB"": 1318356.4440083352, ""Ensemble"": 692060.1480452687}"
PC000920;48;Ensemble;2575,6;[2375.66, 2742.94, 2893.63, 3484.37, 3311.18, 3781.62];-7,8;ok;"{""ARIMA"": 1952342.2149099268, ""ExponentialSmoothing"": 602323.3852201252, ""SARIMAX"": 631089.3454833518, ""Holt"": 2017149.2113431117, ""Prophet"": 805474.3449584879, ""Croston"": 723582.1581965311, ""TSB"": 723582.1581965311, ""Ensemble"": 573547.0705106296}"
PC000388;48;Prophet;2399,87;[2485.84, 1981.58, 2694.81, 2949.21, 3544.35, 3584.11];3,6;ok;"{""ARIMA"": 525282.197030996, ""ExponentialSmoothing"": 231632.20132295298, ""SARIMAX"": 305125.5478898924, ""Holt"": 707042.1914995677, ""Prophet"": 141111.62350964002, ""Croston"": 622278.0356635711, ""TSB"": 622278.0356635711}"
PC000599;48;Ensemble;3302,29;[3017.24, 3075.21, 3036.19, 3297.62, 3282.34, 3492.84];-8,6;ok;"{""ARIMA"": 497012.34513745265, ""ExponentialSmoothing"": 407419.54569933284, ""SARIMAX"": 848873.9750623107, ""Holt"": 502167.51331697736, ""Prophet"": 566538.8967804608, ""Croston"": 466478.79399751226, ""TSB"": 466478.79399751226, ""Ensemble"": 401629.1528763745}"
PC000165;48;Prophet;3057,8;[2619.4, 2396.95, 2727.78, 3457.83, 3723.99, 4300.8];-14,3;ok;"{""ARIMA"": 2519220.655737579, ""ExponentialSmoothing"": 233569.73833972236, ""SARIMAX"": 533094.8459212403, ""Holt"": 2171098.527787206, ""Prophet"": 187757.56946555214, ""Croston"": 483143.2110686407, ""TSB"": 483143.2110686407}"
PC000506;48;SARIMAX;4070,9300000000003;[4844.14, 5183.46, 5278.05, 5375.13, 6401.84, 6503.48];19,0;ok;"{""ARIMA"": 1335293.5497032527, ""ExponentialSmoothing"": 5331323.748450662, ""SARIMAX"": 787963.077760436, ""Holt"": 4042354.6366769583, ""Prophet"": 2642355.414901867, ""Croston"": 2555343.501115188, ""TSB"": 2555343.501115188}"
PC000791;48;SARIMAX;2485,21;[3472.33, 3560.05, 3902.07, 4536.05, 4486.75, 5100.03];39,7;ok;"{""ARIMA"": 1278192.9593107288, ""ExponentialSmoothing"": 1033019.5122110398, ""SARIMAX"": 770030.5161988469, ""Holt"": 1069220.9279400501, ""Prophet"": 1969774.218793534, ""Croston"": 1899645.645971832, ""TSB"": 1899645.645971832}"
PC000645;48;SARIMAX;1608,6999999999998;[1632.32, 1786.96, 2369.45, 2314.32, 2251.53, 2579.3];1,5;ok;"{""ARIMA"": 529060.785206214, ""ExponentialSmoothing"": 408055.57368137146, ""SARIMAX"": 397230.4578852611, ""Holt"": 584147.8197547786, ""Prophet"": 652229.6001316806, ""Croston"": 577884.9202020884, ""TSB"": 577884.9202020884}"
PC000298;48;ExponentialSmoothing;2062,61;[1722.63, 1989.11, 2401.93, 2478.14, 2682.05, 2986.37];-16,5;ok;"{""ARIMA"": 648712.2783637933, ""ExponentialSmoothing"": 88767.57016382465, ""SARIMAX"": 127925.83131856563, ""Holt"": 432992.95129667193, ""Prophet"": 160187.11449769925, ""Croston"": 189272.02467423584, ""TSB"": 189272.02467423584}"
PC000926;48;ExponentialSmoothing;2022,26;[1708.29, 2251.57, 2140.84, 2480.04, 2418.28, 3087.19];-15,5;ok;"{""ARIMA"": 271911.06839045585, ""ExponentialSmoothing"": 86590.68365925562, ""SARIMAX"": 101074.46632922832, ""Holt"": 402514.27290411753, ""Prophet"": 121274.33407966852, ""Croston"": 356233.84066704777, ""TSB"": 356233.84066704777}"
PC000795;48;ExponentialSmoothing;2289,08;[1668.6, 1959.0, 2244.31, 2358.35, 3245.4, 2987.61];-27,1;ok;"{""ARIMA"": 262488.46254664316, ""ExponentialSmoothing"": 144650.28305691815, ""SARIMAX"": 152046.23272801808, ""Holt"": 664261.305040545, ""Prophet"": 264855.085067687, ""Croston"": 292143.5322412007, ""TSB"": 292143.5322412007}"
PC000133;48;Prophet;2093,62;[1644.75, 1720.3, 1881.45, 2346.61, 2921.68, 2917.63];-21,4;ok;"{""ARIMA"": 336860.4364554198, ""ExponentialSmoothing"": 170326.14999687762, ""SARIMAX"": 185377.92204481215, ""Holt"": 324944.8829812454, ""Prophet"": 165417.45952400094, ""Croston"": 239232.93587021553, ""TSB"": 239232.93587021553, ""Ensemble"": 168642.92500602297}"
PC000515;48;Ensemble;1430,3899999999999;[2043.87, 2000.26, 2091.54, 2130.84, 2349.18, 2546.13];42,9;ok;"{""ARIMA"": 1142226.0850136622, ""ExponentialSmoothing"": 302362.83547026874, ""SARIMAX"": 316321.58874010487, ""Holt"": 1031743.439801516, ""Prophet"": 259764.16490974816, ""Croston"": 285540.29415926733, ""TSB"": 285540.29415926733, ""Ensemble"": 221160.9560170192}"
PC000203;48;Prophet;1576,6;[1882.8, 2043.42, 2038.37, 2161.9, 2369.51, 3019.46];19,4;ok;"{""ARIMA"": 842341.7639690036, ""ExponentialSmoothing"": 54173.14275864031, ""SARIMAX"": 130594.06688706792, ""Holt"": 578446.5448932826, ""Prophet"": 45911.74277052731, ""Croston"": 312851.8727446078, ""TSB"": 312851.8727446078}"
PC000430;48;ARIMA;9859,42;[10856.32, 11184.11, 11291.89, 11327.32, 11338.98, 11342.81];10,1;ok;"{""ARIMA"": 192908517.18620765, ""ExponentialSmoothing"": 195118634.69935298, ""SARIMAX"": 195195313.53795484, ""Holt"": 193567454.11264727, ""Prophet"": 195202247.68198717, ""Croston"": 193888578.82378772, ""TSB"": 193888578.82378772, ""Ensemble"": 193453737.27627525}"
PC000494;48;Croston;1781,93;[2189.99, 2189.99, 2189.99, 2189.99, 2189.99, 2189.99];22,9;ok;"{""ARIMA"": 205885.96960321395, ""ExponentialSmoothing"": 235899.03405952686, ""SARIMAX"": 267206.7801572145, ""Holt"": 194385.0874324199, ""Prophet"": 303860.5882795528, ""Croston"": 100483.69137511472, ""TSB"": 100483.69137511472}"
